x,y,z
1.259477496147155762e+00,1.260297447443008423e-01,1.664710640907287598e-01
1.223864436149597168e+00,2.474095374345779419e-01,1.790255755186080933e-01
1.174285888671875000e+00,3.622192740440368652e-01,1.873126775026321411e-01
1.112800121307373047e+00,4.690846502780914307e-01,1.912313252687454224e-01
1.041383743286132812e+00,5.671073794364929199e-01,1.909918338060379028e-01
9.618099927902221680e-01,6.557509899139404297e-01,1.870381087064743042e-01
8.756228685379028320e-01,7.347348332405090332e-01,1.799502372741699219e-01
7.841717004776000977e-01,8.039715886116027832e-01,1.703480780124664307e-01
6.886631250381469727e-01,8.635563254356384277e-01,1.588137745857238770e-01
5.901789665222167969e-01,9.137758612632751465e-01,1.458482742309570312e-01
4.896535277366638184e-01,9.551046490669250488e-01,1.318624913692474365e-01
3.878245353698730469e-01,9.881609678268432617e-01,1.171964108943939209e-01
2.851901054382324219e-01,1.013626098632812500e+00,1.021478623151779175e-01
1.819958835840225220e-01,1.032150387763977051e+00,8.699946105480194092e-02
7.825671881437301636e-02,1.044264674186706543e+00,7.203657925128936768e-02
-2.619305066764354706e-02,1.050303578376770020e+00,5.756353214383125305e-02
-1.316248178482055664e-01,1.050339937210083008e+00,4.392334818840026855e-02
-2.383141219615936279e-01,1.044121742248535156e+00,3.152172267436981201e-02
-3.464104831218719482e-01,1.031037926673889160e+00,2.084584906697273254e-02
-4.557871222496032715e-01,1.010127544403076172e+00,1.246174424886703491e-02
-5.658984780311584473e-01,9.801647663116455078e-01,6.979934871196746826e-03
-6.756751537322998047e-01,9.398066997528076172e-01,4.989467561244964600e-03
-7.834858894348144531e-01,8.877972960472106934e-01,6.972990930080413818e-03
-8.871704936027526855e-01,8.231737017631530762e-01,1.322102919220924377e-02
-9.841543436050415039e-01,7.454677820205688477e-01,2.376058697700500488e-02
-1.071625351905822754e+00,6.548563838005065918e-01,3.830882161855697632e-02
-1.146772265434265137e+00,5.522562265396118164e-01,5.625719204545021057e-02
-1.207054257392883301e+00,4.393316209316253662e-01,7.669182866811752319e-02
-1.250468850135803223e+00,3.184082806110382080e-01,9.845390915870666504e-02
-1.275770425796508789e+00,1.922912150621414185e-01,1.202395632863044739e-01
-1.282590150833129883e+00,6.401115655899047852e-02,1.407285183668136597e-01
-1.271431803703308105e+00,-6.345479935407638550e-02,1.587216258049011230e-01
-1.243542909622192383e+00,-1.874342262744903564e-01,1.732618510723114014e-01
-1.200692176818847656e+00,-3.057340979576110840e-01,1.837169229984283447e-01
-1.144903898239135742e+00,-4.167113006114959717e-01,1.898114383220672607e-01
-1.078216671943664551e+00,-5.192421674728393555e-01,1.916079521179199219e-01
-1.002514600753784180e+00,-6.126243472099304199e-01,1.894450038671493530e-01
-9.194547533988952637e-01,-6.964603662490844727e-01,1.838471144437789917e-01
-8.304765820503234863e-01,-7.705701589584350586e-01,1.754254400730133057e-01
-7.368537187576293945e-01,-8.349573016166687012e-01,1.647889316082000732e-01
-6.397303342819213867e-01,-8.898113965988159180e-01,1.524821966886520386e-01
-5.401200056076049805e-01,-9.355155229568481445e-01,1.389603167772293091e-01
-4.388647079467773438e-01,-9.726250767707824707e-01,1.245951354503631592e-01
-3.365866839885711670e-01,-1.001799821853637695e+00,1.097021847963333130e-01
-2.336567193269729614e-01,-1.023718833923339844e+00,9.456849843263626099e-02
-1.302012354135513306e-01,-1.038982629776000977e+00,7.947641611099243164e-02
-2.613584324717521667e-02,-1.048032164573669434e+00,6.471848487854003906e-02
7.876773923635482788e-02,-1.051079630851745605e+00,5.061570554971694946e-02
1.847985982894897461e-01,-1.048042058944702148e+00,3.753921389579772949e-02
2.921863496303558350e-01,-1.038491129875183105e+00,2.593426778912544250e-02
4.009618759155273438e-01,-1.021632671356201172e+00,1.632951013743877411e-02
5.108047127723693848e-01,-9.963608980178833008e-01,9.319785982370376587e-03
6.209179759025573730e-01,-9.613680243492126465e-01,5.514550954103469849e-03
7.299502491950988770e-01,-9.153280854225158691e-01,5.460891872644424438e-03
8.359970450401306152e-01,-8.571044802665710449e-01,9.555406868457794189e-03
9.366731643676757812e-01,-7.859616875648498535e-01,1.796445250511169434e-02
1.029258131980895996e+00,-7.017354369163513184e-01,3.056414425373077393e-02
1.110908031463623047e+00,-6.049677133560180664e-01,4.690849781036376953e-02
1.178912281990051270e+00,-4.969524145126342773e-01,6.623150408267974854e-02
1.230967640876770020e+00,-3.797027468681335449e-01,8.748649060726165771e-02
1.265428066253662109e+00,-2.558110058307647705e-01,1.094276607036590576e-01
1.281478762626647949e+00,-1.282307803630828857e-01,1.307254880666732788e-01
1.279195547103881836e+00,2.236616580830741441e-07,1.501037031412124634e-01
1.255322337150573730e+00,0.000000000000000000e+00,2.148608714342117310e-01
1.229960322380065918e+00,1.230761036276817322e-01,2.315872311592102051e-01
1.189723134040832520e+00,2.405077368021011353e-01,2.432086914777755737e-01
1.137013673782348633e+00,3.507222831249237061e-01,2.494664043188095093e-01
1.074150204658508301e+00,4.527923464775085449e-01,2.505147457122802734e-01
1.003135204315185547e+00,5.462783575057983398e-01,2.468344569206237793e-01
9.255591630935668945e-01,6.310356259346008301e-01,2.391227483749389648e-01
8.426305651664733887e-01,7.070510387420654297e-01,2.281788438558578491e-01
7.552869319915771484e-01,7.743574976921081543e-01,2.147996723651885986e-01
