number,value,model.activation,model.siren,model.siren_omega0,model.use_fourier,model.ff_k,model.depth,model.width,opt.lr,opt.lam_bc,opt.lam_warm,opt.grad_clip_norm,opt.weight_decay_is_zero,opt.weight_decay_pos,opt.lr_warmup_frac,opt.lr_min_ratio,opt.use_ema,opt.ema_decay,opt.use_lookahead,opt.use_al,opt.al_rho,opt.al_update_every,opt.al_clip,sampling.bdry_presample_mult,regularization.zero_mean_weight,multi_valued.kappa,sampling.rng_seed,opt.lookahead_sync_period,opt.lookahead_slow_step
209,0.06002990720047106,softplus,False,,False,,2,96,0.0005932334820772171,2.0993600753900212,31.329252793102896,1.4840107962933085,True,,0.2,0.1989348508289666,True,0.995690941890979,False,False,,,,24,0.07298517044946212,0.256174533282293,7143,,
210,0.005291963570050503,softplus,True,12.037431730333402,False,,3,32,0.0009662069120587702,1.3597512465332908,11.186365770878057,0.774023667325266,True,,0.1,0.17724528739171314,False,,False,True,3.7384613993912548,21.0,9.77390313933734,32,0.6524742392452821,0.035622289590394186,577,,
211,0.009195083029373215,softplus,True,13.020394813524055,False,,2,32,0.0016226581069337103,3.506399827683432,15.061568182596098,1.0029467145094846,True,,0.1,0.17732401100177764,False,,False,True,1.8379431215408295,18.0,7.107687180722317,32,0.4403370158759624,0.32630426717796257,476,,
212,0.0035651011599457604,softplus,True,12.551628914276076,False,,4,96,0.0007908821211202772,4.363538671372922,27.032236948127995,1.290970396340811,True,,0.2,0.16414737242986316,True,0.9956176504876416,False,False,,,,24,0.16718055947798455,0.21601640905746433,8454,,
213,0.020526216910266425,softplus,True,13.61296863853365,False,,3,32,0.0009471950290011377,2.500661056331032,21.247090479249056,0.5481211982025866,True,,0.1,0.17826469723739843,False,,False,True,2.802461611046587,22.0,9.46909381734573,32,0.622403161127247,0.016667141043598465,652,,
214,0.02722090102396456,softplus,True,11.683252684123733,False,,2,64,0.0006504702960161813,1.3280723632692875,11.151279760465592,0.6924099486377455,True,,0.0,0.11139905996301278,True,0.9956353538367778,False,False,,,,32,0.3812193791765474,0.36630195611534555,4289,,
215,0.0033246066191623463,softplus,True,12.927827781002966,False,,4,32,0.00079376201501292,1.0166678143276595,9.319045477734429,1.5466705867783925,True,,0.05,0.10139115765066159,False,,False,True,3.679447238886618,20.0,8.450427118521718,32,0.9091422282664035,0.12698139129895247,1714,,
216,0.10169144187885372,tanh,True,11.858843330263987,False,,5,32,0.002744058739421116,2.2140540049289146,11.992333054961437,3.317316928926301,True,,0.0,0.15391024552352717,True,0.9955577331323763,True,False,,,,24,0.8149498623998063,0.6677650545210813,2739,3.0,0.7036044247282811
217,0.2817232342589267,silu,True,11.692619023746023,True,4.0,4,32,0.0058514696066279985,1.8507758212394088,8.592217553043536,2.4558204025717383,True,,0.0,0.061373265782488334,True,0.9955444805232071,True,False,,,,32,0.8444332231921649,0.6410457685366308,1351,3.0,0.645439545456062
218,0.008660819948001667,softplus,True,11.889607728175173,False,,3,48,0.0012522233520039447,3.4827147037648354,31.23587809706288,1.2100317845567148,True,,0.2,0.14910329345250067,True,0.9955082349435048,False,False,,,,32,0.2470951760784582,0.0767041116442543,2736,,
219,0.1330007307741381,tanh,True,13.28491949481348,False,,4,32,0.0019311707757388304,1.966751474789253,13.791449645488383,2.5350826216869127,True,,0.05,0.042152954597420314,False,,False,True,4.803867433007828,20.0,8.47891074107388,32,0.9343519928065632,0.2569655000205109,1023,,
220,0.033915965332213825,softplus,True,12.824531654638799,False,,3,96,0.0008165675520472744,8.896349232363855,42.0746938142662,1.0817590336661196,True,,0.2,0.17329666148934364,True,0.9964217111974019,False,False,,,,32,0.05943924743431018,0.11789498379254537,5206,,
221,0.027826617068789614,softplus,True,14.480767834820915,False,,4,48,0.000687725664498913,8.573898051277189,84.80883535741368,1.114200945922209,True,,0.2,0.1849250155493618,True,0.9962692787683087,False,False,,,,16,0.3410718401812791,0.2586236882477374,8683,,
222,0.003500382577144256,softplus,True,15.66995415776067,False,,4,96,0.0008348112847793824,7.373349573421569,22.27564319124871,1.0630770816037465,True,,0.25,0.1693137182804208,True,0.996285767053232,False,False,,,,24,0.5115047382520108,0.23932712992865426,8506,,
223,0.02107962667018878,softplus,True,14.811035196223022,False,,4,32,0.0005631221055157029,1.4172298735157325,10.528989394148098,1.6844682034607819,True,,0.05,0.08705876814916305,False,,False,True,4.265457244112267,20.0,9.758073271281571,32,0.6164345646310436,0.3308866940819752,747,,
224,0.0036047534453228446,softplus,True,10.027807891384839,False,,4,96,0.0010145057894636036,5.5677291368213675,28.815676035788265,1.135019303738287,True,,0.15,0.15824101611928196,True,0.9952317845242917,False,False,,,,32,0.14937052417419652,0.3312123066747219,8260,,
225,0.034350322000186145,softplus,True,10.015466905822317,False,,3,96,0.0010412857759254663,4.75929103660945,37.97818943345337,1.0548544042764183,True,,0.2,0.162419775253467,True,0.9951109326270086,False,True,1.9913893628422084,13.0,6.360974299625862,24,0.2866894639390344,0.33593190663912537,5729,,
226,0.18656050682843675,sin,True,9.991063870567412,False,,3,48,0.0005902799270549229,13.998998110398322,7.058881568825049,0.7356194097551302,True,,0.2,0.17896460758103147,False,,True,True,1.5435802377751597,14.0,6.742045950121527,32,0.327246935033217,0.2676137787739011,460,4.0,0.721011595925916
227,0.01263257149450944,softplus,True,9.528334049368148,False,,5,96,0.0013300688417169967,3.9865500911139153,9.732750576587204,0.5119357963488852,True,,0.25,0.18700195116625712,True,0.9962655851711496,False,True,2.9556096202774285,21.0,8.044728148629083,24,0.25427563392708774,0.19416420990704938,9760,,
228,0.03065699748565702,tanh,True,9.395959922193397,False,,4,48,0.000530504302387626,7.928311068612503,5.292871204469677,0.9674427941544146,True,,0.1,0.1747823882826872,False,,True,False,,,,16,0.6677717542741454,0.4616037639514044,719,4.0,0.7499793196994937
229,0.11310073848627801,silu,True,16.579599370084782,False,,3,48,0.0006471962756333288,18.891869752301048,15.506349262311282,0.8337030983204611,True,,0.2,0.11249101612959936,False,,True,True,2.596633082640478,22.0,8.627663452252268,32,0.8386613693007204,0.572186155809935,2026,4.0,0.7837239437018253
230,0.033898163048921605,softplus,True,14.215055085255894,False,,3,96,0.0006455579729828873,2.4110534312409455,23.77305765903815,0.6759540615838969,True,,0.2,0.19590921836836744,True,0.9962953683925115,False,False,,,,32,0.6144428973817987,0.2578041871990713,1007,,
231,0.006418399513939159,softplus,True,17.513090216130173,False,,4,96,0.0007760803904568651,5.759709228189103,17.327317166705097,1.2685921511232512,True,,0.25,0.15104287448556497,True,0.9951124170286048,False,False,,,,32,0.4784291251559699,0.3705902395614923,7972,,
232,0.11703160882401033,softplus,True,13.118858515478731,False,,4,96,0.0008682888266406351,6.459082880483426,21.262292692280592,0.8353486425544162,True,,0.25,0.15461837493788827,True,0.9951409577002426,False,False,,,,24,0.5298348325015999,0.3732078192116167,9054,,
233,0.03287549040127571,tanh,True,15.288402065513964,False,,4,96,0.0006590256373278954,4.839309418140996,33.189054117644915,1.518470393411826,True,,0.15,0.1830589365919938,True,0.9950049866692906,False,False,,,,32,0.21804995148470446,0.25873601507927335,9673,,
234,0.03631889438022297,softplus,True,9.551412728128064,False,,5,32,0.005961660195193567,1.2579856990297928,6.486633076881234,4.650110337680034,True,,0.15,0.15295144894595597,False,,False,False,,,,32,0.9667786587786944,0.22478182235008,2977,,
235,0.011590179616081702,softplus,False,,False,,3,48,0.0019262763527759946,3.648971000615146,47.37760627365023,1.7673644942939943,True,,0.0,0.15225763195452455,False,,False,True,2.637030667965022,16.0,9.549840869635897,24,0.4991856214097756,0.07879592595586814,358,,
236,0.08437746259287701,softplus,True,9.385573805050118,False,,3,128,0.001534355861444921,1.2078405893019033,14.615657873547091,1.2764881678564086,True,,0.15,0.13897144235182585,False,,False,True,2.1202984339169184,12.0,9.330426029657195,32,0.4600544141095099,0.09025614927217793,2320,,
237,0.08655421831856906,softplus,True,9.352107781451402,False,,3,128,0.0017551380002207848,2.641804224686082,6.056697338274345,1.173674366331556,True,,0.02,0.10570073292994961,True,0.9957676104114239,False,True,4.3351174970426225,14.0,9.674739059991825,24,0.2117101870196428,0.15820235333010838,2287,,
238,0.004651229908714262,softplus,True,9.30209170210199,False,,4,96,0.0019411174030692102,9.351208647667976,78.39825360305238,1.3379999212880627,True,,0.15,0.17695140554387823,True,0.9958437629676444,False,False,,,,32,0.10439746215325112,0.41197907804541056,7082,,
239,0.009610344371602493,softplus,True,9.27630621396933,False,,2,32,0.0034213359772643135,1.4824109062320776,33.55924484161311,1.7203082173151087,True,,0.0,0.1480061550934297,True,0.9959778103001441,False,True,3.8799032335086943,12.0,9.817176613287957,24,0.4839801543594981,0.3812171245553508,7149,,
240,0.0084319069556281,silu,True,9.387992730437217,False,,2,32,0.0010272502352375874,1.4415981478302518,17.981286299757635,0.8228926786983363,True,,0.0,0.10623233176298635,False,,False,True,3.4495396403399154,18.0,6.608199703525934,32,0.8586081016036083,0.25892846373847456,5030,,
241,0.004333413859980748,softplus,True,9.820264959636,False,,4,96,0.0009110703177413693,6.701939617219659,34.833503677053244,1.1263176632347824,True,,0.15,0.155883320183004,True,0.9959229631811034,False,False,,,,32,0.07810386633636732,0.40886406354174226,7227,,
242,0.125757371671827,softplus,True,10.560887593269378,False,,5,96,0.0010815984984184402,6.43494796519531,17.040819516737777,1.5190819155212951,True,,0.2,0.18362900358504536,False,,False,False,,,,16,0.07605307888349842,0.18797647539305354,8171,,
243,0.022584249847632222,softplus,False,,False,,3,32,0.0032464132591067626,1.1271322256043488,16.998806107140997,3.0909831404158425,True,,0.0,0.1606696423800056,False,,False,True,4.8260633512862405,17.0,7.097579198143645,32,0.4998627377824955,0.25187294020034473,6887,,
244,0.05064924108343185,silu,True,15.56352083146522,False,,5,32,0.0035583775962211416,3.7738862623967515,10.464847315886379,2.841223231453301,True,,0.0,0.13340011080895375,True,0.9950578007121621,True,False,,,,32,0.7806920333409337,0.2379083058610299,6448,3.0,0.7301532231691616
245,0.005360521823413394,silu,True,10.514467684730793,False,,5,32,0.0022695646513795106,1.8910444288281365,14.533260670754933,3.4481527691523666,False,9.80108299257249e-07,0.02,0.1602617309863334,True,0.9960895461009976,True,False,,,,32,0.7962823194798755,0.6319396642781755,3448,3.0,0.7448270347978464
246,0.12650952919876873,softplus,True,8.790856585458819,False,,4,96,0.003611259158371719,10.612220471505765,65.00409892257086,2.6171777306640314,True,,0.15,0.11620969383719985,True,0.9962555836094823,False,False,,,,32,0.29135386692180854,0.5561331348143249,5749,,
247,0.123043919101322,softplus,True,8.154360232954753,False,,5,96,0.0022692859971359764,4.541378956546852,75.06250313436375,1.8097647321371038,True,,0.15,0.18362273359934075,True,0.996255177561856,False,False,,,,32,0.2754362789095813,0.2664566977313081,6582,,
248,0.006940863555320956,silu,True,11.423718071304389,False,,5,32,0.0019551667878848133,1.1973123263920187,22.242540557688088,3.7767892324975056,False,6.315901728764933e-07,0.02,0.15902445701535145,True,0.9964954378647257,True,False,,,,32,0.6265103135471246,0.7050750093857833,5086,3.0,0.7969042548867052
249,0.004479084757624019,silu,True,11.70765371747557,False,,5,32,0.003919260652658919,2.216745505286406,9.88098020820314,1.6046418685675006,False,7.148624067949205e-07,0.02,0.1708358527770292,True,0.9965040710114036,True,False,,,,32,0.9424176541573239,0.6462557861284743,4682,3.0,0.7863366040073089
250,0.003995326489223585,softplus,True,10.943732851133548,False,,4,128,0.001240609718311814,10.32973653893393,87.6379137275962,1.4972807652896873,True,,0.1,0.10609250177675966,True,0.9963404044704609,False,False,,,,32,0.3012561610955811,0.5071991011189729,8994,,
251,0.0059428500518875155,silu,True,11.393647895792228,False,,5,32,0.0028696535503728534,2.4102469354111427,32.09985075967321,0.7358807866343067,False,6.557765305038434e-07,0.02,0.13406375248425223,True,0.9965722875326584,True,False,,,,24,0.8220177495022678,0.7660241427717256,3036,4.0,0.796270793009427
252,0.010510556519635518,softplus,True,12.157641159990284,False,,4,96,0.0018637371255358576,2.3857425922294264,26.13055391550322,0.9232502875750978,True,,0.2,0.18559637961618897,True,0.996397949266477,False,False,,,,32,0.31207900235273445,0.15622490928182717,9071,,
253,0.08583384933543797,silu,True,13.043811145099191,False,,4,128,0.0036258705351864258,4.513480944915349,5.355007018501246,2.6944055587933082,False,7.788105287217015e-07,0.02,0.15450193343948201,True,0.9963140828814283,True,False,,,,32,0.8532019818527485,0.908787202106243,4795,10.0,0.6627923246158316
254,0.14819053421173073,softplus,True,11.991048809234037,False,,4,96,0.0008368413343179982,2.6077603404736256,37.864495731751205,1.659435120804746,True,,0.2,0.15963222608706448,True,0.9961627791669655,False,False,,,,24,0.09143406631118656,0.1445308455999672,9364,,
255,0.0069489111659967765,softplus,True,12.610026329107715,False,,4,128,0.0012852337462438397,15.403684860516567,62.63932224150482,0.9129386617782542,True,,0.1,0.10078492165048056,True,0.996634166253286,False,False,,,,32,0.3229044803019256,0.6037160616522838,8011,,
256,0.025264555938852896,softplus,True,12.436628103469959,False,,3,128,0.0008127781112370335,10.48224783901534,41.982179448493696,1.0240168123040905,True,,0.1,0.10098826674143148,True,0.9962519862290351,False,False,,,,32,0.4689331722257418,0.8065658238500095,9879,,
257,0.22486867388667503,softplus,True,12.490426417194831,False,,5,128,0.00156844989620407,11.64422984656951,58.61352424770459,1.1170035797674642,True,,0.1,0.12987629199478115,True,0.9960390722722411,False,False,,,,32,0.08917652617123048,0.32514614940501035,7552,,
258,0.09214663974229,softplus,True,11.84324343275803,False,,3,128,0.003187909672942705,4.764567990724247,56.786848380035735,2.129447254761655,True,,0.1,0.08150933047909252,True,0.9958952966716718,False,False,,,,32,0.20470813926097192,0.30813979389859486,9373,,
259,0.004256320844649031,softplus,True,11.656290513049036,False,,4,128,0.0006315834553985053,19.003146207678157,94.29461158238185,2.8436977030643127,True,,0.1,0.07716604436746022,True,0.9958369848356305,False,False,,,,24,0.25998689065879227,0.3538455710514006,7743,,
260,0.0041263564170876624,softplus,True,11.055318476919195,False,,4,96,0.0005951346889368168,8.081696665850696,39.23456862974747,1.2680795277162797,True,,0.0,0.1337190794748574,True,0.9957770768234498,False,False,,,,32,0.07956627980467586,0.6945335578697188,6330,,
261,0.15238174358606676,softplus,True,10.975889645650836,False,,4,128,0.0016216259628027646,8.419504962261712,36.54765533084908,1.1570036694999972,True,,0.15,0.1551005729040265,True,0.995807497178889,True,False,,,,24,0.24525677336641888,0.5452591067518914,6480,3.0,0.7918908234151053
262,0.12547881751025333,softplus,False,,False,,4,96,0.0007021781629894813,9.846296727338785,15.437108398356264,0.6595770590131415,True,,0.15,0.14599870781677443,True,0.9957958977496952,False,False,,,,32,0.05369104367542819,0.27082622159219333,4721,,
263,0.004882408005341919,softplus,False,,False,,4,128,0.0005955636121077418,15.387406392294118,177.7249887551226,2.931050058679015,True,,0.1,0.08915330333987204,True,0.9957870134413797,False,True,1.7684464874099848,10.0,7.999002802722741,32,0.30781034239423305,0.42174085963318797,7242,,
264,0.013074917054850005,softplus,True,16.480258703936236,False,,4,96,0.0006238287716302834,3.931723318781766,33.361055137605,2.846721416866493,True,,0.0,0.109423394679248,True,0.995676269425117,False,False,,,,32,0.14013837379061003,0.6700079308413376,6482,,
265,0.09969444576631001,silu,True,15.883129383830887,False,,2,48,0.0011644853187674738,9.345235109719718,5.463490088617049,0.7419080007630547,False,2.3571821661005093e-06,0.15,0.17925512055212095,False,,True,True,2.9138510523287824,25.0,8.26255218636885,32,0.6010938712995421,0.46887816306677793,1836,6.0,0.7520459975755929
266,0.1895967904298618,softplus,True,12.45884860600967,False,,4,128,0.0010170822404751644,17.699803751104874,99.89695293272837,4.297242033404269,True,,0.1,0.07918862323171488,True,0.995708406582695,True,False,,,,16,0.4325863619887595,0.31295577225636395,7106,7.0,0.5599571468974094
267,1.2974646034440918,softplus,True,12.500973378794495,True,3.0,5,96,0.0008977581309593947,11.034740427404504,137.99944738166536,2.323702783695288,True,,0.0,0.09552573305818161,True,0.9956922055097152,False,False,,,,32,0.11602171572427872,0.6572866709601696,5531,,
268,2.1197178679469495,softplus,True,11.140416798406552,True,3.0,2,64,0.0005088333245693799,13.758626726929107,57.273290565056755,1.1964270440781886,True,,0.0,0.09787700151889528,True,0.9957192535953394,False,False,,,,32,0.10414040505090537,0.6190795973029987,6918,,
269,0.020644312963095508,softplus,False,,False,,4,128,0.0005484359778673515,5.339263154818347,54.206049617002286,3.7058822341414737,True,,0.1,0.11403255156843081,True,0.9955980204641116,False,True,1.925213441306648,7.0,9.57883871481426,32,0.2918690380174987,0.575668635994995,5074,,
270,0.007533398762998463,softplus,False,,False,,5,32,0.0007826022889108531,4.053332520339057,114.88879781263931,4.35432275110272,True,,0.1,0.0978170477852108,False,,False,True,2.2999623402907465,30.0,3.2044163558891987,32,0.36778298326047976,0.3543609571010702,8236,,
271,0.08122568242243083,softplus,False,,False,,3,128,0.001471646958839838,16.962006642346175,193.58037482173305,4.234748353291412,True,,0.1,0.07398221615871986,True,0.9956516281618873,True,True,4.9424679723246285,26.0,9.755496725457027,32,0.6563344804447586,0.4756400997980379,3083,5.0,0.7150776538123034
272,0.006460931877182083,softplus,False,,False,,4,128,0.0007456317999392156,11.459863566684827,133.878715106354,2.8741857230953145,True,,0.1,0.11995260132818081,True,0.9955875361725195,False,True,2.0293188251185557,8.0,7.850944295078134,24,0.46392501151536647,0.45390763880925944,5077,,
273,0.21919110796268798,softplus,False,,False,,5,128,0.0017508238810153291,11.949501151776339,91.78114345718168,4.193679885930786,True,,0.25,0.11684313727666384,True,0.9956174086383389,False,True,1.5336382027239268,10.0,8.199184827828166,32,0.4276230131647998,0.07205449859195229,9682,,
274,0.18704167483271683,softplus,False,,False,,4,128,0.0009767150429197307,11.257619938426906,128.21600458122322,1.5775660162153213,True,,0.25,0.13085158085327644,True,0.9969329116750475,False,True,1.7928022600570073,9.0,8.72412931755257,32,0.30071203387246825,0.2676074327007904,8534,,
275,0.004227102562094506,softplus,False,,False,,4,128,0.0006795664461904872,10.082081147820945,191.60088321826052,4.84986267216033,True,,0.1,0.05802089217969914,True,0.9967964234514526,False,False,,,,24,0.14465540891882805,0.3439126138431314,6659,,
276,0.00435403547077305,softplus,True,17.024763917642463,False,,4,32,0.005125191207809539,1.062234719033325,24.717233024482596,1.4326177313338957,True,,0.2,0.17092593371618936,False,,False,False,,,,32,0.7958782035240638,0.6350485402945775,8275,,
277,0.03567916587275476,softplus,True,18.3302894904185,False,,3,128,0.000515423856250031,13.381509825903528,164.60013718550985,4.411402873843749,True,,0.1,0.12419763908946828,True,0.9968584037849778,False,False,,,,24,0.025473719929703237,0.28274889001409553,7536,,
278,0.0054439529369462655,softplus,True,19.34521569720699,False,,3,32,0.00470666129033582,1.1961115934980535,16.24175890033293,2.4486794613069547,True,,0.2,0.15496375201821527,False,,False,False,,,,32,0.9005178214380718,0.6631724503911445,9214,,
279,0.24650908366202443,softplus,False,,False,,5,128,0.0005569837254479422,13.736725444464485,188.14972360381336,4.810233515270507,True,,0.1,0.05852996323640857,True,0.9969291470301153,False,False,,,,24,0.19967707229019152,0.2915637718056421,6881,,
280,0.02161787670254699,softplus,True,18.672338615343477,False,,4,32,0.0033046920360673138,1.2502768873080656,28.165440219195283,4.012839145599908,True,,0.2,0.19225679823279282,False,,False,False,,,,32,0.5741899934989091,0.8553178808911727,8455,,
281,0.0037904766262133014,softplus,True,17.85219619231767,False,,4,96,0.0012431365987645073,9.742238659604432,24.43583205519869,0.965678985076283,True,,0.15,0.13922393892955479,True,0.9971870953033252,False,False,,,,32,0.08666452165610901,0.6239636103090775,8604,,
282,0.02171623665904938,softplus,True,6.630339397576937,False,,3,64,0.0019999657395798026,2.700701977363977,8.732295761789425,2.165366081717538,True,,0.15,0.19071723738879148,True,0.9968529502693159,False,False,,,,24,0.29065909918538013,0.23566052652528105,5231,,
283,0.47749050279780547,softplus,True,6.186274084760949,True,2.0,4,96,0.0009769056922865947,12.837405654576125,24.554739749407073,0.7022093670886703,True,,0.15,0.12402629431197028,True,0.9969703544240547,False,False,,,,32,0.2345586619682811,0.4797247511623145,9257,,
284,0.03396163345032984,silu,False,,False,,5,128,0.001103218475407819,13.268452112030504,91.8403498051235,2.1242958249531285,True,,0.1,0.04270660830042924,True,0.9962869458675129,False,False,,,,24,0.11619220951577128,0.46321982489116875,4340,,
285,0.030158353979454187,softplus,False,,False,,5,128,0.001294565143373842,12.004775209842842,78.31537418268157,4.336767355888883,True,,0.1,0.04584895440990268,True,0.9974857400576331,False,False,,,,16,0.32024378492503297,0.2841562466632405,8047,,
286,0.16140000408805869,softplus,True,17.53033215240822,False,,4,96,0.0012710270387417447,7.6322804309408605,11.146518646335558,1.1743637592961158,True,,0.05,0.13704498848700394,True,0.9978097302537895,False,True,0.5243641925103171,5.0,1.8345330311566244,32,0.20569591819989136,0.9029148206416711,8527,,
287,0.17079049448658978,silu,True,19.00155052113514,False,,4,64,0.0007651107823992022,6.2808449480276805,8.261920645896526,1.5257769631245879,False,1.9649409277366007e-07,0.2,0.1536458662099597,False,,True,True,4.409007363487101,8.0,9.51677288473371,32,0.5400720954850009,0.6050287242507837,219,3.0,0.797897419777025
288,0.23636576985903435,sin,True,16.33539887981653,False,,2,96,0.0023052885114451574,1.1218646701722006,139.4616255566813,1.0346813340026568,True,,0.0,0.18533464116119044,True,0.9970696674400557,False,False,,,,32,0.416699728376862,0.11593695149527469,1569,,
289,0.017059369709592386,silu,True,16.700984269850164,False,,4,32,0.00616493439456524,2.2266601332754092,6.384691534109554,0.8109889680591195,False,1.0676532581648244e-05,0.02,0.15239714378514246,True,0.9977697687021396,True,False,,,,32,0.8116079244013027,0.6445007418144759,7424,4.0,0.3416228989658551
290,0.009650403206475098,softplus,True,17.197487697997712,False,,3,32,0.0011443856799063397,6.099811400811456,25.46670793998975,0.6545522854223084,False,3.426805473482357e-06,0.15,0.10476443615902191,True,0.9964902999220325,False,False,,,,32,0.06799640297578469,0.9411277812848395,7753,,
291,0.06799524226758748,softplus,False,,False,,3,64,0.0013969893364220534,3.5421223766531313,86.68273798241752,1.301486319131409,True,,0.15,0.14696786877835225,True,0.9964743411903912,False,False,,,,32,0.2127213706290903,0.4386585912646632,6572,,
292,0.02726413015817511,softplus,True,7.964328561158798,False,,4,48,0.0006908623241922463,4.426249166308409,24.540925604497904,0.9756022036911354,True,,0.15,0.11728540120839433,True,0.9965561324683954,False,False,,,,32,0.06424664896102486,0.6090964789427089,9758,,
293,0.005439077616570654,softplus,True,8.126702185959688,False,,2,64,0.005726398402814756,2.084699140072381,14.874389783299806,0.5700225619207817,True,,0.0,0.17826060381639594,True,0.9961540534044112,False,False,,,,32,0.6496868774535197,0.73647093199113,1432,,
294,0.12147019223477838,softplus,True,7.844237993162321,False,,4,96,0.0012432377739288226,1.275808086273151,79.97111845025182,1.5737767311235673,False,2.7862521508082214e-07,0.0,0.15011059343924238,False,,False,True,0.32719300474890955,14.0,5.645777951878858,32,0.3853382717854643,0.34924944109017647,6796,,
295,0.03199397036016156,softplus,True,8.134376545599746,False,,3,32,0.0035143631942227897,1.4907854690035403,9.835277984372157,0.6687740486510654,True,,0.0,0.11978975643599295,False,,False,False,,,,32,0.974644282905647,0.9231264953254358,361,,
296,0.02234238696556271,softplus,True,8.271919614566901,False,,5,32,0.006197804191815039,1.0752274017003671,37.519009266216,1.3405289395181426,True,,0.05,0.12864596160507208,False,,False,False,,,,32,0.6894696191139191,0.8797970121541233,7487,,
297,0.00678739870953893,silu,False,,False,,2,48,0.0008681375619785292,13.564006953243663,5.109210640038909,0.5574634114694027,True,,0.2,0.14173402937174157,False,,True,True,0.10008344279285997,25.0,6.225597355272439,32,0.5243611673567525,0.4510427308135122,1201,8.0,0.5134288464208143
298,0.11365315323795529,tanh,True,13.787569272377878,False,,2,64,0.0009530760372853455,2.6542639621710435,14.032650428447651,0.9125679911186584,True,,0.02,0.1473404513949339,True,0.9954381270725882,False,False,,,,32,0.716438465668114,0.43081238559649315,1498,,
299,0.0034756831702684697,softplus,True,14.272377932327458,False,,4,32,0.0017046865677032867,7.012652148338821,182.94298865967042,0.8597370026249782,True,,0.05,0.1799966653712991,True,0.9953551958734583,False,False,,,,32,0.017629365567203945,0.5293472521940816,7989,,
300,0.007838629115592815,softplus,True,14.062118017389615,False,,3,96,0.0008751634677282782,9.423152081629473,150.47319606531357,1.2434023429161356,True,,0.15,0.14924485520828237,True,0.9952573901670828,False,False,,,,32,0.054079762797190845,0.735680281314065,8041,,
301,0.03311308802374535,softplus,True,13.849733994570606,False,,3,96,0.0005676263306137046,2.7043010724187915,14.712581694484735,0.6928382073075736,False,9.227798775258907e-07,0.15,0.14487723038505998,True,0.9953413225553738,False,False,,,,24,0.12446095649447092,0.23801282498458473,8987,,
302,0.004625139947334598,softplus,True,14.76474011268874,False,,3,96,0.0008231826448306096,9.469021992622558,48.66938421722155,0.7783865391112472,True,,0.15,0.1591617337703807,True,0.9950037155612547,False,False,,,,24,0.03342093214791524,0.8851503884817161,8042,,
303,0.04458330255448382,silu,True,14.722089348359289,False,,5,32,0.002150073253801767,1.265363577322852,8.168353034783177,2.1043025529104264,True,,0.1,0.1666132716144925,True,0.9951822329098281,True,True,1.3402945234513137,14.0,0.12022335236986503,32,0.782794301123061,0.7210729404313855,6306,7.0,0.4204938470309653
304,0.07924458369490095,softplus,True,14.89838085429098,False,,4,32,0.0016524808872588022,5.374359740469238,171.89476015691778,0.9480444880862265,True,,0.05,0.1900800406539444,True,0.9950191180846358,False,False,,,,32,0.009773433702329677,0.49030352335441363,8491,,
305,0.006766015955622134,softplus,True,14.651695170144178,False,,4,32,0.003054739274272032,6.7592957391736475,111.24992121107529,0.8937274707551713,True,,0.05,0.16903208203784556,True,0.9952900998106305,False,False,,,,32,0.196021436096323,0.6578483105958478,7441,,
306,0.13693625572207066,softplus,True,12.984646294114503,False,,4,48,0.0005880040160188088,7.044501794556039,70.43580263375493,1.3298421725719545,True,,0.0,0.14034955898336865,True,0.9958420366246266,False,False,,,,32,0.042560556511789104,0.8671913768051507,3077,,
307,0.007907650671780305,softplus,True,15.631852980261462,False,,4,32,0.00203503117787516,6.355224237897005,145.27945766298836,0.975094502006529,True,,0.0,0.1927135815109023,True,0.9950510348950228,False,False,,,,24,0.045533709298377106,0.51251701962089,7654,,
308,0.12155476980446597,softplus,True,17.923352184920315,False,,4,96,0.0016477579925604294,18.54286046901424,24.304761030753422,1.313887509176505,True,,0.0,0.12261672446925184,True,0.9950500073391105,False,False,,,,32,0.03560752601469759,0.5391168762915552,9072,,
309,0.00405260691271664,softplus,True,19.45169217095027,False,,3,96,0.0010066660390988119,18.86968372847006,26.99519733932633,0.848683920218109,True,,0.15,0.144951593010334,False,,False,False,,,,32,0.1419294953754865,0.8855739526570696,8833,,
310,0.0046699351922218505,softplus,True,19.64813014137629,False,,4,96,0.0006362673197734041,16.526955700556048,63.66387997606483,1.0585790014193297,True,,0.0,0.15151859226785366,True,0.9958953128993144,False,False,,,,24,0.2191811940198029,0.44005917198335065,6452,,
311,0.04772499334907706,silu,True,20.52901386574769,False,,5,32,0.0025772508306640828,3.5706614706818636,6.212969691472684,1.1923353739771234,False,9.738990807167394e-05,0.2,0.1162810638512218,True,0.9950106924107682,True,False,,,,32,0.853906130290731,0.2302794673586146,2792,5.0,0.7854804383734836
312,0.09606662637031706,sin,True,12.196595759694635,False,,2,64,0.001755722587922731,1.2368648785399492,7.005296796614007,1.8790246795321222,True,,0.2,0.14230330527018115,True,0.9960640631433445,False,False,,,,32,0.7650100093498453,0.41164009881341834,4622,,
313,18.81468229784074,softplus,True,19.998796229337074,True,4.0,2,32,0.000623382001466614,2.561417375615526,8.155593320451358,1.3425142444280684,True,,0.05,0.07249272794447033,True,0.9962529158487812,False,True,0.12424670681335553,23.0,0.5561903166151705,32,0.8410603784281575,0.05049542747181267,1294,,
