x,y,z
6.537700891494750977e-01,-7.826371192932128906e-01,-2.032004483044147491e-02
7.064517140388488770e-01,-7.206399440765380859e-01,1.360155083239078522e-02
7.631778120994567871e-01,-6.637162566184997559e-01,4.894604906439781189e-02
8.246242403984069824e-01,-6.092034578323364258e-01,8.362736552953720093e-02
8.901988863945007324e-01,-5.540724396705627441e-01,1.158342361450195312e-01
9.582031965255737305e-01,-4.954502582550048828e-01,1.439346373081207275e-01
1.026890516281127930e+00,-4.313443303108215332e-01,1.660238355398178101e-01
1.095186948776245117e+00,-3.606685996055603027e-01,1.792135983705520630e-01
1.161454081535339355e+00,-2.825068235397338867e-01,1.798747479915618896e-01
1.221401095390319824e+00,-1.959411352872848511e-01,1.653202325105667114e-01
1.267953634262084961e+00,-1.010584533214569092e-01,1.356000006198883057e-01
1.293687582015991211e+00,2.261955245330682374e-07,9.395831823348999023e-02
1.259534120559692383e+00,0.000000000000000000e+00,1.718246042728424072e-01
1.273260354995727539e+00,1.014815494418144226e-01,1.185295432806015015e-01
1.258073210716247559e+00,2.018242925405502319e-01,5.992035567760467529e-02
1.214165449142456055e+00,2.953281104564666748e-01,4.785154014825820923e-03
1.146940827369689941e+00,3.777128159999847412e-01,-3.832481428980827332e-02
1.065325856208801270e+00,4.474895000457763672e-01,-6.354269385337829590e-02
9.787385463714599609e-01,5.060686469078063965e-01,-6.913761794567108154e-02
8.945701718330383301e-01,5.567935109138488770e-01,-5.712290480732917786e-02
8.171134591102600098e-01,6.036549210548400879e-01,-3.160059452056884766e-02
7.477353811264038086e-01,6.502866148948669434e-01,2.811565995216369629e-03
6.856614351272583008e-01,6.994321346282958984e-01,4.182600602507591248e-02
6.286928653717041016e-01,7.526175975799560547e-01,8.198222517967224121e-02
5.736935734748840332e-01,8.097633123397827148e-01,1.210728585720062256e-01
5.173892378807067871e-01,8.693255186080932617e-01,1.580070257186889648e-01
4.575355947017669678e-01,9.297314286231994629e-01,1.917360723018646240e-01
3.932860791683197021e-01,9.910236597061157227e-01,2.199681848287582397e-01
3.241357803344726562e-01,1.054365873336791992e+00,2.388975173234939575e-01
2.487793266773223877e-01,1.119245767593383789e+00,2.442679852247238159e-01
1.654863506555557251e-01,1.181284189224243164e+00,2.329367548227310181e-01
7.362768799066543579e-02,1.232853889465332031e+00,2.040168493986129761e-01
-2.516585774719715118e-02,1.265494942665100098e+00,1.594241261482238770e-01
-1.269032359123229980e-01,1.272258043289184570e+00,1.040508896112442017e-01
-2.260470390319824219e-01,1.249661803245544434e+00,4.545321315526962280e-02
-3.170782923698425293e-01,1.199234843254089355e+00,-7.411759346723556519e-03
-3.963285982608795166e-01,1.127502441406250000e+00,-4.644872993230819702e-02
-4.630765914916992188e-01,1.043808221817016602e+00,-6.675598025321960449e-02
-5.193321704864501953e-01,9.572467207908630371e-01,-6.764586269855499268e-02
-5.687174201011657715e-01,8.744785189628601074e-01,-5.182816833257675171e-02
-6.152096390724182129e-01,7.990118861198425293e-01,-2.365383878350257874e-02
-6.622540354728698730e-01,7.315976023674011230e-01,1.228689029812812805e-02
-7.123230695724487305e-01,6.710513830184936523e-01,5.186780542135238647e-02
-7.665744423866271973e-01,6.148930191993713379e-01,9.191127121448516846e-02
-8.245039582252502441e-01,5.598530173301696777e-01,1.305389702320098877e-01
-8.843809366226196289e-01,5.028116703033447266e-01,1.668008267879486084e-01
-9.449284672737121582e-01,4.418985247611999512e-01,1.994365155696868896e-01
-1.006633281707763672e+00,3.764914572238922119e-01,2.257434427738189697e-01
-1.070540666580200195e+00,3.059489130973815918e-01,2.416642308235168457e-01
-1.135280251502990723e+00,2.287558466196060181e-01,2.430801242589950562e-01
-1.195494413375854492e+00,1.433041840791702271e-01,2.273312211036682129e-01
-1.243101596832275391e+00,4.946042224764823914e-02,1.941977590322494507e-01
-1.269821763038635254e+00,-5.052378028631210327e-02,1.463362276554107666e-01
-1.269394874572753906e+00,-1.521628797054290771e-01,8.936318755149841309e-02
-1.239484906196594238e+00,-2.497533261775970459e-01,3.134841844439506531e-02
-1.182958483695983887e+00,-3.380769491195678711e-01,-1.872791536152362823e-02
-1.107318997383117676e+00,-4.141491949558258057e-01,-5.338003486394882202e-02
-1.022124767303466797e+00,-4.780001342296600342e-01,-6.873844563961029053e-02
-9.360083937644958496e-01,-5.321645140647888184e-01,-6.510228663682937622e-02
-8.548567295074462891e-01,-5.804632306098937988e-01,-4.576049372553825378e-02
-7.814227342605590820e-01,-6.268035173416137695e-01,-1.522401906549930573e-02
-7.158952355384826660e-01,-6.744168400764465332e-01,2.198507264256477356e-02
-6.567193269729614258e-01,-7.254838943481445312e-01,6.193182244896888733e-02
-6.011623144149780273e-01,-7.807683944702148438e-01,1.017467677593231201e-01
-5.458804965019226074e-01,-8.393645286560058594e-01,1.398589015007019043e-01
-4.879851043224334717e-01,-8.994673490524291992e-01,1.753757894039154053e-01
-4.259813725948333740e-01,-9.601933360099792480e-01,2.067488282918930054e-01
-3.593816161155700684e-01,-1.022393822669982910e+00,2.308699637651443481e-01
-2.873474657535552979e-01,-1.086789488792419434e+00,2.435168474912643433e-01
-2.082084268331527710e-01,-1.151046156883239746e+00,2.408071607351303101e-01
-1.205847188830375671e-01,-1.208917379379272461e+00,2.206247746944427490e-01
-2.489765547215938568e-02,-1.252034187316894531e+00,1.834431886672973633e-01
7.599128037691116333e-02,-1.272432208061218262e+00,1.326663196086883545e-01
1.771669536828994751e-01,-1.264662742614746094e+00,7.460541278123855591e-02
2.728684246540069580e-01,-1.227620482444763184e+00,1.774742454290390015e-02
3.582940995693206787e-01,-1.165477156639099121e+00,-2.906124666333198547e-02
4.311931133270263672e-01,-1.086543321609497070e+00,-5.908384919166564941e-02
4.923115372657775879e-01,-1.000396966934204102e+00,-6.951875239610671997e-02
5.446305274963378906e-01,-9.150958657264709473e-01,-6.157154589891433716e-02
5.920905470848083496e-01,-8.357297182083129883e-01,-3.899345174431800842e-02
6.384823322296142578e-01,-7.643359303474426270e-01,-6.379855796694755554e-03
6.868022084236145020e-01,-7.005957961082458496e-01,3.184903785586357117e-02
7.389169931411743164e-01,-6.426172852516174316e-01,7.198032736778259277e-02
7.951739430427551270e-01,-5.874466300010681152e-01,1.114716753363609314e-01
8.543134331703186035e-01,-5.317367911338806152e-01,1.490199565887451172e-01
9.145825505256652832e-01,-4.728956818580627441e-01,1.837006509304046631e-01
9.755507111549377441e-01,-4.097791016101837158e-01,2.136142104864120483e-01
1.038308262825012207e+00,-3.419372439384460449e-01,2.352775633335113525e-01
1.103050351142883301e+00,-2.683009803295135498e-01,2.444005906581878662e-01
1.166423559188842773e+00,-1.871214658021926880e-01,2.374291718006134033e-01
1.221415281295776367e+00,-9.734924882650375366e-02,2.128415852785110474e-01
1.259534120559692383e+00,2.202239386406290578e-07,1.718245148658752441e-01
1.216284751892089844e+00,0.000000000000000000e+00,2.228579670190811157e-01
1.243654370307922363e+00,9.912188351154327393e-02,1.635334193706512451e-01
1.239308714866638184e+00,1.988140195608139038e-01,9.407599270343780518e-02
1.200605988502502441e+00,2.920299470424652100e-01,2.623553201556205750e-02
1.133104085922241211e+00,3.731560707092285156e-01,-2.750903367996215820e-02
1.048179388046264648e+00,4.402871131896972656e-01,-5.879529193043708801e-02
9.578310847282409668e-01,4.952581822872161865e-01,-6.578382849693298340e-02
8.705844283103942871e-01,5.418643951416015625e-01,-5.173974111676216125e-02
7.905176281929016113e-01,5.840068459510803223e-01,-2.207539416849613190e-02
7.186584472656250000e-01,6.249991059303283691e-01,1.746935024857521057e-02
6.545466184616088867e-01,6.676924824714660645e-01,6.153734028339385986e-02
5.964919328689575195e-01,7.140693664550781250e-01,1.060434654355049133e-01
5.413867831230163574e-01,7.641626000404357910e-01,1.489448100328445435e-01
4.858001470565795898e-01,8.162489533424377441e-01,1.896153539419174194e-01
4.277845025062561035e-01,8.692760467529296875e-01,2.270915806293487549e-01
3.670126795768737793e-01,9.248185157775878906e-01,2.589123249053955078e-01
3.029729425907135010e-01,9.855263233184814453e-01,2.814000546932220459e-01
2.337298542261123657e-01,1.051538944244384766e+00,2.906028628349304199e-01
1.567342728376388550e-01,1.118809461593627930e+00,2.829989194869995117e-01
7.047111541032791138e-02,1.179998874664306641e+00,2.560778260231018066e-01
-2.437432296574115753e-02,1.225691676139831543e+00,2.094702422618865967e-01
-1.242619827389717102e-01,1.245778322219848633e+00,1.467171609401702881e-01
-2.229926139116287231e-01,1.232776045799255371e+00,7.645024359226226807e-02
-3.135918378829956055e-01,1.186048626899719238e+00,1.104842312633991241e-02
-3.912332057952880859e-01,1.113006830215454102e+00,-3.762054443359375000e-02
-4.550382494926452637e-01,1.025689244270324707e+00,-6.275688111782073975e-02
-5.075333714485168457e-01,9.354988932609558105e-01,-6.404948979616165161e-02
-5.526791810989379883e-01,8.498176336288452148e-01,-4.556252807378768921e-02
-5.942441821098327637e-01,7.717827558517456055e-01,-1.289471797645092010e-02
-6.354126334190368652e-01,7.019456624984741211e-01,2.825238928198814392e-02
-6.788998246192932129e-01,6.395646929740905762e-01,7.273901253938674927e-02
-7.262939810752868652e-01,5.825828313827514648e-01,1.169559359550476074e-01
-7.770736813545227051e-01,5.276470184326171875e-01,1.593395471572875977e-01
-8.294035792350769043e-01,4.715545177459716797e-01,1.993518769741058350e-01
-8.828136920928955078e-01,4.128503799438476562e-01,2.357068955898284912e-01
-9.394382238388061523e-01,3.513597846031188965e-01,2.655658423900604248e-01
-1.001619696617126465e+00,2.862520515918731689e-01,2.850949466228485107e-01
-1.068480491638183594e+00,2.152958810329437256e-01,2.903986573219299316e-01
-1.135016322135925293e+00,1.360546499490737915e-01,2.781429290771484375e-01
-1.193274259567260742e+00,4.747789353132247925e-02,2.462144196033477783e-01
-1.233485817909240723e+00,-4.907804355025291443e-02,1.950467824935913086e-01
-1.245797753334045410e+00,-1.493342816829681396e-01,1.294107884168624878e-01
-1.224091649055480957e+00,-2.466516345739364624e-01,5.913058668375015259e-02
-1.169822692871093750e+00,-3.343228697776794434e-01,-3.065861761569976807e-03
-1.092022657394409180e+00,-4.084281921386718750e-01,-4.622685909271240234e-02
-1.003041386604309082e+00,-4.690757095813751221e-01,-6.520651280879974365e-02
-9.134708046913146973e-01,-5.193508267402648926e-01,-6.107283011078834534e-02
-8.295406699180603027e-01,-5.632731914520263672e-01,-3.849902749061584473e-02
-7.535655498504638672e-01,-6.044583916664123535e-01,-3.186404705047607422e-03
-6.857053041458129883e-01,-6.459760665893554688e-01,3.923637047410011292e-02
-6.249272823333740234e-01,-6.903629302978515625e-01,8.391270041465759277e-02
-5.688008069992065430e-01,-7.387384772300720215e-01,1.277483701705932617e-01
-5.138245224952697754e-01,-7.900742292404174805e-01,1.695907562971115112e-01
-4.571381509304046631e-01,-8.426094055175781250e-01,2.088683694601058960e-01
-3.977464139461517334e-01,-8.965497016906738281e-01,2.439211159944534302e-01
-3.354892432689666748e-01,-9.544231891632080078e-01,2.715736627578735352e-01
-2.691668272018432617e-01,-1.018027663230895996e+00,2.878979742527008057e-01
-1.963368654251098633e-01,-1.085416197776794434e+00,2.890914976596832275e-01
-1.147792339324951172e-01,-1.150714755058288574e+00,2.720452547073364258e-01
-2.397079207003116608e-02,-1.205424785614013672e+00,2.351265847682952881e-01
7.402567565441131592e-02,-1.239519238471984863e+00,1.796925067901611328e-01
1.742234826087951660e-01,-1.243651509284973145e+00,1.117982417345046997e-01
2.696925997734069824e-01,-1.213332533836364746e+00,4.232568666338920593e-02
3.541845679283142090e-01,-1.152109503746032715e+00,-1.595914922654628754e-02
4.247666597366333008e-01,-1.070349574089050293e+00,-5.328918248414993286e-02
4.824611842632293701e-01,-9.803805947303771973e-01,-6.619422137737274170e-02
5.307744145393371582e-01,-8.918145895004272461e-01,-5.693988502025604248e-02
5.736994743347167969e-01,-8.097708821296691895e-01,-3.063989430665969849e-02
6.146955490112304688e-01,-7.358604669570922852e-01,6.963111460208892822e-03
6.567257046699523926e-01,-6.699152588844299316e-01,5.035191029310226440e-02
7.020878195762634277e-01,-6.105878949165344238e-01,9.502290934324264526e-02
7.513724565505981445e-01,-5.550876259803771973e-01,1.384128481149673462e-01
8.031378388404846191e-01,-4.998843967914581299e-01,1.796877086162567139e-01
8.558892607688903809e-01,-4.425476193428039551e-01,2.181292921304702759e-01
9.105358719825744629e-01,-3.824696540832519531e-01,2.516766190528869629e-01
9.697872400283813477e-01,-3.193717896938323975e-01,2.768726944923400879e-01
1.034691452980041504e+00,-2.516736686229705811e-01,2.897521257400512695e-01
1.102232694625854492e+00,-1.768237501382827759e-01,2.866377830505371094e-01
1.165759563446044922e+00,-9.291337430477142334e-02,2.646914720535278320e-01
1.216284871101379395e+00,2.126620017861569067e-07,2.228578627109527588e-01
1.177703499794006348e+00,0.000000000000000000e+00,2.439912855625152588e-01
1.216668009757995605e+00,9.697101265192031860e-02,1.785307824611663818e-01
1.219610691070556641e+00,1.956540048122406006e-01,1.002331525087356567e-01
1.182326197624206543e+00,2.875836491584777832e-01,2.413175255060195923e-02
1.111808300018310547e+00,3.661428987979888916e-01,-3.406541794538497925e-02
1.022344946861267090e+00,4.294353723526000977e-01,-6.495311856269836426e-02
9.281030297279357910e-01,4.798869192600250244e-01,-6.788174062967300415e-02
8.380466699600219727e-01,5.216124653816223145e-01,-4.806090146303176880e-02
7.556439042091369629e-01,5.582433342933654785e-01,-1.257826015353202820e-02
6.815592050552368164e-01,5.927348732948303223e-01,3.161312639713287354e-02
6.157359480857849121e-01,6.281023025512695312e-01,7.866016775369644165e-02
5.571057200431823730e-01,6.669194698333740234e-01,1.248803064227104187e-01
5.028126835823059082e-01,7.097155451774597168e-01,1.688992381095886230e-01
4.494438767433166504e-01,7.551626563072204590e-01,2.102100998163223267e-01
3.951455056667327881e-01,8.029522299766540527e-01,2.476472705602645874e-01
3.395685851573944092e-01,8.556633591651916504e-01,2.790810465812683105e-01
2.817775011062622070e-01,9.165806770324707031e-01,3.017205893993377686e-01
2.191750258207321167e-01,9.860574603080749512e-01,3.121012151241302490e-01
1.485435366630554199e-01,1.060341835021972656e+00,3.060171008110046387e-01
6.760978698730468750e-02,1.132087469100952148e+00,2.792134881019592285e-01
-2.366903983056545258e-02,1.190225720405578613e+00,2.294343411922454834e-01
-1.218034327030181885e-01,1.221130371093750000e+00,1.596541702747344971e-01
-2.195914089679718018e-01,1.213972926139831543e+00,8.033964037895202637e-02
-3.086409568786621094e-01,1.167323708534240723e+00,7.387090474367141724e-03
-3.833598494529724121e-01,1.090608119964599609e+00,-4.451429098844528198e-02
-4.430975019931793213e-01,9.987739324569702148e-01,-6.816789507865905762e-02
-4.909775555133819580e-01,9.049828052520751953e-01,-6.479118019342422485e-02
-5.311270356178283691e-01,8.166784048080444336e-01,-4.037711396813392639e-02
-5.669533014297485352e-01,7.363382577896118164e-01,-2.091161906719207764e-03
-6.013744473457336426e-01,6.643434166908264160e-01,4.329533129930496216e-02
-6.374177336692810059e-01,6.004860401153564453e-01,9.037917107343673706e-02
-6.772814989089965820e-01,5.432683825492858887e-01,1.361110806465148926e-01
-7.208846807479858398e-01,4.894936382770538330e-01,1.795081496238708496e-01
-7.668367028236389160e-01,4.359823167324066162e-01,2.200016975402832031e-01
-8.155210018157958984e-01,3.813807666301727295e-01,2.561679482460021973e-01
-8.700389862060546875e-01,3.254037499427795410e-01,2.856875956058502197e-01
-9.332275986671447754e-01,2.667063176631927490e-01,3.056179881095886230e-01
-1.004405617713928223e+00,2.023849636316299438e-01,3.122994601726531982e-01
-1.078882098197937012e+00,1.293258368968963623e-01,3.014032840728759766e-01
-1.148411512374877930e+00,4.569289833307266235e-02,2.689223885536193848e-01
-1.201032876968383789e+00,-4.778680577874183655e-02,2.135875821113586426e-01
-1.223164200782775879e+00,-1.466211974620819092e-01,1.401515007019042969e-01
-1.205808520317077637e+00,-2.429676055908203125e-01,6.084970384836196899e-02
-1.150413870811462402e+00,-3.287760019302368164e-01,-8.001154288649559021e-03
-1.068474292755126953e+00,-3.996208608150482178e-01,-5.315314605832099915e-02
-9.751125574111938477e-01,-4.560147225856781006e-01,-6.967039406299591064e-02
-8.822319507598876953e-01,-5.015900731086730957e-01,-6.038194894790649414e-02
-7.958167195320129395e-01,-5.403740406036376953e-01,-3.182846307754516602e-02
-7.175550460815429688e-01,-5.755732655525207520e-01,8.833307772874832153e-03
-6.476429700851440430e-01,-6.101190447807312012e-01,5.507105588912963867e-02
-5.856605172157287598e-01,-6.469845771789550781e-01,1.020026132464408875e-01
-5.296459197998046875e-01,-6.878854632377624512e-01,1.471944749355316162e-01
-4.761799275875091553e-01,-7.321905493736267090e-01,1.899409592151641846e-01
-4.224465489387512207e-01,-7.786649465560913086e-01,2.295273542404174805e-01
