x,y,z
1.318748712539672852e+00,3.360117197036743164e+00,-2.107891440391540527e-01
1.004853725433349609e+00,3.571463108062744141e+00,-1.445185244083404541e-01
6.515498757362365723e-01,3.695124864578247070e+00,-1.239438354969024658e-01
2.805750966072082520e-01,3.744019031524658203e+00,-1.347203105688095093e-01
-9.270195662975311279e-02,3.717214822769165039e+00,-1.789914518594741821e-01
-4.546116292476654053e-01,3.627711057662963867e+00,-2.409861981868743896e-01
-8.189499378204345703e-01,3.588052034378051758e+00,-1.952619850635528564e-01
-1.179043412208557129e+00,3.509242773056030273e+00,-1.348941475152969360e-01
-1.511730670928955078e+00,3.350337743759155273e+00,-1.142291277647018433e-01
-1.808314323425292969e+00,3.132091760635375977e+00,-1.238325461745262146e-01
-2.058640718460083008e+00,2.863394498825073242e+00,-1.613844037055969238e-01
-2.252079963684082031e+00,2.551916360855102539e+00,-2.232659757137298584e-01
-2.444139480590820312e+00,2.267829656600952148e+00,-2.135224342346191406e-01
-2.631039381027221680e+00,1.992934346199035645e+00,-1.524173766374588013e-01
-2.760309457778930664e+00,1.686789512634277344e+00,-1.187480166554450989e-01
-2.831719398498535156e+00,1.363683700561523438e+00,-1.154448911547660828e-01
-2.849429368972778320e+00,1.037106990814208984e+00,-1.393573731184005737e-01
-2.823395252227783203e+00,7.189242243766784668e-01,-1.823655068874359131e-01
-2.798763036727905273e+00,4.218451380729675293e-01,-2.096064984798431396e-01
-2.788559198379516602e+00,1.391706466674804688e-01,-2.197389155626296997e-01
-2.783704042434692383e+00,-1.389294862747192383e-01,-2.079606503248214722e-01
-2.792325019836425781e+00,-4.208759367465972900e-01,-1.989496797323226929e-01
-2.802014827728271484e+00,-7.134813070297241211e-01,-1.833508312702178955e-01
-2.782942295074462891e+00,-1.012908935546875000e+00,-1.930600404739379883e-01
-2.715226173400878906e+00,-1.307585000991821289e+00,-2.442315667867660522e-01
-2.660548448562622070e+00,-1.625828385353088379e+00,-2.449044138193130493e-01
-2.613473892211914062e+00,-1.979630708694458008e+00,-1.761115938425064087e-01
-2.487359762191772461e+00,-2.307934045791625977e+00,-1.415929198265075684e-01
-2.295604467391967773e+00,-2.601237773895263672e+00,-1.360650509595870972e-01
-2.049652099609375000e+00,-2.850894689559936523e+00,-1.604007333517074585e-01
-1.755623698234558105e+00,-3.040830135345458984e+00,-2.266889512538909912e-01
-1.456699609756469727e+00,-3.228381156921386719e+00,-2.560749053955078125e-01
-1.168438911437988281e+00,-3.477683544158935547e+00,-1.704626530408859253e-01
-8.315318226814270020e-01,-3.643185615539550781e+00,-1.298937648534774780e-01
-4.672636389732360840e-01,-3.728680372238159180e+00,-1.256390213966369629e-01
-9.328719228506088257e-02,-3.740762233734130859e+00,-1.521414518356323242e-01
2.753815948963165283e-01,-3.674702167510986328e+00,-2.140976637601852417e-01
6.351153850555419922e-01,-3.601908683776855469e+00,-2.318601012229919434e-01
1.001523375511169434e+00,-3.559622287750244141e+00,-1.599530726671218872e-01
1.349421858787536621e+00,-3.438265800476074219e+00,-1.202452629804611206e-01
1.664968848228454590e+00,-3.247639894485473633e+00,-1.155886501073837280e-01
1.940207839012145996e+00,-3.004026174545288086e+00,-1.386311054229736328e-01
2.161648750305175781e+00,-2.710620164871215820e+00,-1.918273270130157471e-01
2.343565225601196289e+00,-2.402736186981201172e+00,-2.334942966699600220e-01
2.543533325195312500e+00,-2.134276628494262695e+00,-1.813407987356185913e-01
2.703481674194335938e+00,-1.843200206756591797e+00,-1.315307170152664185e-01
2.802961349487304688e+00,-1.526410102844238281e+00,-1.137644946575164795e-01
2.847427368164062500e+00,-1.200289368629455566e+00,-1.241284012794494629e-01
2.839357614517211914e+00,-8.758247494697570801e-01,-1.607611328363418579e-01
2.808980464935302734e+00,-5.678458213806152344e-01,-1.987549960613250732e-01
2.791933536529541016e+00,-2.793739736080169678e-01,-2.153429388999938965e-01
2.784695386886596680e+00,4.868916221312247217e-07,-2.150546312332153320e-01
2.843558073043823242e+00,0.000000000000000000e+00,-2.325019985437393188e-01
2.845710992813110352e+00,2.847563624382019043e-01,-2.224876135587692261e-01
2.853394746780395508e+00,5.768262147903442383e-01,-2.051808834075927734e-01
2.853883028030395508e+00,8.803064227104187012e-01,-1.903415322303771973e-01
2.818984985351562500e+00,1.188301920890808105e+00,-2.184664458036422729e-01
2.741297483444213867e+00,1.492831110954284668e+00,-2.838139533996582031e-01
2.667244911193847656e+00,1.818497061729431152e+00,-2.743679285049438477e-01
2.577438354492187500e+00,2.162727594375610352e+00,-1.993261873722076416e-01
2.419156551361083984e+00,2.480238914489746094e+00,-1.629010140895843506e-01
2.203553676605224609e+00,2.763169288635253906e+00,-1.604485213756561279e-01
1.940098881721496582e+00,3.003861188888549805e+00,-1.944861263036727905e-01
1.634730935096740723e+00,3.188661098480224609e+00,-2.788495421409606934e-01
1.323957443237304688e+00,3.373389005661010742e+00,-2.981061637401580811e-01
1.008868217468261719e+00,3.585731744766235352e+00,-1.969990730285644531e-01
6.554081439971923828e-01,3.717005968093872070e+00,-1.548323184251785278e-01
2.829643189907073975e-01,3.775901079177856445e+00,-1.549577265977859497e-01
-9.395276755094528198e-02,3.767370700836181641e+00,-1.911127716302871704e-01
-4.620554447174072266e-01,3.687111139297485352e+00,-2.685482800006866455e-01
-8.227293491363525391e-01,3.604610681533813477e+00,-2.689287662506103516e-01
-1.183974385261535645e+00,3.523919105529785156e+00,-1.806490868330001831e-01
-1.520119190216064453e+00,3.368928670883178711e+00,-1.409225910902023315e-01
-1.822322845458984375e+00,3.156355381011962891e+00,-1.408884823322296143e-01
-2.084141731262207031e+00,2.898864030838012695e+00,-1.706742644309997559e-01
-2.293704748153686523e+00,2.599083185195922852e+00,-2.338990271091461182e-01
-2.468382120132446289e+00,2.290323495864868164e+00,-2.696080207824707031e-01
-2.646307706832885742e+00,2.004499673843383789e+00,-2.014372348785400391e-01
-2.777858972549438477e+00,1.697513699531555176e+00,-1.481575071811676025e-01
-2.853822469711303711e+00,1.374328017234802246e+00,-1.338611245155334473e-01
-2.881340503692626953e+00,1.048721671104431152e+00,-1.516567468643188477e-01
-2.870276689529418945e+00,7.308617234230041504e-01,-1.937774866819381714e-01
-2.853983163833618164e+00,4.301682114601135254e-01,-2.244816422462463379e-01
-2.846543312072753906e+00,1.420645117759704590e-01,-2.365075051784515381e-01
-2.842712402343750000e+00,-1.418744772672653198e-01,-2.258025407791137695e-01
-2.849092960357666016e+00,-4.294323027133941650e-01,-2.149301767349243164e-01
-2.856197834014892578e+00,-7.272780537605285645e-01,-1.949111223220825195e-01
-2.842232942581176758e+00,-1.034489035606384277e+00,-1.977634280920028687e-01
-2.784394502639770508e+00,-1.340894699096679688e+00,-2.502273321151733398e-01
-2.700096845626831055e+00,-1.649995803833007812e+00,-2.978863120079040527e-01
-2.630818605422973633e+00,-1.992769002914428711e+00,-2.332428842782974243e-01
-2.506439208984375000e+00,-2.325637102127075195e+00,-1.761141270399093628e-01
-2.317853450775146484e+00,-2.626449108123779297e+00,-1.574227213859558105e-01
-2.077484607696533203e+00,-2.889607429504394531e+00,-1.718226671218872070e-01
-1.791987419128417969e+00,-3.103814125061035156e+00,-2.301647812128067017e-01
-1.475315570831298828e+00,-3.269638299942016602e+00,-3.172810077667236328e-01
-1.172063827514648438e+00,-3.488472461700439453e+00,-2.415117919445037842e-01
-8.356894254684448242e-01,-3.661401510238647461e+00,-1.691463887691497803e-01
-4.705545008182525635e-01,-3.754940986633300781e+00,-1.504777818918228149e-01
-9.427606314420700073e-02,-3.780415534973144531e+00,-1.681163460016250610e-01
