nx,ny,nz
-7.360605597496032715e-01,4.235799014568328857e-01,5.280104279518127441e-01
-8.501412272453308105e-01,2.792654931545257568e-01,4.463974237442016602e-01
-9.361181259155273438e-01,1.004913076758384705e-01,3.370227813720703125e-01
-9.736981987953186035e-01,-9.614670276641845703e-02,2.065613865852355957e-01
-9.548115134239196777e-01,-2.887878119945526123e-01,7.026121020317077637e-02
-8.859882950782775879e-01,-4.610043168067932129e-01,-4.999740421772003174e-02
-7.851055860519409180e-01,-6.059290766716003418e-01,-1.282929331064224243e-01
-6.778086423873901367e-01,-7.235271334648132324e-01,-1.307059675455093384e-01
-5.970271229743957520e-01,-8.022198081016540527e-01,-1.432502176612615585e-03
-5.690701007843017578e-01,-7.631898522377014160e-01,3.061053752899169922e-01
-5.727993249893188477e-01,-5.429710149765014648e-01,6.140711307525634766e-01
-5.992162227630615234e-01,-3.475920259952545166e-01,7.211931943893432617e-01
-6.463282704353332520e-01,-2.678508758544921875e-01,7.145038247108459473e-01
-6.906481981277465820e-01,-2.524915635585784912e-01,6.776821017265319824e-01
-7.148874402046203613e-01,-2.648245692253112793e-01,6.471506357192993164e-01
-7.134574055671691895e-01,-2.977091968059539795e-01,6.343088746070861816e-01
-6.893903613090515137e-01,-3.542068004608154297e-01,6.318848729133605957e-01
-6.478317975997924805e-01,-4.336360692977905273e-01,6.263175606727600098e-01
-5.890943408012390137e-01,-5.321872234344482422e-01,6.080662608146667480e-01
-5.066986680030822754e-01,-6.457763314247131348e-01,5.711650252342224121e-01
-3.911494910717010498e-01,-7.659129500389099121e-01,5.102739930152893066e-01
-2.373550385236740112e-01,-8.751949667930603027e-01,4.215403199195861816e-01
-5.214460194110870361e-02,-9.506246447563171387e-01,3.059309720993041992e-01
1.454743891954421997e-01,-9.742491841316223145e-01,1.722663193941116333e-01
3.341911733150482178e-01,-9.417492747306823730e-01,3.774222731590270996e-02
4.998576343059539795e-01,-8.628876209259033203e-01,-7.461446523666381836e-02
6.378794908523559570e-01,-7.577272057533264160e-01,-1.376923620700836182e-01
7.481855750083923340e-01,-6.537002325057983398e-01,-1.135529503226280212e-01
8.088839650154113770e-01,-5.849372744560241699e-01,5.962431430816650391e-02
7.208194136619567871e-01,-5.684489011764526367e-01,3.965919017791748047e-01
4.832932651042938232e-01,-5.767235159873962402e-01,6.586482524871826172e-01
3.183557391166687012e-01,-6.098921298980712891e-01,7.257280349731445312e-01
2.600292861461639404e-01,-6.585541367530822754e-01,7.061806321144104004e-01
2.536374926567077637e-01,-6.989954710006713867e-01,6.686354875564575195e-01
2.710130810737609863e-01,-7.169286608695983887e-01,6.423122882843017578e-01
3.095443248748779297e-01,-7.093347907066345215e-01,6.332665085792541504e-01
3.720532357692718506e-01,-6.805078983306884766e-01,6.312570571899414062e-01
4.566272497177124023e-01,-6.349058151245117188e-01,6.232062578201293945e-01
5.593797564506530762e-01,-5.710806250572204590e-01,6.008004546165466309e-01
6.757145524024963379e-01,-4.812596142292022705e-01,5.583897233009338379e-01
7.951196432113647461e-01,-3.562668263912200928e-01,4.907735288143157959e-01
8.981060385704040527e-01,-1.934142559766769409e-01,3.949638307094573975e-01
9.618194699287414551e-01,-3.013943554833531380e-03,2.736680507659912109e-01
8.473265767097473145e-01,2.637930959463119507e-02,5.304166078567504883e-01
8.822538852691650391e-01,2.329354882240295410e-01,4.091075360774993896e-01
8.494417667388916016e-01,4.372050166130065918e-01,2.954666912555694580e-01
7.463952302932739258e-01,6.190015077590942383e-01,2.443995922803878784e-01
5.811363458633422852e-01,7.380015850067138672e-01,3.429784476757049561e-01
3.771921694278717041e-01,6.621707081794738770e-01,6.474997997283935547e-01
2.573587894439697266e-01,3.484660089015960693e-01,9.012978672981262207e-01
2.956263124942779541e-01,1.141660064458847046e-01,9.484573006629943848e-01
4.004991352558135986e-01,2.746687829494476318e-02,9.158854484558105469e-01
5.045378804206848145e-01,1.606288738548755646e-02,8.632401227951049805e-01
5.814356207847595215e-01,3.468889370560646057e-02,8.128525614738464355e-01
6.270519495010375977e-01,6.875416636466979980e-02,7.759373784065246582e-01
6.453779339790344238e-01,1.158447414636611938e-01,7.550280094146728516e-01
6.415585875511169434e-01,1.751778423786163330e-01,7.468034029006958008e-01
6.196717619895935059e-01,2.461183816194534302e-01,7.452735304832458496e-01
5.801735520362854004e-01,3.302266895771026611e-01,7.445460557937622070e-01
5.178532600402832031e-01,4.309766888618469238e-01,7.389770150184631348e-01
4.236875474452972412e-01,5.484459400177001953e-01,7.208994626998901367e-01
2.905542254447937012e-01,6.731697320938110352e-01,6.800152659416198730e-01
1.198041886091232300e-01,7.855303883552551270e-01,6.071153283119201660e-01
-7.728093117475509644e-02,8.617419004440307617e-01,5.014264583587646484e-01
-2.849226295948028564e-01,8.807494044303894043e-01,3.782850503921508789e-01
-4.856970906257629395e-01,8.300537467002868652e-01,2.740604579448699951e-01
-6.574427485466003418e-01,7.105212807655334473e-01,2.508558034896850586e-01
-7.453205585479736328e-01,5.315710306167602539e-01,4.024045765399932861e-01
-5.955702662467956543e-01,3.322194218635559082e-01,7.313866019248962402e-01
-2.737058103084564209e-01,2.548953890800476074e-01,9.274230003356933594e-01
-8.147162199020385742e-02,3.191635310649871826e-01,9.441911578178405762e-01
-2.000614441931247711e-02,4.281476736068725586e-01,9.034873247146606445e-01
-1.885067299008369446e-02,5.267227888107299805e-01,8.498281240463256836e-01
-4.193795472383499146e-02,5.956725478172302246e-01,8.021318316459655762e-01
-7.932941615581512451e-02,6.339880228042602539e-01,7.692633271217346191e-01
-1.295706331729888916e-01,6.463072896003723145e-01,7.519962787628173828e-01
-1.918167620897293091e-01,6.376768350601196289e-01,7.460393309593200684e-01
-2.657833993434906006e-01,6.115519404411315918e-01,7.452270984649658203e-01
-3.537366688251495361e-01,5.670543909072875977e-01,7.438545823097229004e-01
-4.589511156082153320e-01,4.976623356342315674e-01,7.360000610351562500e-01
-5.795680284500122070e-01,3.941916525363922119e-01,7.132418155670166016e-01
-7.033382654190063477e-01,2.510944604873657227e-01,6.650315523147583008e-01
-8.088836073875427246e-01,7.241446524858474731e-02,5.834925174713134766e-01
-8.725422620773315430e-01,-1.288468092679977417e-01,4.712415337562561035e-01
-8.748140335083007812e-01,-3.364966213703155518e-01,3.485261499881744385e-01
-8.063200712203979492e-01,-5.324696898460388184e-01,2.575342059135437012e-01
-6.709095239639282227e-01,-6.913010478019714355e-01,2.682968676090240479e-01
-4.798396229743957520e-01,-7.371392250061035156e-01,4.757937788963317871e-01
-2.959766685962677002e-01,-5.158608555793762207e-01,8.039187788963317871e-01
-2.617407441139221191e-01,-2.094590216875076294e-01,9.421352148056030273e-01
-3.451943993568420410e-01,-5.701402947306632996e-02,9.367978572845458984e-01
-4.549783170223236084e-01,-1.610632985830307007e-02,8.903568387031555176e-01
-5.469685792922973633e-01,-2.302473969757556915e-02,8.368364572525024414e-01
-6.079737544059753418e-01,-5.004814267158508301e-02,7.923781275749206543e-01
-6.392995119094848633e-01,-9.071019291877746582e-02,7.635887861251831055e-01
-6.459333896636962891e-01,-1.440455615520477295e-01,7.496805787086486816e-01
-6.327237486839294434e-01,-2.091727554798126221e-01,7.455919384956359863e-01
-6.023150086402893066e-01,-2.863132655620574951e-01,7.451452016830444336e-01
-5.523943305015563965e-01,-3.783513009548187256e-01,7.427724003791809082e-01
-4.753237664699554443e-01,-4.879437685012817383e-01,7.321053147315979004e-01
-3.621665835380554199e-01,-6.109364628791809082e-01,7.039828896522521973e-01
-2.093609422445297241e-01,-7.323780059814453125e-01,6.479124426841735840e-01
-2.360251173377037048e-02,-8.295983672142028809e-01,5.578615069389343262e-01
1.808190941810607910e-01,-8.794568181037902832e-01,4.402956068515777588e-01
3.873605728149414062e-01,-8.643800020217895508e-01,3.206228017807006836e-01
5.770888328552246094e-01,-7.783813476562500000e-01,2.471657544374465942e-01
7.189390063285827637e-01,-6.277125477790832520e-01,2.985023856163024902e-01
7.099713087081909180e-01,-4.275223016738891602e-01,5.596117377281188965e-01
4.309706985950469971e-01,-2.707916200160980225e-01,8.607765436172485352e-01
1.564504951238632202e-01,-2.759417891502380371e-01,9.483561515808105469e-01
3.943234309554100037e-02,-3.726072907447814941e-01,9.271509647369384766e-01
1.499470882117748260e-02,-4.805499911308288574e-01,8.768391013145446777e-01
2.835390530526638031e-02,-5.652098655700683594e-01,8.244596719741821289e-01
5.899135768413543701e-02,-6.184074878692626953e-01,7.836403846740722656e-01
1.028861030936241150e-01,-6.430689096450805664e-01,7.588655948638916016e-01
1.592521965503692627e-01,-6.443288326263427734e-01,7.479832768440246582e-01
2.272633612155914307e-01,-6.267215609550476074e-01,7.453666925430297852e-01
3.077729344367980957e-01,-5.918877124786376953e-01,7.449462413787841797e-01
4.040985107421875000e-01,-5.360454320907592773e-01,7.411879897117614746e-01
5.178316235542297363e-01,-4.507036209106445312e-01,7.271290421485900879e-01
6.422487497329711914e-01,-3.276076018810272217e-01,6.929573416709899902e-01
7.599027752876281738e-01,-1.655290722846984863e-01,6.286078691482543945e-01
8.473266959190368652e-01,2.637970820069313049e-02,5.304164290428161621e-01
6.354215145111083984e-01,1.365544050931930542e-01,7.599949836730957031e-01
6.423218846321105957e-01,3.630396127700805664e-01,6.749998331069946289e-01
5.197766423225402832e-01,5.746441483497619629e-01,6.321521401405334473e-01
2.269059568643569946e-01,6.552876234054565430e-01,7.204941511154174805e-01
-8.453044295310974121e-02,4.353345036506652832e-01,8.962914943695068359e-01
-1.254214346408843994e-01,1.224661543965339661e-01,9.845159053802490234e-01
2.010466530919075012e-02,-5.048270896077156067e-02,9.985225200653076172e-01
2.060371339321136475e-01,-1.112680584192276001e-01,9.721975922584533691e-01
3.669382035732269287e-01,-1.197332143783569336e-01,9.225075840950012207e-01
4.789478182792663574e-01,-1.119516566395759583e-01,8.706754446029663086e-01
5.448501110076904297e-01,-9.618955105543136597e-02,8.329981565475463867e-01
5.785032510757446289e-01,-6.784804910421371460e-02,8.128533363342285156e-01
5.912691354751586914e-01,-2.545332536101341248e-02,8.060725331306457520e-01
5.873174667358398438e-01,2.753780968487262726e-02,8.088880181312561035e-01
5.657662749290466309e-01,8.835884928703308105e-02,8.198178410530090332e-01
5.229261517524719238e-01,1.598654836416244507e-01,8.372522592544555664e-01
4.521286785602569580e-01,2.483083307743072510e-01,8.566929101943969727e-01
3.462706506252288818e-01,3.552997708320617676e-01,8.682503104209899902e-01
2.016562819480895996e-01,4.722162783145904541e-01,8.581063151359558105e-01
2.013821154832839966e-02,5.794439911842346191e-01,8.147631883621215820e-01
-1.919097900390625000e-01,6.460340619087219238e-01,7.387899756431579590e-01
-4.198655784130096436e-01,6.261705160140991211e-01,6.569804549217224121e-01
-6.146261096000671387e-01,4.623662531375885010e-01,6.391026973724365234e-01
-6.299688220024108887e-01,1.365355849266052246e-01,7.645242810249328613e-01
-3.501141667366027832e-01,-1.227529719471931458e-01,9.286290407180786133e-01
-6.517505645751953125e-02,-9.907327592372894287e-02,9.929434061050415039e-01
7.358246296644210815e-02,6.633979082107543945e-02,9.950802326202392578e-01
1.163825988769531250e-01,2.500928044319152832e-01,9.612016677856445312e-01
1.185655444860458374e-01,3.997755646705627441e-01,9.089123606681823730e-01
1.088874638080596924e-01,4.992584288120269775e-01,8.595838546752929688e-01
9.045553952455520630e-02,5.557339787483215332e-01,8.264245390892028809e-01
5.848259851336479187e-02,5.833656191825866699e-01,8.101014494895935059e-01
1.302779093384742737e-02,5.918282270431518555e-01,8.059588670730590820e-01
-4.201034829020500183e-02,5.836736559867858887e-01,8.109008669853210449e-01
-1.049924716353416443e-01,5.572669506072998047e-01,8.236686587333679199e-01
-1.801837533712387085e-01,5.081507563591003418e-01,8.422093391418457031e-01
-2.734597623348236084e-01,4.291784763336181641e-01,8.608284592628479004e-01
-3.841843605041503906e-01,3.137773871421813965e-01,8.683007359504699707e-01
-5.009275674819946289e-01,1.595469117164611816e-01,8.506563901901245117e-01
-6.014092564582824707e-01,-3.034457191824913025e-02,7.983646392822265625e-01
-6.513143777847290039e-01,-2.484038025140762329e-01,7.169973254203796387e-01
-6.009685993194580078e-01,-4.750812947750091553e-01,6.427553296089172363e-01
-3.935004174709320068e-01,-6.440164446830749512e-01,6.560489535331726074e-01
-4.976585507392883301e-02,-5.823193192481994629e-01,8.114354610443115234e-01
1.406252682209014893e-01,-2.666790187358856201e-01,9.534709453582763672e-01
6.442706286907196045e-02,-1.782521046698093414e-02,9.977631568908691406e-01
-1.133963242173194885e-01,9.075405448675155640e-02,9.893962740898132324e-01
-2.918574213981628418e-01,1.190947368741035461e-01,9.490182995796203613e-01
-4.293529689311981201e-01,1.167992502450942993e-01,8.955523371696472168e-01
-5.168530344963073730e-01,1.053080484271049500e-01,8.495723605155944824e-01
-5.648432970046997070e-01,8.384048193693161011e-02,8.209280371665954590e-01
-5.870701074600219727e-01,4.825325682759284973e-02,8.080967664718627930e-01
-5.913673639297485352e-01,1.503842850070213899e-05,8.064023256301879883e-01
-5.789021253585815430e-01,-5.694324895739555359e-02,8.134062290191650391e-01
-5.473654866218566895e-01,-1.223779246211051941e-01,8.278977870941162109e-01
-4.915058612823486328e-01,-2.016677707433700562e-01,8.472025394439697266e-01
-4.039298593997955322e-01,-2.997576296329498291e-01,8.642835021018981934e-01
-2.788264155387878418e-01,-4.134973585605621338e-01,8.667616844177246094e-01
-1.151919588446617126e-01,-5.286778211593627930e-01,8.409699797630310059e-01
8.262920379638671875e-02,-6.202965378761291504e-01,7.800029516220092773e-01
3.056317865848541260e-01,-6.503853797912597656e-01,6.954050660133361816e-01
5.272969007492065430e-01,-5.657827258110046387e-01,6.339147686958312988e-01
6.589251160621643066e-01,-3.141449689865112305e-01,6.834695339202880859e-01
5.153316259384155273e-01,2.596287429332733154e-02,8.565974235534667969e-01
1.899225264787673950e-01,1.404132992029190063e-01,9.717065095901489258e-01
-2.038121037185192108e-02,2.402273565530776978e-02,9.995035529136657715e-01
-1.030057817697525024e-01,-1.602433174848556519e-01,9.816883206367492676e-01
-1.200390458106994629e-01,-3.309063613414764404e-01,9.359976649284362793e-01
-1.145787313580513000e-01,-4.557055234909057617e-01,8.827255368232727051e-01
-1.011097133159637451e-01,-5.319690704345703125e-01,8.407055139541625977e-01
-7.630687952041625977e-02,-5.723758339881896973e-01,8.164332509040832520e-01
-3.722010925412178040e-02,-5.896896719932556152e-01,8.067717552185058594e-01
1.352190598845481873e-02,-5.898714065551757812e-01,8.073839545249938965e-01
7.237213104963302612e-02,-5.729528665542602539e-01,8.163866996765136719e-01
1.406313031911849976e-01,-5.359566211700439453e-01,8.324501514434814453e-01
2.243705689907073975e-01,-4.728697240352630615e-01,8.520869612693786621e-01
3.270898461341857910e-01,-3.763118386268615723e-01,8.668342232704162598e-01
4.429504573345184326e-01,-2.414383739233016968e-01,8.634248375892639160e-01
5.550159811973571777e-01,-6.868830323219299316e-02,8.289989233016967773e-01
6.354216933250427246e-01,1.365548074245452881e-01,7.599946856498718262e-01
1.875711828470230103e-01,4.198116958141326904e-01,8.880174756050109863e-01
-2.058567106723785400e-02,6.006966829299926758e-01,7.992119789123535156e-01
-3.613379001617431641e-01,5.549554824829101562e-01,7.493059039115905762e-01
-5.553070902824401855e-01,2.731625735759735107e-01,7.855037450790405273e-01
-4.792198240756988525e-01,3.099837806075811386e-03,8.776894807815551758e-01
-2.533998191356658936e-01,-1.444543153047561646e-01,9.565152525901794434e-01
4.614924546331167221e-03,-1.973001062870025635e-01,9.803322553634643555e-01
2.252610623836517334e-01,-2.068299651145935059e-01,9.520918130874633789e-01
3.781364858150482178e-01,-2.088620513677597046e-01,9.018810391426086426e-01
4.656160771846771240e-01,-2.134004384279251099e-01,8.588724732398986816e-01
5.078970193862915039e-01,-2.125668823719024658e-01,8.347789645195007324e-01
5.252144336700439453e-01,-1.974909752607345581e-01,8.277360796928405762e-01
5.279036760330200195e-01,-1.678993701934814453e-01,8.325427174568176270e-01
5.142199993133544922e-01,-1.294087320566177368e-01,8.478391766548156738e-01
4.771393239498138428e-01,-8.632611483335494995e-02,8.745775222778320312e-01
4.098353087902069092e-01,-3.551549091935157776e-02,9.114678502082824707e-01
3.067625761032104492e-01,3.024725429713726044e-02,9.513053894042968750e-01
1.650181114673614502e-01,1.108515560626983643e-01,9.800413250923156738e-01
-1.811326295137405396e-02,1.898226737976074219e-01,9.816512465476989746e-01
-2.409698963165283203e-01,2.275061011314392090e-01,9.434905648231506348e-01
-4.758688509464263916e-01,1.539536267518997192e-01,8.659371137619018555e-01
-6.171225309371948242e-01,-1.011688336730003357e-01,7.803362607955932617e-01
-4.981500804424285889e-01,-4.351096153259277344e-01,7.500173449516296387e-01
-1.962567716836929321e-01,-5.584303736686706543e-01,8.060017824172973633e-01
4.529369994997978210e-02,-4.313251078128814697e-01,9.010589122772216797e-01
1.644821166992187500e-01,-1.884530931711196899e-01,9.682102799415588379e-01
2.019317299127578735e-01,6.509046256542205811e-02,9.772343039512634277e-01
2.072116285562515259e-01,2.702320516109466553e-01,9.402329921722412109e-01
2.098880410194396973e-01,4.054938256740570068e-01,8.896750807762145996e-01
2.141498774290084839e-01,4.795302748680114746e-01,8.509938716888427734e-01
2.103019952774047852e-01,5.139456391334533691e-01,8.316447138786315918e-01
1.912847608327865601e-01,5.271455049514770508e-01,8.279660344123840332e-01
1.588593423366546631e-01,5.262736678123474121e-01,8.353440761566162109e-01
1.190418452024459839e-01,5.074203610420227051e-01,8.534363508224487305e-01
7.464019954204559326e-02,4.634019732475280762e-01,8.829991817474365234e-01
2.068508975207805634e-02,3.875724375247955322e-01,9.216071367263793945e-01
-4.932042211294174194e-02,2.750411927700042725e-01,9.601665735244750977e-01
-1.318421512842178345e-01,1.232208982110023499e-01,9.835823774337768555e-01
-2.052910178899765015e-01,-7.047552615404129028e-02,9.761602282524108887e-01
-2.229371070861816406e-01,-3.008181452751159668e-01,9.272580742835998535e-01
-1.081948876380920410e-01,-5.267028212547302246e-01,8.431358337402343750e-01
1.883686780929565430e-01,-6.157739758491516113e-01,7.650749087333679199e-01
4.936181008815765381e-01,-4.288030564785003662e-01,7.566168904304504395e-01
5.451966524124145508e-01,-1.244850233197212219e-01,8.290140032768249512e-01
3.764596283435821533e-01,8.562958985567092896e-02,9.224672317504882812e-01
1.230631172657012939e-01,1.793909966945648193e-01,9.760503768920898438e-01
-1.223604306578636169e-01,2.046615183353424072e-01,9.711548089981079102e-01
-3.106767833232879639e-01,2.075664550065994263e-01,9.275753498077392578e-01
-4.289643764495849609e-01,2.110847234725952148e-01,8.783124089241027832e-01
-4.909898042678833008e-01,2.143699973821640015e-01,8.443781137466430664e-01
-5.187278985977172852e-01,2.070380300283432007e-01,8.294917941093444824e-01
-5.282596349716186523e-01,1.842189133167266846e-01,8.288577198982238770e-01
-5.235299468040466309e-01,1.493728905916213989e-01,8.388111591339111328e-01
-4.990438818931579590e-01,1.084360703825950623e-01,8.597655296325683594e-01
-4.476696252822875977e-01,6.236855313181877136e-02,8.920213580131530762e-01
-3.629983961582183838e-01,4.798440728336572647e-03,9.317773580551147461e-01
