x,y,z
7.071632114825319171e-01,6.211955850856496486e-01,1.615288119443812342e-01
7.035697037106585228e-01,5.368293534939345690e-01,2.688551377160265932e-01
7.175685132333918803e-01,4.973662896226447305e-01,3.988405771181822712e-01
7.470284482004199145e-01,5.088142872126191207e-01,5.316960253228120159e-01
7.874645005679883347e-01,5.694304924071403873e-01,6.471954446783985127e-01
7.181851963385830206e-01,6.955549888444487738e-01,7.464418824945322495e-01
7.428404353074152811e-01,8.248632537940742138e-01,7.827875334288868503e-01
7.615425546859716510e-01,9.591455595306770388e-01,7.664165948013541563e-01
7.714443263340010626e-01,1.077958642277992318e+00,6.998213936150480263e-01
7.710382952778745969e-01,1.163214287231018274e+00,5.931404455635813644e-01
7.603862760652068120e-01,1.201933095290002917e+00,4.626149579225877218e-01
7.411099420603318721e-01,1.188220478914834732e+00,3.281162529689166107e-01
7.161439403750889943e-01,1.124164059643456337e+00,2.101205392979678677e-01
6.892891184486875655e-01,1.019515846637048195e+00,1.265915946823354399e-01
6.646338794798553051e-01,8.902075816874226444e-01,9.024594374798089458e-02
6.459317601012989352e-01,7.559252759508197084e-01,1.066168823755135331e-01
6.360299884532695236e-01,6.371121932035046509e-01,1.732120835618196630e-01
6.364360195093959893e-01,5.518565482504784736e-01,2.798930316132863805e-01
6.470880387220637742e-01,5.131377401914938297e-01,4.104185192542801341e-01
6.663643727269387140e-01,5.268503565666619037e-01,5.449172242079510786e-01
6.913303744121815919e-01,5.909067758380404101e-01,6.629129378788998217e-01
5.983139799009181692e-01,7.061449249269742268e-01,7.575796828737155764e-01
6.033630209162396119e-01,8.371808635930768627e-01,7.957058483962762274e-01
6.056164416025764385e-01,9.729126081483727706e-01,7.808286796494694482e-01
6.047311790877435422e-01,1.092676230895646805e+00,7.152130907131259985e-01
6.008420065646993269e-01,1.178238805931569821e+00,6.088484601960093556e-01
5.945410152946406512e-01,1.216574206833596739e+00,4.779278388965738089e-01
5.867874740798058042e-01,1.201846216325668681e+00,3.423827046092710602e-01
5.787617892841272482e-01,1.136297037453051217e+00,2.228485753096408339e-01
5.716857986647333467e-01,1.029905938494314110e+00,1.375234386039714818e-01
5.666367576494119040e-01,8.988699998282115855e-01,9.939727308141071971e-02
5.643833369630750774e-01,7.631382552729155666e-01,1.142744418282174990e-01
5.652685994779079737e-01,6.433746325256417542e-01,1.798900307645608376e-01
5.691577720009521890e-01,5.578120574897185158e-01,2.862546612816775915e-01
5.754587632710108647e-01,5.194766565876915987e-01,4.171752825811133047e-01
5.832123044858457117e-01,5.342046470956195447e-01,5.527204168684158869e-01
5.912379892815242677e-01,5.997538259682368977e-01,6.722545461680460299e-01
4.745821737376395566e-01,7.008648429300203819e-01,7.596500609661618331e-01
4.595181370606136184e-01,8.310468193803979275e-01,7.980589445896321132e-01
4.453535045843123319e-01,9.660814852851205004e-01,7.834125550841615215e-01
4.342447132005394228e-01,1.085411036852488742e+00,7.179406724821063568e-01
4.278829756960296771e-01,1.170868631581449826e+00,6.116107974055358110e-01
4.272368089365505828e-01,1.209444125349544263e+00,4.806106894521400830e-01
4.324045859537166137e-01,1.195264748918301700e+00,3.448839275388877468e-01
4.425995595426794882e-01,1.130489183813011334e+00,2.250936808009110501e-01
4.562696373921854009e-01,1.024978922628993816e+00,1.394769284027760903e-01
4.713336740692113391e-01,8.947969461786163814e-01,1.010680447793056991e-01
4.854983065455126257e-01,7.597622802738936976e-01,1.157144342847763463e-01
4.966070979292855347e-01,6.404327287065254559e-01,1.811863168868314000e-01
5.029688354337953360e-01,5.549751339775643721e-01,2.875161919634019458e-01
5.036150021932743748e-01,5.163996402094699345e-01,4.185162999167978959e-01
4.984472251761083439e-01,5.305790166407124975e-01,5.542430618300500100e-01
4.882522515871454694e-01,5.953545817460026424e-01,6.740333085680266789e-01
3.486736101665587340e-01,6.789664412774008007e-01,7.506606878803046001e-01
3.137228349643098602e-01,8.057121265032110013e-01,7.875861414880320766e-01
2.839589652535127740e-01,9.380513518282298513e-01,7.717761435453611707e-01
2.639132803874855160e-01,1.055836669854788523e+00,7.056376229210755691e-01
2.566375541724948972e-01,1.141136333639910072e+00,5.992395698330399423e-01
2.632394499701509738e-01,1.180964242615687443e+00,4.687801233631549991e-01
2.827138889915949416e-01,1.169256958681452518e+00,3.341205516186333546e-01
3.120960644320413535e-01,1.107796809689399309e+00,2.157615537055208865e-01
3.469128064307657744e-01,1.005940546185930096e+00,1.317222141291011228e-01
3.818635816330147037e-01,8.791948609601200060e-01,9.479676052137364639e-02
4.116274513438117899e-01,7.468556356351010450e-01,1.106067584640444412e-01
4.316731362098390479e-01,6.290703176085423731e-01,1.767452790883300429e-01
4.389488624248296667e-01,5.437706538234208242e-01,2.831433321763656696e-01
4.323469666271735345e-01,5.039427448476434535e-01,4.136027786462508349e-01
4.128725276057296223e-01,5.156500287818783779e-01,5.482623503907723128e-01
3.834903521652832659e-01,5.771101777739313654e-01,6.666213483038846421e-01
2.226671833714621296e-01,6.401668597697628416e-01,7.280956735074173292e-01
1.691111711541806450e-01,7.612332321307260230e-01,7.616247888174538794e-01
1.255931263767511297e-01,8.893739480071328751e-01,7.433040014935886619e-01
9.873827686447883556e-02,1.005080745005282772e+00,6.759224853275296319e-01
9.263503001579032059e-02,1.090738312166933621e+00,5.697384653405940247e-01
1.082125498373278927e-01,1.133306061379504293e+00,4.409174960152547618e-01
1.430993001468312542e-01,1.126303438702988657e+00,3.090714021662999134e-01
1.919840894588576430e-01,1.070796529960952981e+00,1.942725563944158185e-01
2.474246517423696612e-01,9.752357588379919617e-01,1.139980423142434862e-01
3.009806639596511180e-01,8.541693864770287803e-01,8.046892700420693600e-02
3.444987087370806611e-01,7.260286706006219282e-01,9.878971432807209796e-02
3.713535582493528997e-01,6.103218736024722535e-01,1.661712304941311280e-01
3.774568050980414702e-01,5.246643064408211821e-01,2.723552504810667907e-01
3.618792852765039259e-01,4.820965572282503997e-01,4.011762198064061091e-01
3.269925349670005366e-01,4.890991799047662014e-01,5.330223136553607910e-01
2.781077456549742033e-01,5.446060886468016005e-01,6.478211594272448304e-01
9.919440436073925782e-02,5.852258276060716691e-01,6.890610331167522640e-01
2.955418915187765783e-02,6.992150884280862178e-01,7.174547538600590801e-01
-2.479308066375579545e-02,8.225909033942110371e-01,6.956763912088869128e-01
-5.557352591595862701e-02,9.365704230804012820e-01,6.270415034555278933e-01
-5.810110284051397955e-02,1.023801298841353624e+00,5.219991300836238635e-01
-3.199101076320015613e-02,1.071003420592320676e+00,3.965410202275616025e-01
1.878172548578585510e-02,1.070990693185016829e+00,2.697670338323286954e-01
8.648741706853617373e-02,1.023765054251830176e+00,1.609773611175508434e-01
1.608184861951996170e-01,9.365161792188551049e-01,8.673424357321413147e-02
2.304587014040612170e-01,8.225269183968405562e-01,5.834052282990731531e-02
2.848059712196947535e-01,6.991511034307157368e-01,8.011888548107942709e-02
3.155864164718975573e-01,5.851715837445254920e-01,1.487537732344384189e-01
3.181139933964528543e-01,4.979407079835732608e-01,2.537961466063424765e-01
2.920039013191390032e-01,4.507385862326061532e-01,3.792542564624049040e-01
2.412311650701530752e-01,4.507513136399099452e-01,5.060282428576377001e-01
1.735254734874028260e-01,4.979769525730965429e-01,6.148179155724153855e-01
-1.860349731726857608e-02,5.167391374613753419e-01,6.308082601874583917e-01
-1.006453859719620009e-01,6.236215593560210380e-01,6.530521566680783652e-01
-1.620488133229310290e-01,7.429538091316254533e-01,6.277747397157524833e-01
-1.934656641794456622e-01,8.565686335093907200e-01,5.588242669211169744e-01
-1.901130077930637263e-01,9.471692053987497140e-01,4.566978227295626080e-01
-1.525012557067060848e-01,1.000962409025776934e+00,3.369432324907318810e-01
-8.635645622413892775e-02,1.009758716774862730e+00,2.177920469904228162e-01
-1.748555462482731526e-03,9.722189705299368878e-01,1.173839541128712249e-01
8.844166065983066760e-02,8.940582563581425113e-01,5.100517579705587945e-02
1.704835493145241410e-01,7.871758344634967042e-01,2.876127931643585045e-02
2.318869766654931830e-01,6.678435846878922888e-01,5.403869626876178778e-02
2.633038275220077606e-01,5.542287603101271332e-01,1.229891690633972690e-01
2.599511711356258803e-01,4.636281884207680282e-01,2.251156132549516076e-01
2.223394190492681277e-01,4.098349847937407531e-01,3.448702034937825012e-01
1.561946195667011095e-01,4.010386770446550675e-01,4.640213889940914549e-01
7.158671880504496876e-02,4.385784232895807988e-01,5.644294818716428797e-01
-1.274205953238896349e-01,4.400347847323524686e-01,5.520256014023757762e-01
-2.174040875824168051e-01,5.414222968594250007e-01,5.685500693325999944e-01
-2.817711898242299395e-01,6.587039373477882043e-01,5.411382564030436937e-01
-3.107225942222479609e-01,7.740246395938072954e-01,4.739633626435285629e-01
-2.998507119020069611e-01,8.698278720652948826e-01,3.772521566870126741e-01
-2.508106883929049347e-01,9.315284610769318796e-01,2.657280429511103548e-01
-1.710684227252826373e-01,9.497330512689289295e-01,1.563695567835042821e-01
-7.276395198159715805e-02,9.216701588095754794e-01,6.582553636606672254e-02
2.913675929967175088e-02,8.516121046850542164e-01,7.880488023763621008e-03
1.191202515581988863e-01,7.502245925579816843e-01,-8.643979906460708129e-03
1.834873538000121040e-01,6.329429520696184808e-01,1.876783302309570356e-02
2.124387581980300976e-01,5.176222498235996117e-01,8.594272678261069554e-02
2.015668758777890979e-01,4.218190173521119135e-01,1.826539327391266954e-01
1.525268523686870159e-01,3.601184283404747499e-01,2.941780464750291535e-01
7.278458670106482953e-02,3.419138381484777556e-01,4.035365326426350596e-01
-2.551988404262056295e-02,3.699767306078312057e-01,4.940805530600725914e-01
-2.250146472375552098e-01,3.631385245700091691e-01,4.548361304714945152e-01
-3.184121054615245971e-01,4.618955511096984878e-01,4.680072747298991143e-01
-3.820556171835676196e-01,5.797347233522414101e-01,4.413061991782818994e-01
-4.062560346738737782e-01,6.987160955384672523e-01,3.787979005235240226e-01
-3.873290637468747577e-01,8.007258323218477969e-01,2.899987005966741527e-01
-3.281561641527874218e-01,8.702338759976799842e-01,1.884274726198431615e-01
-2.377458734511410099e-01,8.966582570083032611e-01,8.954751530702922957e-02
-1.298623388299351700e-01,8.759761028824608609e-01,8.412405810063111611e-03
-2.092985046857176457e-02,8.113360841016179492e-01,-4.262577094174108128e-02
7.246760775539760890e-02,7.125790575619286304e-01,-5.579691520014565254e-02
1.361111194774407007e-01,5.947398853193857082e-01,-2.909583964852849314e-02
1.603115369677468594e-01,4.757585131331600325e-01,3.341245900622924481e-02
1.413845660407478388e-01,3.737487763497793769e-01,1.222116589330792674e-01
8.221166644666040579e-02,3.042407326739471340e-01,2.237828869099103557e-01
-8.198624254985881210e-03,2.778163516633238017e-01,3.226628442227241766e-01
-1.160821588761916240e-01,2.984985057891662019e-01,4.037979537196901836e-01
-3.112808113298575763e-01,2.948053456373431191e-01,3.462095523306850109e-01
-4.041896658167476453e-01,3.939404671972339678e-01,3.599822414644110458e-01
-4.644109291426796737e-01,5.144278694434953891e-01,3.374944697181699871e-01
-4.827764598733921275e-01,6.379244376051553811e-01,2.821697964881684784e-01
-4.564902724390846878e-01,7.456289386787791074e-01,2.024309017542624822e-01
-3.895542005917481676e-01,8.211443387196410981e-01,1.104173094048085252e-01
-2.921586544931371598e-01,8.529741026203259135e-01,2.013725476971924000e-02
-1.791312231439414204e-01,8.362724373644827569e-01,-5.466494222354624510e-02
-6.767930837085928131e-02,7.735820200863411378e-01,-1.026013251663675935e-01
2.522954611603075992e-02,6.744468985264502336e-01,-1.163740143000936561e-01
8.545080944196289940e-02,5.539594962801888123e-01,-9.388624255385256967e-02
1.038163401726754087e-01,4.304629281185290424e-01,-3.856156932385111646e-02
7.753015273836796895e-02,3.227584270449050940e-01,4.117732541005492131e-02
1.059408089103128225e-02,2.472430270040431033e-01,1.331909177595089755e-01
-8.680146520757955897e-02,2.154132631033582879e-01,2.234709723945981497e-01
-1.998288965567752151e-01,2.321149283592013335e-01,2.982731693878635792e-01
-3.882897269461858536e-01,2.409522990872150217e-01,2.372891191720684079e-01
-4.777748317133430067e-01,3.424431376946756034e-01,2.557699264677468776e-01
-5.330957339453761268e-01,4.663022420550286817e-01,2.400208129047654571e-01
-5.458303277626859185e-01,5.936731863149875554e-01,1.924394382570180084e-01
-5.140398866959673407e-01,7.051648988314582756e-01,1.202696354883887736e-01
-4.425642172165622501e-01,7.838037770486989686e-01,3.449860284951038886e-02
-3.422848420741529396e-01,8.176177646213408368e-01,-5.181579745669494252e-02
-2.284683870993718391e-01,8.014589884660100472e-01,-1.255329804255946313e-01
-1.184423758133957560e-01,7.377874757726847754e-01,-1.754301731981014467e-01
-2.895727104623860293e-02,6.362966371652243325e-01,-1.939109804937799997e-01
2.636363118579465592e-02,5.124375328048711431e-01,-1.781618669307985237e-01
3.909822500310439208e-02,3.850665885449124914e-01,-1.305804922830511028e-01
7.307783936385758849e-03,2.735748760284416048e-01,-5.841068951442184021e-02
-6.416788554301938730e-02,1.949359978112008562e-01,2.736034312445664168e-02
-1.644472606854285868e-01,1.611220102385589326e-01,1.136747434306618620e-01
-2.782637156602095763e-01,1.772807863938897777e-01,1.873919263995615370e-01
-4.586451653809814344e-01,2.020740063802747288e-01,1.395203212362049472e-01
-5.429083474847614665e-01,3.064633589642278833e-01,1.650564474808612903e-01
-5.932193326201103956e-01,4.331033001277856398e-01,1.560762129885984173e-01
-6.019187293703872621e-01,5.627140468227217474e-01,1.139467770548349412e-01
-5.676821334405903752e-01,6.755635377890767401e-01,4.508196439619859691e-02
-4.957217562055162841e-01,7.544714610104061858e-01,-4.003418152111449385e-02
-3.969929127767610755e-01,7.874248004783677146e-01,-1.284434990609775173e-01
-2.865261745871583998e-01,7.694067089817303584e-01,-2.066864710604054967e-01
-1.811391011425998454e-01,7.031602776164511681e-01,-2.628513143067930380e-01
-9.687591903881975774e-02,5.987709250324980692e-01,-2.883874405514493811e-01
-4.656493390347077321e-02,4.721309838689403127e-01,-2.794072060591865081e-01
-3.786553715319390667e-02,3.425202371740043161e-01,-2.372777701254231153e-01
-7.210213308299082136e-02,2.296707462076491568e-01,-1.684129574667867224e-01
-1.440625103180649680e-01,1.507628229863197666e-01,-8.329681154947353450e-02
-2.427913537468200933e-01,1.178094835183582378e-01,5.112505990389364097e-03
-3.532580919364226579e-01,1.358275750149954830e-01,8.335547798981732259e-02
-5.238000642272949703e-01,1.740268772887366977e-01,6.015851800048321874e-02
-6.025357002664701866e-01,2.808831724840634703e-01,9.228243945117808877e-02
-6.494153533486723973e-01,4.090545163997185707e-01,8.739170735036466686e-02
-6.573020212572495691e-01,5.390279838006695190e-01,4.623089132579502603e-02
-6.249950302959434989e-01,6.510162924875374513e-01,-2.493364750651660966e-02
-5.574128269750107112e-01,7.279702376392928054e-01,-1.152677532175017394e-01
-4.648441891158645589e-01,7.581742786958308722e-01,-2.110188770933702496e-01
-3.613818526957682242e-01,7.370301242066077396e-01,-2.976097785101206039e-01
-2.627770205462661712e-01,6.677567800203697557e-01,-3.618577776755285136e-01
-1.840413845070909271e-01,5.609004848250430664e-01,-3.939816991262233836e-01
-1.371617314248887443e-01,4.327291409093878549e-01,-3.890909670254100172e-01
-1.292750635163115724e-01,3.027556735084370731e-01,-3.479301510008404041e-01
-1.615820544776176149e-01,1.907673648215690576e-01,-2.767656121685286852e-01
-2.291642577985504858e-01,1.138134196698136202e-01,-1.864315064575434722e-01
-3.217328956576965826e-01,8.360937861327560894e-02,-9.068038258167508692e-02
