x,y,z
1.139408946037292480e+00,1.140150651335716248e-01,5.877123028039932251e-02
1.126922965049743652e+00,2.278123944997787476e-01,5.827578902244567871e-02
1.100563406944274902e+00,3.394788801670074463e-01,5.807826668024063110e-02
1.060691952705383301e+00,4.471192061901092529e-01,5.820614099502563477e-02
1.007734417915344238e+00,5.487829446792602539e-01,5.847489833831787109e-02
9.426980614662170410e-01,6.427206993103027344e-01,5.814706161618232727e-02
8.678562045097351074e-01,7.282178401947021484e-01,5.628447979688644409e-02
7.862224578857421875e-01,8.060741424560546875e-01,5.266769230365753174e-02
6.998528242111206055e-01,8.775878548622131348e-01,4.833558201789855957e-02
6.087614297866821289e-01,9.425471425056457520e-01,4.504747688770294189e-02
5.118328928947448730e-01,9.983671307563781738e-01,4.408545792102813721e-02
4.088510870933532715e-01,1.041735649108886719e+00,4.551766067743301392e-02
3.014403879642486572e-01,1.071382999420166016e+00,4.851309210062026978e-02
1.920466721057891846e-01,1.089151382446289062e+00,5.217596888542175293e-02
8.230499923229217529e-02,1.098285198211669922e+00,5.596011877059936523e-02
-2.745270542800426483e-02,1.100813984870910645e+00,5.942310020327568054e-02
-1.374149918556213379e-01,1.096544504165649414e+00,6.193641200661659241e-02
-2.474288046360015869e-01,1.084055781364440918e+00,6.292261928319931030e-02
-3.568177223205566406e-01,1.062013506889343262e+00,6.238361448049545288e-02
-4.645169079303741455e-01,1.029474735260009766e+00,6.101291626691818237e-02
-5.690338015556335449e-01,9.855953454971313477e-01,5.966782569885253906e-02
-6.684444546699523926e-01,9.297494888305664062e-01,5.877122655510902405e-02
-7.607528567314147949e-01,8.620375990867614746e-01,5.827579274773597717e-02
-8.442791104316711426e-01,7.833763957023620605e-01,5.807826668024063110e-02
-9.175626039505004883e-01,6.950264573097229004e-01,5.820613354444503784e-02
-9.791271090507507324e-01,5.983319282531738281e-01,5.847490206360816956e-02
-1.027961611747741699e+00,4.950400590896606445e-01,5.814705416560173035e-02
-1.064583301544189453e+00,3.874764740467071533e-01,5.628447979688644409e-02
-1.091192007064819336e+00,2.778514325618743896e-01,5.266767740249633789e-02
-1.109939813613891602e+00,1.672963052988052368e-01,4.833557456731796265e-02
-1.120650529861450195e+00,5.592912063002586365e-02,4.504746943712234497e-02
-1.120527744293212891e+00,-5.592345073819160461e-02,4.408545792102813721e-02
-1.106595158576965332e+00,-1.667926311492919922e-01,4.551767185330390930e-02
-1.078565120697021484e+00,-2.746366858482360840e-01,4.851310327649116516e-02
-1.039255976676940918e+00,-3.782585561275482178e-01,5.217597261071205139e-02
-9.922952651977539062e-01,-4.778645932674407959e-01,5.596011877059936523e-02
-9.396064281463623047e-01,-5.741819143295288086e-01,5.942311882972717285e-02
-8.809277415275573730e-01,-6.672772765159606934e-01,6.193641200661659241e-02
-8.151051998138427734e-01,-7.563076019287109375e-01,6.292261928319931030e-02
-7.413216829299926758e-01,-8.400201201438903809e-01,6.238361448049545288e-02
-6.592926979064941406e-01,-9.170209765434265137e-01,6.101291254162788391e-02
-5.690336227416992188e-01,-9.855954051017761230e-01,5.966782569885253906e-02
-4.709641337394714355e-01,-1.043764710426330566e+00,5.877123028039932251e-02
-3.661700189113616943e-01,-1.089850306510925293e+00,5.827578902244567871e-02
-2.562839388847351074e-01,-1.122855424880981445e+00,5.807826668024063110e-02
-1.431292444467544556e-01,-1.142145752906799316e+00,5.820613354444503784e-02
-2.860677428543567657e-02,-1.147115111351013184e+00,5.847490206360816956e-02
8.526360988616943359e-02,-1.137760758399963379e+00,5.814705789089202881e-02
1.967275589704513550e-01,-1.115694522857666016e+00,5.628447234630584717e-02
3.049696683883666992e-01,-1.083925724029541016e+00,5.266767740249633789e-02
4.100873768329620361e-01,-1.044884085655212402e+00,4.833556711673736572e-02
5.118892788887023926e-01,-9.984763860702514648e-01,4.504746198654174805e-02
6.086952686309814453e-01,-9.424436092376708984e-01,4.408546537160873413e-02
6.977441906929016113e-01,-8.749430179595947266e-01,4.551767185330390930e-02
7.771251201629638672e-01,-7.967461347579956055e-01,4.851311072707176208e-02
8.472095131874084473e-01,-7.108927965164184570e-01,5.217596888542175293e-02
9.099906086921691895e-01,-6.204202771186828613e-01,5.596012622117996216e-02
9.670593738555908203e-01,-5.266320109367370605e-01,5.942312255501747131e-02
1.018343091011047363e+00,-4.292668998241424561e-01,6.193640828132629395e-02
1.062534213066101074e+00,-3.277479708194732666e-01,6.292261928319931030e-02
1.098139643669128418e+00,-2.219930142164230347e-01,6.238361075520515442e-02
1.123809814453125000e+00,-1.124536767601966858e-01,6.101291254162788391e-02
1.138067483901977539e+00,1.989860436424351064e-07,5.966783314943313599e-02
1.135051131248474121e+00,0.000000000000000000e+00,7.814045250415802002e-02
1.137516617774963379e+00,1.138257086277008057e-01,7.635607570409774780e-02
1.125679612159729004e+00,2.275610417127609253e-01,7.470270991325378418e-02
1.099417686462402344e+00,3.391254544258117676e-01,7.314208149909973145e-02
1.059089660644531250e+00,4.464437961578369141e-01,7.178357243537902832e-02
1.005226850509643555e+00,5.474174618721008301e-01,7.056579738855361938e-02
9.390044808387756348e-01,6.402024626731872559e-01,6.892773509025573730e-02
8.628443479537963867e-01,7.240123748779296875e-01,6.612058728933334351e-02
7.798895835876464844e-01,7.995813488960266113e-01,6.205409765243530273e-02
6.923949122428894043e-01,8.682358860969543457e-01,5.779628455638885498e-02
6.006814837455749512e-01,9.300370216369628906e-01,5.506327748298645020e-02
5.039333105087280273e-01,9.829584360122680664e-01,5.507574975490570068e-02
4.020227789878845215e-01,1.024337410926818848e+00,5.783486366271972656e-02
2.963598966598510742e-01,1.053326010704040527e+00,6.239777058362960815e-02
1.889822483062744141e-01,1.071772098541259766e+00,6.768286973237991333e-02
8.112889528274536133e-02,1.082591295242309570e+00,7.292424887418746948e-02
-2.711790800094604492e-02,1.087389111518859863e+00,7.751435786485671997e-02
-1.360468566417694092e-01,1.085627079010009766e+00,8.077017217874526978e-02
-2.455080151557922363e-01,1.075640201568603516e+00,8.214312046766281128e-02
-3.547651469707489014e-01,1.055904269218444824e+00,8.167313784360885620e-02
-4.626463651657104492e-01,1.025329232215881348e+00,8.005740493535995483e-02
-5.675256252288818359e-01,9.829831123352050781e-01,7.814046740531921387e-02
-6.673343777656555176e-01,9.282054305076599121e-01,7.635607570409774780e-02
-7.599135637283325195e-01,8.610866069793701172e-01,7.470270991325378418e-02
-8.434001803398132324e-01,7.825608253479003906e-01,7.314208149909973145e-02
-9.161765575408935547e-01,6.939765810966491699e-01,7.178357243537902832e-02
-9.766908884048461914e-01,5.968431830406188965e-01,7.056578993797302246e-02
-1.023933887481689453e+00,4.931004047393798828e-01,6.892772018909454346e-02
-1.058435320854187012e+00,3.852387666702270508e-01,6.612057983875274658e-02
-1.082402586936950684e+00,2.756133675575256348e-01,6.205407530069351196e-02
-1.098111867904663086e+00,1.655135303735733032e-01,5.779627710580825806e-02
-1.105776429176330566e+00,5.518678948283195496e-02,5.506327748298645020e-02
-1.103233575820922852e+00,-5.506033450365066528e-02,5.507574602961540222e-02
-1.088113665580749512e+00,-1.640069931745529175e-01,5.783487111330032349e-02
-1.060387134552001953e+00,-2.700079977512359619e-01,6.239777803421020508e-02
-1.022672891616821289e+00,-3.722227811813354492e-01,6.768287718296051025e-02
