nx,ny,nz
-1.248383745551109314e-01,9.714855551719665527e-01,2.015720307826995850e-01
-3.857721090316772461e-01,9.093115925788879395e-01,-1.559881418943405151e-01
-5.278583168983459473e-01,6.508817076683044434e-01,-5.456359386444091797e-01
-5.772982239723205566e-01,3.387552499771118164e-01,-7.429478764533996582e-01
-6.996488571166992188e-01,6.888312697410583496e-01,-1.897443383932113647e-01
-7.229027748107910156e-01,6.673570871353149414e-01,1.790144294500350952e-01
-8.807026147842407227e-01,4.649449288845062256e-01,-9.049280732870101929e-02
-8.711054325103759766e-01,2.071007043123245239e-01,-4.452916383743286133e-01
-6.796537637710571289e-01,-6.059377267956733704e-02,-7.310261726379394531e-01
-5.516931414604187012e-01,-2.112029045820236206e-01,-8.068630099296569824e-01
-6.662191152572631836e-01,-9.576097875833511353e-02,-7.395823001861572266e-01
-7.231956124305725098e-01,-4.444812610745429993e-02,-6.892114877700805664e-01
-7.392210364341735840e-01,-1.622157171368598938e-02,-6.732675433158874512e-01
-7.484056353569030762e-01,-8.207085542380809784e-03,-6.631905436515808105e-01
-7.532579898834228516e-01,5.111389607191085815e-02,-6.557359695434570312e-01
-5.567705035209655762e-01,5.294804647564888000e-02,-8.289771080017089844e-01
-5.617391467094421387e-01,1.031146268360316753e-03,-8.273137807846069336e-01
-5.533064603805541992e-01,1.219288073480129242e-02,-8.328885436058044434e-01
-5.430501103401184082e-01,3.922463580965995789e-02,-8.387835621833801270e-01
-5.240828394889831543e-01,5.657950043678283691e-02,-8.497858047485351562e-01
-5.159355998039245605e-01,-9.157295525074005127e-02,-8.517187237739562988e-01
-9.920816421508789062e-01,6.489649415016174316e-02,-1.075285673141479492e-01
-9.620430469512939453e-01,-7.359074056148529053e-02,2.627881169319152832e-01
-9.301978349685668945e-01,-3.523047864437103271e-01,-1.030211672186851501e-01
-7.008455395698547363e-01,-5.086010694503784180e-01,-5.001403689384460449e-01
-3.598654270172119141e-01,-5.509026646614074707e-01,-7.529960274696350098e-01
-5.163348317146301270e-01,-7.390654087066650391e-01,-4.326439797878265381e-01
-6.814421415328979492e-01,-6.487447619438171387e-01,3.387726247310638428e-01
-4.816175699234008789e-01,-8.747135996818542480e-01,5.404403433203697205e-02
-2.152078747749328613e-01,-9.052207469940185547e-01,-3.664163053035736084e-01
7.138143479824066162e-02,-7.304538488388061523e-01,-6.792214512825012207e-01
2.058057487010955811e-01,-7.544823288917541504e-01,-6.232177019119262695e-01
-3.050879202783107758e-02,-9.813893437385559082e-01,1.895896196365356445e-01
2.324586361646652222e-01,-9.720042347908020020e-01,3.421684354543685913e-02
4.396613538265228271e-01,-8.088539838790893555e-01,-3.904523551464080811e-01
5.132280588150024414e-01,-4.936340451240539551e-01,-7.020843029022216797e-01
5.234519839286804199e-01,-2.094548046588897705e-01,-8.259095549583435059e-01
6.948564052581787109e-01,-6.988549232482910156e-01,-1.696362495422363281e-01
7.948390245437622070e-01,-6.067045331001281738e-01,-1.185717806220054626e-02
8.762459754943847656e-01,-3.696029484272003174e-01,-3.091708421707153320e-01
7.682242989540100098e-01,-1.059768721461296082e-01,-6.313480138778686523e-01
5.761263966560363770e-01,1.358420550823211670e-01,-8.059933781623840332e-01
4.510078132152557373e-01,1.637675762176513672e-01,-8.773666024208068848e-01
5.040174126625061035e-01,6.554258614778518677e-02,-8.612029552459716797e-01
5.307133197784423828e-01,2.662455104291439056e-02,-8.471330404281616211e-01
5.454298257827758789e-01,3.890071762725710869e-03,-8.381474018096923828e-01
5.516905188560485840e-01,-2.639338839799165726e-03,-8.340447545051574707e-01
5.715072154998779297e-01,-1.630956120789051056e-02,-8.204349875450134277e-01
5.667061805725097656e-01,-1.984850689768791199e-02,-8.236808180809020996e-01
5.545475482940673828e-01,-3.681333363056182861e-02,-8.313372731208801270e-01
5.366308093070983887e-01,-5.676565319299697876e-02,-8.419055938720703125e-01
5.018359422683715820e-01,-7.467575371265411377e-03,-8.649305701255798340e-01
6.415058374404907227e-01,1.509986817836761475e-01,-7.521100640296936035e-01
9.502665400505065918e-01,-8.497726172208786011e-02,2.996204495429992676e-01
9.700379371643066406e-01,2.267259955406188965e-01,8.730179071426391602e-02
8.239125013351440430e-01,4.488429129123687744e-01,-3.459888994693756104e-01
5.001188516616821289e-01,5.303261876106262207e-01,-6.845693588256835938e-01
2.400126755237579346e-01,5.883927941322326660e-01,-7.721320390701293945e-01
7.493699789047241211e-01,6.280836462974548340e-01,2.096557766199111938e-01
5.844686627388000488e-01,7.865106463432312012e-01,1.994927823543548584e-01
3.436657488346099854e-01,9.169188737869262695e-01,-2.028639316558837891e-01
5.972952768206596375e-02,8.210627436637878418e-01,-5.677043795585632324e-01
-1.893611401319503784e-01,6.410154104232788086e-01,-7.438020706176757812e-01
-9.108609519898891449e-03,9.934160709381103516e-01,-1.141992509365081787e-01
-9.458141773939132690e-02,9.833185672760009766e-01,1.553672403097152710e-01
-3.541830480098724365e-01,9.181194305419921875e-01,-1.777948588132858276e-01
-4.923431873321533203e-01,6.677441000938415527e-01,-5.583152174949645996e-01
-5.155195593833923340e-01,3.278892338275909424e-01,-7.916616797447204590e-01
-6.448580026626586914e-01,3.962692618370056152e-01,-6.535509824752807617e-01
-7.209137082099914551e-01,6.927351951599121094e-01,2.003362774848937988e-02
-8.588985204696655273e-01,4.965624213218688965e-01,-1.253758221864700317e-01
-8.466910719871520996e-01,2.408545315265655518e-01,-4.744505882263183594e-01
-6.734034419059753418e-01,-1.755897328257560730e-02,-7.390666007995605469e-01
-4.784668684005737305e-01,-1.909202039241790771e-01,-8.570991158485412598e-01
-4.835410118103027344e-01,-1.054248735308647156e-01,-8.689498305320739746e-01
-5.245136618614196777e-01,-4.573783650994300842e-02,-8.501725792884826660e-01
-5.406424403190612793e-01,-2.083507180213928223e-02,-8.409944772720336914e-01
-5.489285588264465332e-01,-1.381542999297380447e-02,-8.357551097869873047e-01
-5.567704439163208008e-01,5.294792354106903076e-02,-8.289772272109985352e-01
-4.509564638137817383e-01,5.522668734192848206e-02,-8.908357024192810059e-01
-4.522899091243743896e-01,4.731567576527595520e-03,-8.918584585189819336e-01
-4.460743367671966553e-01,1.940573379397392273e-02,-8.947854638099670410e-01
-4.352797567844390869e-01,4.679800570011138916e-02,-8.990781903266906738e-01
-4.088324904441833496e-01,6.401702016592025757e-02,-9.103613495826721191e-01
-3.155548870563507080e-01,-9.701313078403472900e-02,-9.439351558685302734e-01
-5.070174932479858398e-01,-1.834443509578704834e-01,-8.421884775161743164e-01
-9.966965913772583008e-01,-1.596061885356903076e-02,7.963174581527709961e-02
-9.348899126052856445e-01,-3.027305305004119873e-01,-1.852973997592926025e-01
-6.710361242294311523e-01,-4.470380842685699463e-01,-5.914960503578186035e-01
-2.793986201286315918e-01,-4.352892041206359863e-01,-8.558386564254760742e-01
-8.253145217895507812e-02,-4.901587069034576416e-01,-8.677171468734741211e-01
-7.285259962081909180e-01,-6.715297698974609375e-01,1.352687627077102661e-01
-5.124369263648986816e-01,-8.579706549644470215e-01,-3.598251938819885254e-02
-2.308312654495239258e-01,-8.714597821235656738e-01,-4.327525198459625244e-01
5.020528286695480347e-02,-6.429480910301208496e-01,-7.642624378204345703e-01
2.490817606449127197e-01,-4.849968254566192627e-01,-8.382936716079711914e-01
1.073354389518499374e-03,-9.967682957649230957e-01,-8.032304048538208008e-02
1.951495707035064697e-01,-9.770805835723876953e-01,-8.503074944019317627e-02
4.071697294712066650e-01,-8.119205236434936523e-01,-4.183274805545806885e-01
4.546220898628234863e-01,-4.755898118019104004e-01,-7.530823349952697754e-01
4.010507762432098389e-01,-1.301540881395339966e-01,-9.067624807357788086e-01
6.405997872352600098e-01,-4.495292007923126221e-01,-6.225394606590270996e-01
7.683840394020080566e-01,-6.246203780174255371e-01,-1.394104361534118652e-01
8.414877653121948242e-01,-3.959697782993316650e-01,-3.675680756568908691e-01
7.508364319801330566e-01,-1.373603194952011108e-01,-6.460469961166381836e-01
4.557051658630371094e-01,9.675215184688568115e-02,-8.848568797111511230e-01
3.656234741210937500e-01,1.641630530357360840e-01,-9.161713123321533203e-01
4.066427350044250488e-01,7.084710150957107544e-02,-9.108360409736633301e-01
4.363918900489807129e-01,2.678542211651802063e-02,-8.993579149246215820e-01
4.491369128227233887e-01,4.782442469149827957e-03,-8.934501409530639648e-01
4.524033069610595703e-01,-1.893045613542199135e-03,-8.918113708496093750e-01
4.510377645492553711e-01,-1.249205693602561951e-02,-8.924174308776855469e-01
4.453408420085906982e-01,-1.623054035007953644e-02,-8.952139616012573242e-01
4.348978400230407715e-01,-3.363008797168731689e-02,-8.998516201972961426e-01
4.173304140567779541e-01,-5.884373560547828674e-02,-9.068476557731628418e-01
3.677506744861602783e-01,-9.777729399502277374e-03,-9.298729896545410156e-01
2.914884090423583984e-01,1.912426650524139404e-01,-9.372623562812805176e-01
9.721816182136535645e-01,-2.030297927558422089e-02,-2.333466708660125732e-01
9.839048981666564941e-01,1.770155131816864014e-01,-2.442530542612075806e-02
8.211499452590942383e-01,3.999353051185607910e-01,-4.071419835090637207e-01
4.856246709823608398e-01,4.576919376850128174e-01,-7.447729706764221191e-01
1.329358667135238647e-01,4.311432838439941406e-01,-8.924368619918823242e-01
5.828210711479187012e-01,7.145555615425109863e-01,-3.869494199752807617e-01
6.335216760635375977e-01,7.630430459976196289e-01,1.281231641769409180e-01
3.825354874134063721e-01,8.988493084907531738e-01,-2.138610482215881348e-01
9.826245158910751343e-02,8.016661405563354492e-01,-5.896404385566711426e-01
-1.586529761552810669e-01,5.334789752960205078e-01,-8.308004736900329590e-01
-1.706132143735885620e-01,7.945643067359924316e-01,-5.827167034149169922e-01
-6.016792356967926025e-02,9.973427653312683105e-01,4.107660055160522461e-02
-3.142999410629272461e-01,9.194716215133666992e-01,-2.361937463283538818e-01
-4.582099914550781250e-01,6.718980073928833008e-01,-5.818907022476196289e-01
-4.197404980659484863e-01,2.820179760456085205e-01,-8.627188205718994141e-01
-4.605578184127807617e-01,1.220929995179176331e-01,-8.791926503181457520e-01
-7.103756070137023926e-01,6.725002527236938477e-01,-2.076293379068374634e-01
-8.226367235183715820e-01,5.234903097152709961e-01,-2.218709141016006470e-01
-8.220497965812683105e-01,2.686170339584350586e-01,-5.020747184753417969e-01
-6.322708725929260254e-01,1.737351156771183014e-02,-7.745525836944580078e-01
-3.649872839450836182e-01,-1.669179350137710571e-01,-9.159271717071533203e-01
-3.807016313076019287e-01,-1.185676157474517822e-01,-9.170648455619812012e-01
-4.219275712966918945e-01,-5.258798599243164062e-02,-9.051030874252319336e-01
-4.423280358314514160e-01,-2.439011819660663605e-02,-8.965216279029846191e-01
-4.519829452037811279e-01,-1.346818916499614716e-02,-8.919248580932617188e-01
-4.509561955928802490e-01,5.522715300321578979e-02,-8.908357620239257812e-01
-3.476122915744781494e-01,5.208187922835350037e-02,-9.361907839775085449e-01
-3.545528054237365723e-01,5.744858644902706146e-03,-9.350183010101318359e-01
-3.488271236419677734e-01,1.888320222496986389e-02,-9.369968175888061523e-01
-3.374486565589904785e-01,4.638372734189033508e-02,-9.402005076408386230e-01
-3.053989708423614502e-01,6.720848381519317627e-02,-9.498497247695922852e-01
-1.612805873155593872e-01,-7.878994196653366089e-02,-9.837583899497985840e-01
-7.557354122400283813e-02,-2.164853364229202271e-01,-9.733564257621765137e-01
-9.389231801033020020e-01,-1.812495663762092590e-02,-3.436489999294281006e-01
-9.133540987968444824e-01,-2.505752444267272949e-01,-3.209303915500640869e-01
-6.279261112213134766e-01,-3.810403943061828613e-01,-6.786140799522399902e-01
-2.307699322700500488e-01,-3.348339200019836426e-01,-9.135816693305969238e-01
9.686974436044692993e-02,-2.549611628055572510e-01,-9.620867967605590820e-01
-6.319506764411926270e-01,-6.904617547988891602e-01,-3.519956767559051514e-01
-5.473223924636840820e-01,-8.294208645820617676e-01,-1.117997914552688599e-01
-2.582132220268249512e-01,-8.358608484268188477e-01,-4.844198524951934814e-01
1.469433493912220001e-02,-6.014912724494934082e-01,-7.987442016601562500e-01
2.172398567199707031e-01,-2.893592119216918945e-01,-9.322435259819030762e-01
1.105010733008384705e-01,-8.459885716438293457e-01,-5.216253399848937988e-01
1.560384333133697510e-01,-9.783082604408264160e-01,-1.362536996603012085e-01
3.761745095252990723e-01,-8.262705206871032715e-01,-4.192490577697753906e-01
4.175987243652343750e-01,-4.882913231849670410e-01,-7.662785649299621582e-01
3.490190804004669189e-01,-1.322644054889678955e-01,-9.277347922325134277e-01
4.032430350780487061e-01,-8.450848609209060669e-02,-9.111824631690979004e-01
7.256971001625061035e-01,-6.187900304794311523e-01,-3.007701635360717773e-01
8.329254388809204102e-01,-4.278313517570495605e-01,-3.509922027587890625e-01
7.233268022537231445e-01,-1.678927838802337646e-01,-6.697838306427001953e-01
4.960034489631652832e-01,6.245747581124305725e-02,-8.660714030265808105e-01
3.233326077461242676e-01,1.564325094223022461e-01,-9.332657456398010254e-01
3.190086185932159424e-01,7.714268565177917480e-02,-9.446070194244384766e-01
3.259693682193756104e-01,3.071590326726436615e-02,-9.448812007904052734e-01
3.307701051235198975e-01,8.369606919586658478e-03,-9.436742663383483887e-01
3.330974280834197998e-01,2.279736800119280815e-04,-9.428924322128295898e-01
3.563638031482696533e-01,-1.111410185694694519e-02,-9.342811703681945801e-01
3.542527556419372559e-01,-1.740989647805690765e-02,-9.349876642227172852e-01
3.466598391532897949e-01,-3.799932077527046204e-02,-9.372208714485168457e-01
3.327115476131439209e-01,-6.848062574863433838e-02,-9.405388832092285156e-01
2.670564055442810059e-01,-2.783870138227939606e-02,-9.632787108421325684e-01
8.156652003526687622e-02,1.648161858320236206e-01,-9.829458594322204590e-01
4.671941399574279785e-01,1.457526087760925293e-01,-8.720583915710449219e-01
9.784559607505798340e-01,1.132247298955917358e-01,-1.726386845111846924e-01
8.178617358207702637e-01,3.420422673225402832e-01,-4.627195298671722412e-01
4.617708325386047363e-01,3.837261497974395752e-01,-7.997011542320251465e-01
5.744169652462005615e-02,2.920357882976531982e-01,-9.546808004379272461e-01
2.736494410783052444e-03,3.921093344688415527e-01,-9.199145436286926270e-01
6.776418685913085938e-01,7.353709936141967773e-01,-5.574932321906089783e-03
4.160489141941070557e-01,8.734118938446044922e-01,-2.530908584594726562e-01
1.227256581187248230e-01,7.523338794708251953e-01,-6.472496986389160156e-01
-1.267403215169906616e-01,4.307080209255218506e-01,-8.935477137565612793e-01
-2.637187242507934570e-01,3.574461042881011963e-01,-8.959267735481262207e-01
-4.252444580197334290e-02,9.887664914131164551e-01,-1.432915627956390381e-01
-2.837651968002319336e-01,9.277412891387939453e-01,-2.424323707818984985e-01
-4.160928726196289062e-01,6.596880555152893066e-01,-6.258422136306762695e-01
-3.864738941192626953e-01,2.912221550941467285e-01,-8.751157522201538086e-01
-3.061082959175109863e-01,-7.238244637846946716e-03,-9.519691467285156250e-01
-6.301814317703247070e-01,4.916232526302337646e-01,-6.009808182716369629e-01
-7.897657155990600586e-01,5.404471158981323242e-01,-2.901501357555389404e-01
-8.060738444328308105e-01,2.966709733009338379e-01,-5.120853185653686523e-01
-6.093521118164062500e-01,4.544284939765930176e-02,-7.915964126586914062e-01
-3.833934962749481201e-01,-1.446319222450256348e-01,-9.121902585029602051e-01
-3.161022365093231201e-01,-1.224509403109550476e-01,-9.407896399497985840e-01
-3.256361782550811768e-01,-5.369542911648750305e-02,-9.439691901206970215e-01
-3.315871357917785645e-01,-2.338200435042381287e-02,-9.431347846984863281e-01
-3.367095589637756348e-01,-1.143313944339752197e-02,-9.415391683578491211e-01
-3.476129472255706787e-01,5.208243429660797119e-02,-9.361904859542846680e-01
-2.453137338161468506e-01,5.285979807376861572e-02,-9.680015444755554199e-01
-2.507389187812805176e-01,3.692314494401216507e-03,-9.680476784706115723e-01
-2.462543249130249023e-01,1.824898086488246918e-02,-9.690334796905517578e-01
-2.394813001155853271e-01,4.834530502557754517e-02,-9.696965813636779785e-01
-2.124754190444946289e-01,7.678715884685516357e-02,-9.741447567939758301e-01
-4.667438194155693054e-02,-4.724796488881111145e-02,-9.977921843528747559e-01
1.454058140516281128e-01,-1.760272085666656494e-01,-9.735869169235229492e-01
-5.085338354110717773e-01,-7.864975929260253906e-02,-8.574424386024475098e-01
-8.778190612792968750e-01,-1.824158877134323120e-01,-4.428975284099578857e-01
-6.137635111808776855e-01,-3.169598579406738281e-01,-7.230704426765441895e-01
-2.125347107648849487e-01,-2.512476146221160889e-01,-9.443006515502929688e-01
1.613118946552276611e-01,-9.412314742803573608e-02,-9.824048876762390137e-01
-2.223361469805240631e-02,-3.170737028121948242e-01,-9.481403231620788574e-01
-5.926346778869628906e-01,-7.786087393760681152e-01,-2.062825560569763184e-01
-3.028393983840942383e-01,-8.126780390739440918e-01,-4.978379905223846436e-01
-2.795438840985298157e-02,-5.660791993141174316e-01,-8.238767981529235840e-01
1.683549433946609497e-01,-1.695717871189117432e-01,-9.710314273834228516e-01
2.294912487268447876e-01,-2.912187278270721436e-01,-9.287223815917968750e-01
1.075270548462867737e-01,-9.592423439025878906e-01,-2.613275349140167236e-01
3.177193105220794678e-01,-8.023741245269775391e-01,-5.052229166030883789e-01
3.779121637344360352e-01,-4.825062751770019531e-01,-7.901709675788879395e-01
2.393909990787506104e-01,-7.446379214525222778e-02,-9.680635929107666016e-01
1.549741923809051514e-01,1.450078040361404419e-01,-9.772183299064636230e-01
6.229788661003112793e-01,-5.043953061103820801e-01,-5.978985428810119629e-01
7.583180069923400879e-01,-4.454007148742675781e-01,-4.759957492351531982e-01
6.869407296180725098e-01,-1.898332834243774414e-01,-7.014811038970947266e-01
4.540407657623291016e-01,3.632432594895362854e-02,-8.902401924133300781e-01
2.312832623720169067e-01,1.487695872783660889e-01,-9.614445567131042480e-01
2.072660177946090698e-01,7.981862127780914307e-02,-9.750229716300964355e-01
2.209709286689758301e-01,3.139470145106315613e-02,-9.747750163078308105e-01
2.276349961757659912e-01,7.479939609766006470e-03,-9.737178683280944824e-01
2.345684617757797241e-01,-1.910843420773744583e-03,-9.720977544784545898e-01
2.575089037418365479e-01,-1.213978137820959091e-02,-9.661996364593505859e-01
2.529448866844177246e-01,-1.949216797947883606e-02,-9.672843217849731445e-01
2.492774128913879395e-01,-4.019080102443695068e-02,-9.675977826118469238e-01
2.362652868032455444e-01,-7.376050204038619995e-02,-9.688850045204162598e-01
1.543530076742172241e-01,-4.228330776095390320e-02,-9.871105551719665527e-01
-8.160540461540222168e-02,1.304053962230682373e-01,-9.880966544151306152e-01
-5.413395166397094727e-02,1.796054840087890625e-01,-9.822481274604797363e-01
8.782548904418945312e-01,6.593019515275955200e-02,-4.736259877681732178e-01
7.652884125709533691e-01,2.739604711532592773e-01,-5.824768543243408203e-01
3.951661586761474609e-01,2.969418168067932129e-01,-8.692923784255981445e-01
-2.419982664287090302e-02,1.509392708539962769e-01,-9.882467985153198242e-01
-2.830654680728912354e-01,5.027209594845771790e-02,-9.577821493148803711e-01
6.291431784629821777e-01,6.824003458023071289e-01,-3.721674084663391113e-01
4.379566609859466553e-01,8.198419213294982910e-01,-3.688538968563079834e-01
1.362079679965972900e-01,6.826861500740051270e-01,-7.179046273231506348e-01
-9.654994308948516846e-02,3.267175257205963135e-01,-9.401775598526000977e-01
-2.337943613529205322e-01,2.366065420210361481e-02,-9.719981551170349121e-01
