x,y,z
-1.039419889450073242e+00,-5.909587740898132324e-01,1.687156856060028076e-01
-9.749121069908142090e-01,-6.619830727577209473e-01,1.665891557931900024e-01
-9.059079885482788086e-01,-7.266570329666137695e-01,1.624733656644821167e-01
-8.331774473190307617e-01,-7.849037647247314453e-01,1.566419899463653564e-01
-7.574300765991210938e-01,-8.367400169372558594e-01,1.493676006793975830e-01
-6.793184280395507812e-01,-8.822748661041259766e-01,1.409043371677398682e-01
-5.994316935539245605e-01,-9.217067360877990723e-01,1.314801871776580811e-01
-5.182834267616271973e-01,-9.553140997886657715e-01,1.212965697050094604e-01
-4.362924695014953613e-01,-9.834353327751159668e-01,1.105328500270843506e-01
-3.537741303443908691e-01,-1.006441354751586914e+00,9.935364872217178345e-02
-2.709316909313201904e-01,-1.024702668190002441e+00,8.791448175907135010e-02
-1.878610104322433472e-01,-1.038558721542358398e+00,7.636577636003494263e-02
-1.045627593994140625e-01,-1.048289895057678223e+00,6.485601514577865601e-02
-2.096148021519184113e-02,-1.054094791412353516e+00,5.353542789816856384e-02
6.306960433721542358e-02,-1.056065797805786133e+00,4.256211966276168823e-02
1.476794779300689697e-01,-1.054173588752746582e+00,3.210996836423873901e-02
2.329985350370407104e-01,-1.048247933387756348e+00,2.237820625305175781e-02
3.190973401069641113e-01,-1.037976026535034180e+00,1.359741762280464172e-02
4.059388935565948486e-01,-1.022906422615051270e+00,6.029816344380378723e-03
4.933359622955322266e-01,-1.002478599548339844e+00,-3.863126039505004883e-05
5.809133648872375488e-01,-9.760587811470031738e-01,-4.314694553613662720e-03
6.680876016616821289e-01,-9.429987072944641113e-01,-6.520450115203857422e-03
7.540597319602966309e-01,-9.026952385902404785e-01,-6.418813019990921021e-03
8.378292322158813477e-01,-8.546559810638427734e-01,-3.838326781988143921e-03
9.182233214378356934e-01,-7.985553741455078125e-01,1.305427402257919312e-03
9.939390420913696289e-01,-7.342872619628906250e-01,8.993655443191528320e-03
1.063605189323425293e+00,-6.620029807090759277e-01,1.909370347857475281e-02
1.125851392745971680e+00,-5.821347236633300781e-01,3.135513141751289368e-02
1.179387450218200684e+00,-4.954005181789398193e-01,4.541265964508056641e-02
1.223082304000854492e+00,-4.027872681617736816e-01,6.079775467514991760e-02
1.256037354469299316e+00,-3.055128455162048340e-01,7.695913314819335938e-02
1.277649521827697754e+00,-2.049646973609924316e-01,9.329269081354141235e-02
1.287642598152160645e+00,-1.026276946067810059e-01,1.091776490211486816e-01
1.286076784133911133e+00,2.248648058866820065e-07,1.240171343088150024e-01
1.248055815696716309e+00,0.000000000000000000e+00,2.301764786243438721e-01
1.227878928184509277e+00,9.786455333232879639e-02,2.440471053123474121e-01
1.198092103004455566e+00,1.922019124031066895e-01,2.545230090618133545e-01
1.159975171089172363e+00,2.821471095085144043e-01,2.614278495311737061e-01
1.114803075790405273e+00,3.671291172504425049e-01,2.647709548473358154e-01
1.063744902610778809e+00,4.468253850936889648e-01,2.647201418876647949e-01
1.007803916931152344e+00,5.210973024368286133e-01,2.615667581558227539e-01
9.477906227111816406e-01,5.899187326431274414e-01,2.556870579719543457e-01
8.843354582786560059e-01,6.533161997795104980e-01,2.475035488605499268e-01
8.179246783256530762e-01,7.113285064697265625e-01,2.374496459960937500e-01
7.489489316940307617e-01,7.639907002449035645e-01,2.259393334388732910e-01
6.777491569519042969e-01,8.113435506820678711e-01,2.133438140153884888e-01
6.046470403671264648e-01,8.534538745880126953e-01,1.999780386686325073e-01
5.299528241157531738e-01,8.904350399971008301e-01,1.860966533422470093e-01
4.539559483528137207e-01,9.224574565887451172e-01,1.719003617763519287e-01
3.769044280052185059e-01,9.497442841529846191e-01,1.575488150119781494e-01
2.989836037158966064e-01,9.725495576858520508e-01,1.431775391101837158e-01
2.203030288219451904e-01,9.911323189735412598e-01,1.289141774177551270e-01
1.408921629190444946e-01,1.005724430084228516e+00,1.148933619260787964e-01
6.070718169212341309e-02,1.016507267951965332e+00,1.012665480375289917e-01
-2.035524137318134308e-02,1.023587465286254883e+00,8.821165561676025391e-02
-1.024368554353713989e-01,1.026972413063049316e+00,7.594013214111328125e-02
-1.856890469789505005e-01,1.026549696922302246e+00,6.470362842082977295e-02
-2.702332139015197754e-01,1.022060155868530273e+00,5.479805544018745422e-02
-3.561100959777832031e-01,1.013086199760437012e+00,4.656228795647621155e-02
-4.432203471660614014e-01,9.990507960319519043e-01,4.036873579025268555e-02
-5.312660932540893555e-01,9.792436957359313965e-01,3.660342097282409668e-02
-6.197015643119812012e-01,9.528734683990478516e-01,3.563671186566352844e-02
-7.077025771141052246e-01,9.191383719444274902e-01,3.778654709458351135e-02
-7.941625714302062988e-01,8.773180842399597168e-01,4.327910020947456360e-02
-8.777180314064025879e-01,8.268634676933288574e-01,5.221113935112953186e-02
-9.568061828613281250e-01,7.674837708473205566e-01,6.451924145221710205e-02
-1.029745221138000488e+00,6.992155313491821289e-01,7.995934784412384033e-02
-1.094843268394470215e+00,6.224693059921264648e-01,9.810048341751098633e-02
-1.150519251823425293e+00,5.380436778068542480e-01,1.183347851037979126e-01
-1.195428252220153809e+00,4.471027553081512451e-01,1.399055123329162598e-01
-1.228576421737670898e+00,3.511137962341308594e-01,1.619524806737899780e-01
-1.249399662017822266e+00,2.517505884170532227e-01,1.835708618164062500e-01
-1.257807254791259766e+00,1.507736295461654663e-01,2.038776129484176636e-01
-1.254167079925537109e+00,4.990069195628166199e-02,2.220774739980697632e-01
-1.239245653152465820e+00,-4.930721595883369446e-02,2.375174015760421753e-01
-1.214107871055603027e+00,-1.455356031656265259e-01,2.497249692678451538e-01
-1.179993629455566406e+00,-2.377659827470779419e-01,2.584253251552581787e-01
-1.138194680213928223e+00,-3.252839148044586182e-01,2.635374963283538818e-01
-1.089942812919616699e+00,-4.076503217220306396e-01,2.651540040969848633e-01
-1.036329388618469238e+00,-4.846430122852325439e-01,2.635092735290527344e-01
-9.782629609107971191e-01,-5.561881661415100098e-01,2.589419484138488770e-01
-9.164600372314453125e-01,-6.222930550575256348e-01,2.518559992313385010e-01
-8.514733910560607910e-01,-6.829932928085327148e-01,2.426837086677551270e-01
-7.837351560592651367e-01,-7.383261322975158691e-01,2.318520545959472656e-01
-7.136063575744628906e-01,-7.883275151252746582e-01,2.197560369968414307e-01
-6.414158940315246582e-01,-8.330483436584472656e-01,2.067398428916931152e-01
-5.674798488616943359e-01,-8.725764155387878418e-01,1.930880695581436157e-01
-4.921005368232727051e-01,-9.070530533790588379e-01,1.790271252393722534e-01
-4.155487418174743652e-01,-9.366774559020996094e-01,1.647351682186126709e-01
-3.380438983440399170e-01,-9.616907835006713867e-01,1.503576636314392090e-01
-2.597345113754272461e-01,-9.823532700538635254e-01,1.360242068767547607e-01
-1.806898415088653564e-01,-9.989141821861267090e-01,1.218645200133323669e-01
-1.009014099836349487e-01,-1.011583209037780762e+00,1.080201864242553711e-01
-2.029356919229030609e-02,-1.020507454872131348e+00,9.465520083904266357e-02
6.125883758068084717e-02,-1.025745511054992676e+00,8.196327090263366699e-02
1.439076662063598633e-01,-1.027249455451965332e+00,7.017505168914794922e-02
2.277945280075073242e-01,-1.024835348129272461e+00,5.956418439745903015e-02
3.130073547363281250e-01,-1.018166184425354004e+00,5.044873803853988647e-02
3.995243310928344727e-01,-1.006742715835571289e+00,4.318607226014137268e-02
4.871542155742645264e-01,-9.899170398712158203e-01,3.815858066082000732e-02
5.754802227020263672e-01,-9.669299125671386719e-01,3.574864193797111511e-02
6.638194918632507324e-01,-9.369743466377258301e-01,3.630528599023818970e-02
7.512049674987792969e-01,-8.992777466773986816e-01,4.010548815131187439e-02
8.363972306251525879e-01,-8.531952500343322754e-01,4.731507599353790283e-02
9.179245829582214355e-01,-7.982956171035766602e-01,5.795407667756080627e-02
9.941517114639282227e-01,-7.344443798065185547e-01,7.187040895223617554e-02
1.063377737998962402e+00,-6.618614196777343750e-01,8.872640132904052734e-02
1.123950242996215820e+00,-5.811517238616943359e-01,1.080003082752227783e-01
1.174391269683837891e+00,-4.933018386363983154e-01,1.290051639080047607e-01
1.213518619537353516e+00,-3.996377587318420410e-01,1.509258747100830078e-01
1.240545272827148438e+00,-3.017446398735046387e-01,1.728717237710952759e-01
1.255142450332641602e+00,-2.013540416955947876e-01,1.939406692981719971e-01
1.257453441619873047e+00,-1.002215594053268433e-01,2.132856398820877075e-01
1.248055815696716309e+00,2.182170106834746548e-07,2.301765680313110352e-01
1.198950529098510742e+00,0.000000000000000000e+00,3.061856627464294434e-01
1.171133160591125488e+00,9.334179013967514038e-02,3.210450112819671631e-01
1.134548068046569824e+00,1.820079833269119263e-01,3.313566148281097412e-01
1.090924382209777832e+00,2.653515040874481201e-01,3.371015787124633789e-01
1.041864991188049316e+00,3.431090414524078369e-01,3.384846746921539307e-01
9.887330532073974609e-01,4.153167307376861572e-01,3.358761072158813477e-01
9.325875043869018555e-01,4.822056889533996582e-01,3.297508358955383301e-01
8.741737008094787598e-01,5.440984368324279785e-01,3.206336796283721924e-01
8.139549493789672852e-01,6.013215184211730957e-01,3.090568780899047852e-01
7.521712779998779297e-01,6.541444063186645508e-01,2.955277860164642334e-01
6.889177560806274414e-01,7.027538418769836426e-01,2.805095314979553223e-01
6.242150068283081055e-01,7.472570538520812988e-01,2.644079327583312988e-01
5.580677390098571777e-01,7.877076268196105957e-01,2.475665807723999023e-01
4.904966056346893311e-01,8.241400122642517090e-01,2.302684187889099121e-01
4.215469956398010254e-01,8.566011190414428711e-01,2.127419561147689819e-01
3.512769639492034912e-01,8.851667642593383789e-01,1.951741874217987061e-01
2.797368764877319336e-01,9.099428057670593262e-01,1.777244806289672852e-01
2.069480121135711670e-01,9.310487508773803711e-01,1.605416536331176758e-01
1.328893750905990601e-01,9.485985040664672852e-01,1.437789797782897949e-01
5.749233067035675049e-02,9.626764655113220215e-01,1.276089549064636230e-01
-1.935546658933162689e-02,9.733126163482666016e-01,1.122361272573471069e-01
-9.779752045869827271e-02,9.804611206054687500e-01,9.790958464145660400e-02
-1.779871582984924316e-01,9.839711189270019531e-01,8.493250608444213867e-02
-2.600537836551666260e-01,9.835602045059204102e-01,7.366880774497985840e-02
-3.440525233745574951e-01,9.787839651107788086e-01,6.454242765903472900e-02
-4.298996925354003906e-01,9.690250754356384277e-01,5.802540108561515808e-02
-5.172998905181884766e-01,9.535007476806640625e-01,5.461313948035240173e-02
-6.056752800941467285e-01,9.313061237335205078e-01,5.478551983833312988e-02
-6.941124796867370605e-01,9.014880061149597168e-01,5.895614624023437500e-02
-7.813383936882019043e-01,8.631510734558105469e-01,6.741509586572647095e-02
-8.657393455505371094e-01,8.155788183212280273e-01,8.027134835720062256e-02
-9.454305171966552734e-01,7.583589553833007812e-01,9.740419685840606689e-02
-1.018364429473876953e+00,6.914877891540527344e-01,1.184307038784027100e-01
-1.082491278648376465e+00,6.154466271400451660e-01,1.426980793476104736e-01
-1.135933995246887207e+00,5.312228202819824219e-01,1.693053394556045532e-01
-1.177168130874633789e+00,4.402732551097869873e-01,1.971560716629028320e-01
-1.205181717872619629e+00,3.444278240203857422e-01,2.250388860702514648e-01
-1.219572186470031738e+00,2.457404434680938721e-01,2.517259120941162109e-01
-1.220578908920288086e+00,1.463110744953155518e-01,2.760761380195617676e-01
-1.209034919738769531e+00,4.810497909784317017e-02,2.971291840076446533e-01
-1.186246633529663086e+00,-4.719848558306694031e-02,3.141724765300750732e-01
-1.153827071189880371e+00,-1.383097171783447266e-01,3.267762959003448486e-01
-1.113511204719543457e+00,-2.243699282407760620e-01,3.347917795181274414e-01
-1.066982746124267578e+00,-3.049322962760925293e-01,3.383184075355529785e-01
-1.015734672546386719e+00,-3.798956573009490967e-01,3.376514613628387451e-01
-9.609832167625427246e-01,-4.494070708751678467e-01,3.332208991050720215e-01
-9.036293029785156250e-01,-5.137555003166198730e-01,3.255328536033630371e-01
-8.442705869674682617e-01,-5.732750892639160156e-01,3.151202201843261719e-01
-7.832502126693725586e-01,-6.282693743705749512e-01,3.025060892105102539e-01
-7.207258343696594238e-01,-6.789675354957580566e-01,2.881780266761779785e-01
-6.567471027374267578e-01,-7.255145907402038574e-01,2.725711762905120850e-01
-5.913209915161132812e-01,-7.679868340492248535e-01,2.560605704784393311e-01
-5.244575738906860352e-01,-8.064239621162414551e-01,2.389590889215469360e-01
-4.561906456947326660e-01,-8.408629298210144043e-01,2.215212285518646240e-01
-3.865734636783599854e-01,-8.713650107383728027e-01,2.039528787136077881e-01
-3.156633973121643066e-01,-8.980212211608886719e-01,1.864252090454101562e-01
-2.434986829757690430e-01,-9.209470152854919434e-01,1.690903604030609131e-01
-1.700804978609085083e-01,-9.402621388435363770e-01,1.520975977182388306e-01
-9.536404162645339966e-02,-9.560684561729431152e-01,1.356079280376434326e-01
-1.925788260996341705e-02,-9.684255719184875488e-01,1.198084503412246704e-01
5.836735293269157410e-02,-9.773292541503906250e-01,1.049245819449424744e-01
1.376645863056182861e-01,-9.826847314834594727e-01,9.123110771179199219e-02
2.187800705432891846e-01,-9.842798113822937012e-01,7.906129956245422363e-02
3.018128871917724609e-01,-9.817522168159484863e-01,6.880990415811538696e-02
3.867577016353607178e-01,-9.745726585388183594e-01,6.092693656682968140e-02
4.734345078468322754e-01,-9.620380401611328125e-01,5.590031296014785767e-02
5.614147782325744629e-01,-9.432970285415649414e-01,5.422323197126388550e-02
6.499575376510620117e-01,-9.174084067344665527e-01,5.634939670562744141e-02
7.379706501960754395e-01,-8.834347724914550781e-01,6.263794004917144775e-02
8.240045309066772461e-01,-8.405536413192749023e-01,7.329525053501129150e-02
9.062995910644531250e-01,-7.881855964660644531e-01,8.832078427076339722e-02
9.828722476959228516e-01,-7.261115312576293945e-01,1.074653267860412598e-01
1.051652908325195312e+00,-6.545636653900146484e-01,1.302102506160736084e-01
1.110653400421142578e+00,-5.742763876914978027e-01,1.557739973068237305e-01
1.158153653144836426e+00,-4.864812791347503662e-01,1.831494271755218506e-01
1.192867994308471680e+00,-3.928370773792266846e-01,2.111711800098419189e-01
1.214079499244689941e+00,-2.953072190284729004e-01,2.386063039302825928e-01
1.221708893775939941e+00,-1.959905177354812622e-01,2.642582952976226807e-01
1.216303467750549316e+00,-9.694182872772216797e-02,2.870657444000244141e-01
1.198950529098510742e+00,2.096311675359174842e-07,3.061857223510742188e-01
1.153242826461791992e+00,0.000000000000000000e+00,3.468322753906250000e-01
1.118592381477355957e+00,8.915417641401290894e-02,3.629150092601776123e-01
1.075589060783386230e+00,1.725495755672454834e-01,3.735027015209197998e-01
1.026376485824584961e+00,2.496511489152908325e-01,3.787317872047424316e-01
9.728866815567016602e-01,3.203929364681243896e-01,3.789959549903869629e-01
9.167131185531616211e-01,3.850647807121276855e-01,3.748558163642883301e-01
8.590536117553710938e-01,4.441840946674346924e-01,3.669513463973999023e-01
8.007078766822814941e-01,4.983722865581512451e-01,3.559311926364898682e-01
7.421202659606933594e-01,5.482525825500488281e-01,3.424036502838134766e-01
6.834490895271301270e-01,5.943784713745117188e-01,3.269094824790954590e-01
6.246449947357177734e-01,6.371902823448181152e-01,3.099123537540435791e-01
5.655276179313659668e-01,6.770014762878417969e-01,2.918009757995605469e-01
5.058512091636657715e-01,7.140044569969177246e-01,2.728982865810394287e-01
4.453548789024353027e-01,7.482922077178955078e-01,2.534737586975097656e-01
3.837941288948059082e-01,7.798857092857360840e-01,2.337561100721359253e-01
3.209551274776458740e-01,8.087601661682128906e-01,2.139456868171691895e-01
2.566564679145812988e-01,8.348656296730041504e-01,1.942266523838043213e-01
1.907419860363006592e-01,8.581386208534240723e-01,1.747767627239227295e-01
1.230701655149459839e-01,8.785064816474914551e-01,1.557787656784057617e-01
5.350336059927940369e-02,8.958833813667297363e-01,1.374315917491912842e-01
-1.809957809746265411e-02,9.101587533950805664e-01,1.199620291590690613e-01
-9.188456833362579346e-02,9.211812615394592285e-01,1.036389544606208801e-01
-1.679954528808593750e-01,9.287337660789489746e-01,8.878777921199798584e-02
-2.465537786483764648e-01,9.325011968612670898e-01,7.580310851335525513e-02
-3.276202380657196045e-01,9.320363402366638184e-01,6.515622884035110474e-02
-4.111360311508178711e-01,9.267303943634033203e-01,5.739154666662216187e-02
-4.968449175357818604e-01,9.157977104187011719e-01,5.310694500803947449e-02
-5.842055678367614746e-01,8.982936739921569824e-01,5.291369557380676270e-02
-6.723077893257141113e-01,8.731688857078552246e-01,5.737517029047012329e-02
-7.598134279251098633e-01,8.393722772598266602e-01,6.692762672901153564e-02
-8.449479341506958008e-01,7.959920167922973633e-01,8.179242163896560669e-02
-9.255557060241699219e-01,7.424167990684509277e-01,1.018942743539810181e-01
-9.992335438728332520e-01,6.784975528717041016e-01,1.268010437488555908e-01
-1.063529968261718750e+00,6.046662926673889160e-01,1.557031869888305664e-01
-1.116189718246459961e+00,5.219894051551818848e-01,1.874420344829559326e-01
-1.155404925346374512e+00,4.321335852146148682e-01,2.205904126167297363e-01
-1.180025577545166016e+00,3.372384905815124512e-01,2.535765767097473145e-01
-1.189694643020629883e+00,2.397202104330062866e-01,2.848327457904815674e-01
-1.184872031211853027e+00,1.420308649539947510e-01,3.129448592662811279e-01
-1.166754007339477539e+00,4.642270877957344055e-02,3.367778062820434570e-01
-1.137099027633666992e+00,-4.524299874901771545e-02,3.555566966533660889e-01
-1.097997665405273438e+00,-1.316174268722534180e-01,3.688942492008209229e-01
-1.051631331443786621e+00,-2.119012773036956787e-01,3.767675161361694336e-01
-1.000057816505432129e+00,-2.858058512210845947e-01,3.794521987438201904e-01
-9.450507164001464844e-01,-3.534591197967529297e-01,3.774372935295104980e-01
-8.880103826522827148e-01,-4.152810871601104736e-01,3.713330328464508057e-01
-8.299312591552734375e-01,-4.718546867370605469e-01,3.617913424968719482e-01
-7.714285254478454590e-01,-5.238140225410461426e-01,3.494452238082885742e-01
-7.127941250801086426e-01,-5.717543959617614746e-01,3.348715305328369141e-01
-6.540725827217102051e-01,-6.161761283874511719e-01,3.185727894306182861e-01
-5.951398015022277832e-01,-6.574564576148986816e-01,3.009742498397827148e-01
-5.357753634452819824e-01,-6.958461999893188477e-01,2.824305295944213867e-01
-4.757211208343505859e-01,-7.314850687980651855e-01,2.632361650466918945e-01
-4.147217869758605957e-01,-7.644264101982116699e-01,2.436385154724121094e-01
-3.525464534759521484e-01,-7.946656346321105957e-01,2.238507717847824097e-01
-2.889984548091888428e-01,-8.221629261970520020e-01,2.040636539459228516e-01
