nx,ny,nz
9.858478903770446777e-01,-1.624878495931625366e-01,-4.124951735138893127e-02
9.908919930458068848e-01,-5.653325468301773071e-02,-1.222173795104026794e-01
9.962103962898254395e-01,-6.989596784114837646e-02,5.176327377557754517e-02
9.987676143646240234e-01,4.799719899892807007e-02,-1.263037417083978653e-02
9.838321805000305176e-01,1.692767143249511719e-01,-5.847807601094245911e-02
9.543718695640563965e-01,2.879134118556976318e-01,-7.924779504537582397e-02
9.122648239135742188e-01,4.042762815952301025e-01,-6.583089381456375122e-02
8.557807803153991699e-01,5.172911882400512695e-01,-7.004090584814548492e-03
7.813215255737304688e-01,6.145572662353515625e-01,1.088853999972343445e-01
6.847871541976928711e-01,6.716836094856262207e-01,2.826794385910034180e-01
5.676884651184082031e-01,6.685544252395629883e-01,4.803797602653503418e-01
4.502618014812469482e-01,6.208297014236450195e-01,6.417434811592102051e-01
3.553120195865631104e-01,5.739550590515136719e-01,7.377864718437194824e-01
2.827472686767578125e-01,5.602049827575683594e-01,7.786040902137756348e-01
2.198181748390197754e-01,5.858603715896606445e-01,7.800304889678955078e-01
1.604523509740829468e-01,6.410238146781921387e-01,7.505621314048767090e-01
1.078551858663558960e-01,7.111113667488098145e-01,6.947574019432067871e-01
6.151451170444488525e-02,7.841194272041320801e-01,6.175537705421447754e-01
9.571536444127559662e-03,8.508322238922119141e-01,5.253501534461975098e-01
-5.963224917650222778e-02,9.032433629035949707e-01,4.249652028083801270e-01
-1.450315564870834351e-01,9.355041980743408203e-01,3.221763968467712402e-01
-2.382782995700836182e-01,9.453916549682617188e-01,2.223916649818420410e-01
-3.356084525585174561e-01,9.328534603118896484e-01,1.309635043144226074e-01
-4.375735223293304443e-01,8.976914286613464355e-01,5.176316201686859131e-02
-5.409507155418395996e-01,8.409594893455505371e-01,-1.263047289103269577e-02
-6.385141015052795410e-01,7.673851847648620605e-01,-5.847811326384544373e-02
-7.265263795852661133e-01,6.825534701347351074e-01,-7.924779504537582397e-02
-8.062459826469421387e-01,5.879063010215759277e-01,-6.583078950643539429e-02
-8.758777976036071777e-01,4.824821650981903076e-01,-7.003907579928636551e-03
-9.228829741477966309e-01,3.693655431270599365e-01,1.088857650756835938e-01
-9.240887165069580078e-01,2.572011947631835938e-01,2.826794981956481934e-01
-8.628289699554443359e-01,1.573552638292312622e-01,4.803804755210876465e-01
-7.627849578857421875e-01,7.952323555946350098e-02,6.417438387870788574e-01
-6.747155189514160156e-01,2.073163911700248718e-02,7.377866506576538086e-01
-6.265254020690917969e-01,-3.523627668619155884e-02,7.786040306091308594e-01
-6.172790527343750000e-01,-1.025621816515922546e-01,7.800304889678955078e-01
-6.353690624237060547e-01,-1.815562397241592407e-01,7.505621314048767090e-01
-6.697681546211242676e-01,-2.621504664421081543e-01,6.947572827339172363e-01
-7.098245024681091309e-01,-3.387867212295532227e-01,6.175537705421447754e-01
-7.416282892227172852e-01,-4.171271324157714844e-01,5.253497362136840820e-01
-7.524155974388122559e-01,-5.032649040222167969e-01,4.249649941921234131e-01
-7.376546263694763184e-01,-5.933532714843750000e-01,3.221761882305145264e-01
-6.995939612388610840e-01,-6.790509819984436035e-01,2.223916053771972656e-01
-6.400704383850097656e-01,-7.570722699165344238e-01,1.309633851051330566e-01
-5.586367249488830566e-01,-8.277956247329711914e-01,5.176316574215888977e-02
-4.578166306018829346e-01,-8.889569044113159180e-01,-1.263058744370937347e-02
-3.453179001808166504e-01,-9.366621375083923340e-01,-5.847819522023200989e-02
-2.278451025485992432e-01,-9.704670906066894531e-01,-7.924780249595642090e-02
-1.060187369585037231e-01,-9.921826124191284180e-01,-6.583078950643539429e-02
2.009735815227031708e-02,-9.997734427452087402e-01,-7.003751583397388458e-03
1.415616422891616821e-01,-9.839228987693786621e-01,1.088855117559432983e-01
2.393018454313278198e-01,-9.288845658302307129e-01,2.826800048351287842e-01
2.951408922672271729e-01,-8.259094953536987305e-01,4.803803563117980957e-01
3.125234246253967285e-01,-7.003524899482727051e-01,6.417441368103027344e-01
3.194035887718200684e-01,-5.946864485740661621e-01,7.377868294715881348e-01
3.437782526016235352e-01,-5.249686241149902344e-01,7.786041498184204102e-01
3.974611461162567139e-01,-4.832982718944549561e-01,7.800304293632507324e-01
4.749172031879425049e-01,-4.594675898551940918e-01,7.505618929862976074e-01
5.619131326675415039e-01,-4.489609301090240479e-01,6.947573423385620117e-01
6.483104228973388672e-01,-4.453326761722564697e-01,6.175535917282104492e-01
7.320570349693298340e-01,-4.337053894996643066e-01,5.253494977951049805e-01
8.120480179786682129e-01,-3.999783098697662354e-01,4.249651432037353516e-01
8.826864361763000488e-01,-3.421510457992553711e-01,3.221759796142578125e-01
9.378725290298461914e-01,-2.663404345512390137e-01,2.223911136388778687e-01
9.756790399551391602e-01,-1.757811009883880615e-01,1.309632062911987305e-01
9.962103962898254395e-01,-6.989582628011703491e-02,5.176318436861038208e-02
9.549838900566101074e-01,-7.415577024221420288e-02,2.872398793697357178e-01
9.663767814636230469e-01,4.269855469465255737e-02,2.535600960254669189e-01
9.544024467468261719e-01,1.647939980030059814e-01,2.489155381917953491e-01
9.159225225448608398e-01,2.822176814079284668e-01,2.853752970695495605e-01
8.436317443847656250e-01,3.855780065059661865e-01,3.736509978771209717e-01
7.290095686912536621e-01,4.596023857593536377e-01,5.072578787803649902e-01
5.814012289047241211e-01,4.877541363239288330e-01,6.512053608894348145e-01
4.368347525596618652e-01,4.740047752857208252e-01,7.645226716995239258e-01
3.286546468734741211e-01,4.417701959609985352e-01,8.347606062889099121e-01
2.640148997306823730e-01,4.117153286933898926e-01,8.722308278083801270e-01
2.304277569055557251e-01,3.974633812904357910e-01,8.882150053977966309e-01
2.087385505437850952e-01,4.090127050876617432e-01,8.883337378501892090e-01
1.839485466480255127e-01,4.498936533927917480e-01,8.739328980445861816e-01
1.521202921867370605e-01,5.149632692337036133e-01,8.436066508293151855e-01
1.178803294897079468e-01,5.938219428062438965e-01,7.959143519401550293e-01
8.243192732334136963e-02,6.759389638900756836e-01,7.323328852653503418e-01
3.663250058889389038e-02,7.525177001953125000e-01,6.575523614883422852e-01
-2.917479351162910461e-02,8.163391947746276855e-01,5.768355727195739746e-01
-1.135964989662170410e-01,8.620072603225708008e-01,4.940034449100494385e-01
-2.081646025180816650e-01,8.863523006439208984e-01,4.135782718658447266e-01
-3.081405758857727051e-01,8.875854015350341797e-01,3.424055576324462891e-01
-4.132711887359619141e-01,8.641181588172912598e-01,2.872398197650909424e-01
-5.201665759086608887e-01,8.155575394630432129e-01,2.535600960254669189e-01
-6.199171543121337891e-01,7.441397309303283691e-01,2.489154636859893799e-01
-7.023689746856689453e-01,6.521033048629760742e-01,2.853753864765167236e-01
-7.557362914085388184e-01,5.378174781799316406e-01,3.736509680747985840e-01
-7.625321149826049805e-01,4.015395045280456543e-01,5.072582364082336426e-01
-7.131081223487854004e-01,2.596310377120971680e-01,6.512055397033691406e-01
-6.289174556732177734e-01,1.413074731826782227e-01,7.645227909088134766e-01
-5.469111204147338867e-01,6.373805552721023560e-02,8.347608447074890137e-01
-4.885632693767547607e-01,2.278593368828296661e-02,8.722308874130249023e-01
-4.594272673130035400e-01,8.246086072176694870e-04,8.882150053977966309e-01
-4.585846960544586182e-01,-2.373349852859973907e-02,8.883337378501892090e-01
-4.815936386585235596e-01,-6.564282625913619995e-02,8.739328384399414062e-01
-5.220315456390380859e-01,-1.257417649030685425e-01,8.436065912246704102e-01
-5.732051730155944824e-01,-1.948237866163253784e-01,7.959142327308654785e-01
-6.265963315963745117e-01,-2.665815055370330811e-01,7.323328852653503418e-01
-6.700159907341003418e-01,-3.445343971252441406e-01,6.575520634651184082e-01
-6.923830509185791016e-01,-4.334358870983123779e-01,5.768353939056396484e-01
-6.897218227386474609e-01,-5.293811559677124023e-01,4.940032958984375000e-01
-6.635212302207946777e-01,-6.234521269798278809e-01,4.135782420635223389e-01
-6.146010756492614746e-01,-7.106503248214721680e-01,3.424055278301239014e-01
-5.417125821113586426e-01,-7.899624705314636230e-01,2.872398197650909424e-01
-4.462100267410278320e-01,-8.582563400268554688e-01,2.535599172115325928e-01
-3.344851434230804443e-01,-9.089338183403015137e-01,2.489154040813446045e-01
-2.135530412197113037e-01,-9.343211054801940918e-01,2.853756248950958252e-01
-8.789532631635665894e-02,-9.233954548835754395e-01,3.736512660980224609e-01
3.352297842502593994e-02,-8.611416816711425781e-01,5.072586536407470703e-01
1.317069977521896362e-01,-7.473852038383483887e-01,6.512054800987243652e-01
1.920829713344573975e-01,-6.153118610382080078e-01,7.645229697227478027e-01
2.182568758726119995e-01,-5.055080652236938477e-01,8.347607851028442383e-01
2.245485186576843262e-01,-4.345010817050933838e-01,8.722309470176696777e-01
2.289994060993194580e-01,-3.982878029346466064e-01,8.882150650024414062e-01
2.498462200164794922e-01,-3.852791488170623779e-01,8.883337378501892090e-01
2.976451814174652100e-01,-3.842507898807525635e-01,8.739328980445861816e-01
3.699114322662353516e-01,-3.892215192317962646e-01,8.436065912246704102e-01
4.553246796131134033e-01,-3.989981114864349365e-01,7.959145307540893555e-01
5.441645383834838867e-01,-4.093574285507202148e-01,7.323329448699951172e-01
6.333835124969482422e-01,-4.079835116863250732e-01,6.575520634651184082e-01
7.215579152107238770e-01,-3.829030096530914307e-01,5.768357515335083008e-01
8.033185601234436035e-01,-3.326258957386016846e-01,4.940033257007598877e-01
8.716862201690673828e-01,-2.628998756408691406e-01,4.135781228542327881e-01
9.227418303489685059e-01,-1.769348531961441040e-01,3.424056470394134521e-01
9.549838304519653320e-01,-7.415554672479629517e-02,2.872400283813476562e-01
8.081821203231811523e-01,-5.812434479594230652e-02,5.860572457313537598e-01
7.878223657608032227e-01,4.488712549209594727e-02,6.142647266387939453e-01
7.238895297050476074e-01,1.411388218402862549e-01,6.753250360488891602e-01
6.122397780418395996e-01,2.104753702878952026e-01,7.621434926986694336e-01
4.669490754604339600e-01,2.384462058544158936e-01,8.515291213989257812e-01
3.254318237304687500e-01,2.319151014089584351e-01,9.166839122772216797e-01
2.213892042636871338e-01,2.171043604612350464e-01,9.507116079330444336e-01
1.622735559940338135e-01,2.153178602457046509e-01,9.629669785499572754e-01
1.390342116355895996e-01,2.278957813978195190e-01,9.637079238891601562e-01
1.400831937789916992e-01,2.454458028078079224e-01,9.592356681823730469e-01
1.532081812620162964e-01,2.657281458377838135e-01,9.517961144447326660e-01
1.648419648408889771e-01,2.965817451477050781e-01,9.406733512878417969e-01
1.648171544075012207e-01,3.455726206302642822e-01,9.238045811653137207e-01
1.515017449855804443e-01,4.126897454261779785e-01,8.981839418411254883e-01
1.296981275081634521e-01,4.911602139472961426e-01,8.613594174385070801e-01
1.011321023106575012e-01,5.716600418090820312e-01,8.142341375350952148e-01
5.913556739687919617e-02,6.453896164894104004e-01,7.615610361099243164e-01
-3.167507471516728401e-03,7.055828571319580078e-01,7.086203694343566895e-01
-8.332362771034240723e-02,7.477613091468811035e-01,6.587186455726623535e-01
-1.725275516510009766e-01,7.685608863830566406e-01,6.160749793052673340e-01
-2.640766501426696777e-01,7.639462947845458984e-01,5.887694358825683594e-01
-3.537540137767791748e-01,7.289685010910034180e-01,5.860572457313537598e-01
-4.327845871448516846e-01,6.598305106163024902e-01,6.142647266387939453e-01
-4.841745495796203613e-01,5.563371181488037109e-01,6.753251552581787109e-01
-4.883967936038970947e-01,4.249773025512695312e-01,7.621436715126037598e-01
-4.399750232696533203e-01,2.851665914058685303e-01,8.515291810035705566e-01
-3.635600507259368896e-01,1.658744812011718750e-01,9.166841506958007812e-01
-2.987122833728790283e-01,8.317635208368301392e-02,9.507116675376892090e-01
-2.676074802875518799e-01,3.287405520677566528e-02,9.629670977592468262e-01
-2.668806612491607666e-01,6.459291558712720871e-03,9.637079238891601562e-01
-2.826039195060729980e-01,-1.407281728461384773e-03,9.592356681823730469e-01
-3.067315518856048584e-01,-1.818610326154157519e-04,9.517961144447326660e-01
-3.392684757709503174e-01,-5.533555056899785995e-03,9.406733512878417969e-01
-3.816833496093750000e-01,-3.005048260092735291e-02,9.238045215606689453e-01
-4.331508874893188477e-01,-7.514065504074096680e-02,8.981838226318359375e-01
-4.902064800262451172e-01,-1.332583576440811157e-01,8.613592982292175293e-01
-5.456383228302001953e-01,-1.982472091913223267e-01,8.142338991165161133e-01
-5.884918570518493652e-01,-2.714821100234985352e-01,7.615607380867004395e-01
-6.094689965248107910e-01,-3.555347323417663574e-01,7.086201310157775879e-01
-6.059184074401855469e-01,-4.460411667823791504e-01,6.587185263633728027e-01
-5.793294310569763184e-01,-5.336938500404357910e-01,6.160748600959777832e-01
-5.295585393905639648e-01,-6.106704473495483398e-01,5.887693166732788086e-01
-4.544281363487243652e-01,-6.708441972732543945e-01,5.860573053359985352e-01
-3.550373613834381104e-01,-7.047177553176879883e-01,6.142648458480834961e-01
-2.397146522998809814e-01,-6.974758505821228027e-01,6.753253340721130371e-01
-1.238422393798828125e-01,-6.354520320892333984e-01,7.621442079544067383e-01
-2.697391621768474579e-02,-5.236124396324157715e-01,8.515294194221496582e-01
3.812863305211067200e-02,-3.977892994880676270e-01,9.166842103004455566e-01
7.732332497835159302e-02,-3.002806901931762695e-01,9.507116079330444336e-01
1.053340360522270203e-01,-2.481918632984161377e-01,9.629670977592468262e-01
1.278464645147323608e-01,-2.343550771474838257e-01,9.637079238891601562e-01
1.425206959247589111e-01,-2.440384477376937866e-01,9.592356681823730469e-01
1.535231918096542358e-01,-2.655463218688964844e-01,9.517960548400878906e-01
1.744265109300613403e-01,-2.910485267639160156e-01,9.406731724739074707e-01
2.168662548065185547e-01,-3.155223429203033447e-01,9.238044619560241699e-01
2.816492915153503418e-01,-3.375492393970489502e-01,8.981837630271911621e-01
3.605082631111145020e-01,-3.579019606113433838e-01,8.613593578338623047e-01
4.445064365863800049e-01,-3.734129965305328369e-01,8.142338395118713379e-01
5.293565392494201660e-01,-3.739078938961029053e-01,7.615606784820556641e-01
6.126365661621093750e-01,-3.500480353832244873e-01,7.086203098297119141e-01
6.892423033714294434e-01,-3.017201721668243408e-01,6.587184071540832520e-01
7.518573403358459473e-01,-2.348668575286865234e-01,6.160748004913330078e-01
7.936353683471679688e-01,-1.532758772373199463e-01,5.887693762779235840e-01
8.081821799278259277e-01,-5.812421813607215881e-02,5.860573053359985352e-01
4.984352886676788330e-01,-1.256784610450267792e-02,8.668357729911804199e-01
3.915741145610809326e-01,5.221917480230331421e-02,9.186636209487915039e-01
2.545025348663330078e-01,8.458077907562255859e-02,9.633662104606628418e-01
1.236099153757095337e-01,7.971476763486862183e-02,9.891239404678344727e-01
2.930410020053386688e-02,5.107871070504188538e-02,9.982646703720092773e-01
-1.924408599734306335e-02,2.088270895183086395e-02,9.995967149734497070e-01
-2.859824150800704956e-02,9.607819840312004089e-03,9.995447993278503418e-01
-1.057373080402612686e-02,2.794398553669452667e-02,9.995535016059875488e-01
2.384247817099094391e-02,6.986155360937118530e-02,9.972717761993408203e-01
6.609681248664855957e-02,1.179039850831031799e-01,9.908227920532226562e-01
1.079824045300483704e-01,1.618514806032180786e-01,9.808893799781799316e-01
1.402818858623504639e-01,2.061886042356491089e-01,9.684045314788818359e-01
1.561015844345092773e-01,2.597097456455230713e-01,9.529864192008972168e-01
1.547885984182357788e-01,3.254044651985168457e-01,9.328196048736572266e-01
1.403487771749496460e-01,3.987634479999542236e-01,9.062504768371582031e-01
1.144755929708480835e-01,4.706899225711822510e-01,8.748407363891601562e-01
7.313828915357589722e-02,5.311399698257446289e-01,8.441215753555297852e-01
1.335417851805686951e-02,5.721448659896850586e-01,8.200439214706420898e-01
-5.953239649534225464e-02,5.886128544807434082e-01,8.062200546264648438e-01
-1.340441256761550903e-01,5.759912133216857910e-01,8.063909411430358887e-01
-1.979799568653106689e-01,5.276255607604980469e-01,8.260842561721801758e-01
-2.383336275815963745e-01,4.379415214061737061e-01,8.668357729911804199e-01
-2.410100996494293213e-01,3.130032420158386230e-01,9.186637997627258301e-01
-2.005002796649932861e-01,1.781150698661804199e-01,9.633663296699523926e-01
-1.308397948741912842e-01,6.719172745943069458e-02,9.891240000724792480e-01
-5.888751521706581116e-02,-1.612327614566311240e-04,9.982646703720092773e-01
-8.462818339467048645e-03,-2.710724249482154846e-02,9.995967149734497070e-01
5.978500004857778549e-03,-2.957069128751754761e-02,9.995447993278503418e-01
-1.891335472464561462e-02,-2.312910743057727814e-02,9.995536208152770996e-01
-7.242328673601150513e-02,-1.428252551704645157e-02,9.972717761993408203e-01
-1.351563781499862671e-01,-1.710432232357561588e-03,9.908228516578674316e-01
-1.941588371992111206e-01,1.258980017155408859e-02,9.808893799781799316e-01
-2.487056851387023926e-01,1.839336939156055450e-02,9.684044122695922852e-01
-3.029661774635314941e-01,5.333059001713991165e-03,9.529864192008972168e-01
-3.592029511928558350e-01,-2.865149080753326416e-02,9.328195452690124512e-01
-4.155137836933135986e-01,-7.783623784780502319e-02,9.062504172325134277e-01
-4.648674130439758301e-01,-1.362063437700271606e-01,8.748406171798706055e-01
-4.965501725673675537e-01,-2.022306025028228760e-01,8.441212773323059082e-01
-5.021690726280212402e-01,-2.745074927806854248e-01,8.200438022613525391e-01
-4.799875319004058838e-01,-3.458631336688995361e-01,8.062199950218200684e-01
-4.318009018898010254e-01,-4.040813446044921875e-01,8.063908815383911133e-01
-3.579469919204711914e-01,-4.352684617042541504e-01,8.260843157768249512e-01
-2.601014673709869385e-01,-4.253734946250915527e-01,8.668359518051147461e-01
-1.505634486675262451e-01,-3.652222752571105957e-01,9.186639189720153809e-01
-5.400186032056808472e-02,-2.626955509185791016e-01,9.633664488792419434e-01
7.230333518236875534e-03,-1.469058394432067871e-01,9.891240000724792480e-01
2.958342805504798889e-02,-5.091715231537818909e-02,9.982646703720092773e-01
2.770695835351943970e-02,6.224678363651037216e-03,9.995966553688049316e-01
2.261972241103649139e-02,1.996289007365703583e-02,9.995447993278503418e-01
2.948712185025215149e-02,-4.815009422600269318e-03,9.995535016059875488e-01
4.858067631721496582e-02,-5.557905882596969604e-02,9.972717761993408203e-01
6.905952841043472290e-02,-1.161938235163688660e-01,9.908228516578674316e-01
8.617630600929260254e-02,-1.744412779808044434e-01,9.808893799781799316e-01
1.084237918257713318e-01,-2.245821654796600342e-01,9.684044122695922852e-01
1.468645334243774414e-01,-2.650427818298339844e-01,9.529864192008972168e-01
