nx,ny,nz
-7.590196760998095815e-01,-5.870343957657715439e-01,-2.815665986605187521e-01
-6.963187988322782074e-01,-7.129912664836107750e-01,8.236251763313263974e-02
-5.276096965881624801e-01,-7.304016801612455145e-01,4.337526872352203688e-01
-2.785768008323087352e-01,-6.366150591420491889e-01,7.191079421836470420e-01
1.914303556939003434e-02,-4.516305700551048741e-01,8.919996481954954870e-01
2.746840344410416690e-01,-1.620979991306113754e-01,9.477726098073538941e-01
4.884068790860174869e-01,1.521125227394964918e-01,8.592557831561452586e-01
6.277742038095310839e-01,4.431652919259684298e-01,6.399250526924841198e-01
6.715685967903722853e-01,6.667501627200868031e-01,3.231715338914402103e-01
6.131227586943688301e-01,7.888283653453478372e-01,-4.278192138732561656e-02
4.613345385587955816e-01,7.908146000937181785e-01,-4.022222169539541592e-01
2.393123169356516922e-01,6.724064807300212943e-01,-7.004278261428193986e-01
-1.914303556938995107e-02,4.516305700551049296e-01,-8.919996481954954870e-01
