nx,ny,nz
7.359250987453912485e-01,1.740091873051157201e-01,6.543202975378322739e-01
4.149971668048029194e-01,8.723168170234850416e-03,9.097808845436676783e-01
-2.556126467741902109e-01,-1.908757817451196270e-01,9.477492341079893912e-01
-8.089225684406515793e-01,-3.011992786316989301e-01,5.048992699728547251e-01
9.392536376254881914e-01,3.367485993842102010e-01,-6.635499242747242010e-02
8.624941350569111931e-01,3.800588538458376520e-01,3.341543574544675321e-01
-7.250831137038932228e-01,-3.882112149616618879e-01,-5.688115072670867356e-01
-5.971185914794940874e-01,-4.033110194731661657e-01,-6.933899402796798173e-01
-4.529153903352851618e-01,-4.088482274981629638e-01,-7.922820053926786787e-01
-2.073587625160593917e-01,-3.408600791764349047e-01,-9.169606044054678939e-01
2.649075523992409642e-01,3.246449888893472580e-02,-9.637271631503036007e-01
6.651351615233990211e-01,5.616286155905600985e-01,-4.921062030243785190e-01
7.527060988196033753e-01,6.583372599660738400e-01,5.057760387111691347e-03
7.600953484782165814e-01,5.903546146055946853e-01,2.715446376485017854e-01
7.443097197318514491e-01,4.889003253218672240e-01,4.549500115538658296e-01
7.013017366362916949e-01,3.718739792093170293e-01,6.081822241548557884e-01
6.149013735666711833e-01,2.312255396716529077e-01,7.539436653950821743e-01
4.391840035792019536e-01,6.180263365260578456e-02,8.962688466491197659e-01
7.083562132979782933e-02,-1.504647014276611350e-01,9.860743827800743100e-01
-5.493886631754713035e-01,-3.757809672993389083e-01,7.462980379110211171e-01
9.036106829834659182e-01,4.122516295853106416e-01,-1.163457240400342929e-01
8.410279240583300453e-01,4.134802282071646795e-01,3.488640592492684989e-01
-6.365258196001173374e-01,-3.268901484579369576e-01,-6.985540149648736818e-01
-4.689564837672310915e-01,-3.113397568168560503e-01,-8.265272966804505517e-01
-3.355909898704201311e-01,-3.094113910976571957e-01,-8.897433779336612059e-01
-1.708677701418273298e-01,-2.850727403801837090e-01,-9.431530829186159925e-01
1.284242991094314001e-01,-1.366212103417744905e-01,-9.822636327804250556e-01
5.470964896211115702e-01,3.213373217522627612e-01,-7.729345099640314576e-01
7.089359809550788150e-01,6.962209946487069034e-01,-1.126325952716324269e-01
6.527965267404638450e-01,6.693943862943985135e-01,3.546376323419870302e-01
5.888762337210979858e-01,5.347281670085209937e-01,6.060450220620244854e-01
5.225048571743821091e-01,3.870856391617342740e-01,7.597061156683732053e-01
4.420640248017571605e-01,2.397562487731561276e-01,8.643473486685162577e-01
3.299672339585663083e-01,8.148094906970829165e-02,9.404692868203778922e-01
1.388223286280565738e-01,-1.101622317973389997e-01,9.841710439551202283e-01
-2.294778106024104036e-01,-3.575041338114423040e-01,9.052793650298525119e-01
7.575599159290757889e-01,5.383988116692005610e-01,-3.690930687112853881e-01
8.040431338284255158e-01,5.645376256153432637e-01,1.865794956793092041e-01
-5.978242596336168502e-01,-2.808679865387335717e-01,-7.508124457753708736e-01
-3.475777172164050688e-01,-1.905593638550978630e-01,-9.180832529470140946e-01
-1.995579800201130738e-01,-1.728427952461253081e-01,-9.645216331123920295e-01
-6.607527682999833618e-02,-1.573887725079179956e-01,-9.853237194345255689e-01
1.139969548228118579e-01,-1.047469555925708701e-01,-9.879437077006015810e-01
4.200269157325960956e-01,1.101961878904559600e-01,-9.007964199721112397e-01
6.987948693641041764e-01,5.642628947276551177e-01,-4.396511300838080172e-01
6.041741460960002863e-01,7.382173660271397209e-01,3.000145357897158194e-01
4.364608453481150785e-01,5.690212792803438502e-01,6.969337947066188699e-01
3.274713117173209120e-01,3.678729943192682872e-01,8.703056934507037434e-01
2.477071785144781824e-01,2.007044308585416159e-01,9.478179599195948324e-01
1.680252249349046267e-01,4.810359034598968991e-02,9.846083324761157884e-01
6.339654909889398671e-02,-1.171790008646193537e-01,9.910852432150926150e-01
-1.170221196455097368e-01,-3.220938921305028235e-01,9.394473631693763815e-01
4.693390905022329362e-01,5.811091690193795900e-01,-6.648555871827602770e-01
6.273682150806649815e-01,7.545999478711877817e-01,-1.923227531502481324e-01
-6.238969615954416126e-01,-3.505898750804765651e-01,-6.984549525939597325e-01
-2.695385840163006530e-01,-6.773127542276344282e-02,-9.606047189432768141e-01
-7.344238594206498050e-02,-8.870310486502197209e-03,-9.972600130051377798e-01
5.198480843825471071e-02,8.619035885402137609e-03,-9.986106808521734157e-01
1.809898068814517480e-01,3.329911938283192097e-02,-9.829210845501994420e-01
3.639687090741948738e-01,1.072777937633781625e-01,-9.252125451917112553e-01
6.263139827012609295e-01,3.553517038009344486e-01,-6.938702772699345545e-01
6.899151581642956055e-01,7.238901211110845280e-01,-4.087699992659901737e-04
3.467195034619142135e-01,6.257971933129768960e-01,6.986869533351273143e-01
1.454787777671180948e-01,3.396277643409092994e-01,9.292410381102305106e-01
5.308033402300539605e-02,1.283999438270100601e-01,9.903009303061492963e-01
-8.067066495255988470e-03,-2.991049252319092841e-02,9.995200272506693517e-01
-6.292668807956519617e-02,-1.712339934990584900e-01,9.832187708733489684e-01
-1.510033263394085778e-01,-3.378022551737105972e-01,9.290250975264272570e-01
3.060661524137656686e-01,5.526340200289479032e-01,-7.751897511275985808e-01
4.214778422856814144e-01,7.697111585185359983e-01,-4.794800943879214961e-01
-6.044579072796749664e-01,-6.423280963847981528e-01,-4.712167812395435251e-01
-2.931218426536997823e-01,-1.779371962845354219e-02,-9.559094982795610651e-01
8.183529677263906565e-03,1.602650075963628074e-01,-9.870400990750867187e-01
1.519223469948881022e-01,1.950568564257829929e-01,-9.689542936820362273e-01
2.631240305400127100e-01,2.138256533460282383e-01,-9.407679493496362566e-01
3.818037081697795432e-01,2.402460128450267796e-01,-8.924728465000324462e-01
5.551584056038277870e-01,3.250259051146047184e-01,-7.656091076338145118e-01
7.327719892555331072e-01,5.655033583064937863e-01,-3.784853544148892301e-01
4.704737495015450799e-01,7.224658960752413650e-01,5.066532147713602718e-01
1.381023747290334100e-02,3.382278335938047609e-01,9.409629163380359707e-01
-1.229369244956152879e-01,4.618816999425335440e-02,9.913390769802928881e-01
-1.745827654230543979e-01,-1.340418143652234440e-01,9.754761145301894532e-01
-2.035152217759583215e-01,-2.678917905887453488e-01,9.417088419679597866e-01
-2.371178585254767046e-01,-4.035785581525280219e-01,8.836851637137609350e-01
2.966994222630308098e-01,5.629442695341486669e-01,-7.714033978583683115e-01
3.648626736601248699e-01,7.644012914061888431e-01,-5.315692758861504386e-01
-4.462742562905328558e-01,-8.942517168008692341e-01,-3.395813850946861195e-02
-3.781023472741218416e-01,-1.880182223054552293e-01,-9.064699460362126704e-01
1.186004485329735653e-02,2.935615718348734138e-01,-9.558665926152639658e-01
