nx,ny,nz
9.870933547791163054e-01,-4.583029121839146680e-02,1.534480151638888124e-01
9.951335018370127683e-01,-7.182267204785014458e-02,6.745974578593809390e-02
9.965759590304779092e-01,-8.219226428893483538e-02,8.988302038445186368e-03
9.960922073238553942e-01,-7.887488639960335557e-02,-3.973747354993510672e-02
9.917728533688946468e-01,-6.035598067743977446e-02,-1.128882762601000900e-01
9.695061431235372229e-01,-2.483623167122323699e-02,-2.438052502348613815e-01
7.443266368341828754e-01,4.388669576505375286e-02,-6.663721299948768273e-01
-7.942081886469553043e-01,3.532209780299908064e-02,-6.066182510384016124e-01
-9.713403500262397516e-01,-2.853331457117506617e-02,-2.359740968209678991e-01
-9.918194189835477514e-01,-6.246938738287751564e-02,-1.113185329005762086e-01
-9.961376004112038052e-01,-7.969616831139783586e-02,-3.685650286560993721e-02
-9.963696231270680048e-01,-8.102435706368342483e-02,2.612714435283218853e-02
-9.930606623344347961e-01,-6.644488401686722556e-02,9.703400595600547573e-02
-9.774953759906571671e-01,-3.553274479155502791e-02,2.079428141688237641e-01
-8.651389079730776865e-01,2.053167244555286278e-02,5.011118840515711437e-01
5.751097464296444084e-01,6.200890835293481479e-02,8.157227928938051154e-01
9.598441596160995903e-01,-1.675351768968762201e-02,2.800330496492692833e-01
9.901296759109955437e-01,-5.570796552715933520e-02,1.286073382711980517e-01
9.957693166206822433e-01,-7.688940409223489481e-02,5.031389087630671469e-02
9.965985997777384586e-01,-8.240892500841903723e-02,1.049214497671043806e-12
9.950446662188450198e-01,-7.429747382335602501e-02,-6.607569608325614130e-02
9.863415092048667399e-01,-4.987117012333655564e-02,-1.569818257314676280e-01
9.381647571206277458e-01,-5.861636515806497270e-03,-3.461394656986293006e-01
2.684327340437230314e-01,7.835878647276757480e-02,-9.601061232365322162e-01
-8.951556168539325231e-01,1.027459173679630237e-02,-4.456353378935249410e-01
-9.796079689306079752e-01,-4.099126794008595143e-02,-1.966925091616386900e-01
-9.935236143457680802e-01,-6.971034302660254756e-02,-8.972901321437778965e-02
-9.965002593414340470e-01,-8.190004988543278519e-02,-1.672169133821515413e-02
-9.956446136032811589e-01,-7.783293519847778175e-02,5.132092751650453588e-02
-9.890593711279292988e-01,-5.750371435744314197e-02,1.358487512607777781e-01
-9.576552009115066877e-01,-1.932670210612930789e-02,2.872681582647605425e-01
-6.418115752858905010e-01,5.478685891089589421e-02,7.649028055378579438e-01
8.194931308721820074e-01,3.034060001918775090e-02,5.722852928773876080e-01
9.729197766370942801e-01,-3.096335964042133682e-02,2.290597707765194002e-01
9.922874141533271075e-01,-6.416227860407358596e-02,1.060607831256578509e-01
9.962570683498133128e-01,-8.037921456059214653e-02,3.179678646734132585e-02
9.964181192996753866e-01,-8.148786428234269796e-02,-2.259777657187172356e-02
9.928331477318084186e-01,-6.768241520413073586e-02,-9.849584477060703558e-02
9.757795325411695586e-01,-3.679109727597554280e-02,-2.156402537444102874e-01
8.638129138277507169e-01,1.887553262530231382e-02,-5.034589994949919545e-01
-3.971505154382424241e-01,7.264501710550962110e-02,-9.148738544612790013e-01
-9.368306939952186774e-01,-8.808463244825853050e-03,-3.496722204632273789e-01
-9.850354140135723080e-01,-5.182442008935042588e-02,-1.643759794541225505e-01
-9.948369349159610353e-01,-7.543073921699600115e-02,-6.789459851994450457e-02
-9.965856604613415604e-01,-8.235119828143050436e-02,5.941506916229832500e-03
-9.940194135199547087e-01,-7.266447209964284337e-02,8.151858708243417406e-02
-9.815059404806811827e-01,-4.619299774362759653e-02,1.857748523363134951e-01
-9.149979742993716858e-01,1.213767977619324397e-03,4.034566070785351455e-01
-8.618234932254725811e-02,8.194385106275582642e-02,9.929037254125934187e-01
9.037580372296936115e-01,6.720321140957581998e-03,4.279909431594007274e-01
9.807578688658797894e-01,-4.323990458241566692e-02,1.903793930795810441e-01
9.938991759600533937e-01,-7.113499743634099648e-02,8.428665473044774648e-02
9.965540853870259452e-01,-8.217863537705620558e-02,1.125285679215623155e-02
9.956901466133569745e-01,-7.864809080892463944e-02,-4.914885297923037716e-02
9.885329481337715718e-01,-5.886211846691227073e-02,-1.390606395193497713e-01
9.549090143593955693e-01,-2.053278552881176999e-02,-2.961877428483152830e-01
6.712988298447902791e-01,5.084673680562518810e-02,-7.394406605030597879e-01
-7.289404806974854045e-01,4.266534470960475778e-02,-6.832462542607157241e-01
-9.582144096971867420e-01,-2.454467439413002966e-02,-2.849959719145916948e-01
-9.888711371145481044e-01,-6.112370258914583132e-02,-1.356383690685027121e-01
-9.958176546456346534e-01,-7.952168096183677426e-02,-4.498334083927599258e-02
-9.962090163014862831e-01,-8.093561795676872117e-02,3.189077586970807260e-02
-9.908241664790821135e-01,-6.537963069172421371e-02,1.182919059430344449e-01
-9.672398512445342655e-01,-3.212100801952464529e-02,2.518239682958058889e-01
-8.148693469909475962e-01,2.787480347060801791e-02,5.789740431711898339e-01
4.962355939024878926e-01,6.679222046495274234e-02,8.656148304122147641e-01
9.409092529428175755e-01,-1.177176178875466266e-02,3.384541377365040682e-01
9.859323093701686247e-01,-5.387393784248455803e-02,1.582247773306666716e-01
9.951246013055761175e-01,-7.653318896970520702e-02,6.220690365655932863e-02
9.965985997776841687e-01,-8.240892500906901730e-02,7.240740461747533191e-13
9.939947928766044161e-01,-7.376539026211320627e-02,-8.082709281957926872e-02
9.804674216057556180e-01,-4.759513024760556738e-02,-1.908358948061467664e-01
9.118086151749750234e-01,-1.256616267353724775e-04,-4.106154326152755552e-01
2.230576401758789518e-01,7.946138009005690450e-02,-9.715612066325561846e-01
-8.555259171950814201e-01,1.698550512377013447e-02,-5.174813017135797555e-01
-9.709114800287609315e-01,-3.802966804365452008e-02,-2.363993280380396189e-01
-9.917125809846502049e-01,-6.886460935990051935e-02,-1.084611556939240190e-01
-9.964377980092211651e-01,-8.186717164187599927e-02,-2.023563455602096772e-02
-9.950546682765556428e-01,-7.753430700015100097e-02,6.208573410237421680e-02
-9.848954416515084409e-01,-5.579290124944254886e-02,1.639149815734933235e-01
-9.395557473312474706e-01,-1.463811453256486962e-02,3.420829186903892039e-01
-5.667897287921196403e-01,6.035266926110811198e-02,8.216489266400694991e-01
7.608716829216334299e-01,3.752022585400782012e-02,6.478167293145772332e-01
9.606725722367667197e-01,-2.720249645596718377e-02,2.763480290115021276e-01
9.895868577146731404e-01,-6.293291786576633851e-02,1.294499860459210616e-01
9.960139934901648395e-01,-8.024815754461318840e-02,3.894044147746211076e-02
9.963016589300039971e-01,-8.142792085327719975e-02,-2.743169916036592923e-02
9.906239416589018854e-01,-6.669239215993426340e-02,-1.192322567099823732e-01
9.654327085512196538e-01,-3.351181048274833041e-02,-2.584891560928800347e-01
8.171090472585512687e-01,2.571537808382602305e-02,-5.759093020764658455e-01
-3.375328325134904217e-01,7.499769357723558294e-02,-9.383213377801200572e-01
-9.120717659767476615e-01,-3.410595367738021664e-03,-4.100164161924181871e-01
-9.792447384059789206e-01,-4.968991292334803273e-02,-1.964959410722348365e-01
-9.938516875824887631e-01,-7.496849146710446443e-02,-8.147728748906317431e-02
-9.965781420370958266e-01,-8.234743291871572668e-02,7.134921553743547341e-03
-9.925975132911747378e-01,-7.201496344292224183e-02,9.779581610928050894e-02
-9.741242413310365889e-01,-4.363609633248000802e-02,2.217608025510404424e-01
-8.830993233060523417e-01,7.262832673327307420e-03,4.691298716111879652e-01
-7.147334607147065588e-02,8.206590861526956437e-02,9.940607362955518056e-01
8.676289185668679682e-01,1.309707279870386820e-02,4.970397633495425294e-01
9.726310570566493174e-01,-4.045852299526252888e-02,2.288054517835909629e-01
9.922801214266773195e-01,-7.038322206965255678e-02,1.021095621014104504e-01
9.965252081121656058e-01,-8.216367203693836219e-02,1.366164684076930091e-02
9.951655627958582162e-01,-7.839918139771250016e-02,-5.915294566935024728e-02
9.843604304583855047e-01,-5.723883816447571105e-02,-1.666080981025555019e-01
9.369256530636101976e-01,-1.604094814383823578e-02,-3.491604339182151073e-01
6.025798034353899713e-01,5.640912217617991692e-02,-7.960625549710553805e-01
-6.645369429797111094e-01,4.884133636083236307e-02,-7.456575455781531137e-01
-9.420513787005141415e-01,-2.035900231445771091e-02,-3.348502813395908273e-01
-9.851046751888667963e-01,-5.966049610690703914e-02,-1.612743132842385796e-01
-9.954047649531039266e-01,-7.933024413532049901e-02,-5.362896860910026930e-02
-9.960016195039754772e-01,-8.083820608654285200e-02,3.802575945536980362e-02
-9.879593847699709164e-01,-6.421851771742634329e-02,1.407559449085730441e-01
-9.544805103673599245e-01,-2.850425126149499014e-02,2.969081726542228683e-01
-7.613695761716835486e-01,3.453684189244970310e-02,6.473975401808520491e-01
4.303016594178571963e-01,7.018583167903581777e-02,8.999524603742807827e-01
9.179604306326590857e-01,-6.653003797562553542e-03,3.966161687742358333e-01
9.805484292204840191e-01,-5.188770393190628161e-02,1.892945961561059431e-01
9.942844388401403943e-01,-7.614257419958271600e-02,7.483824606842330585e-02
9.965985997776442007e-01,-8.240892500954234701e-02,4.778943584521337036e-13
9.926406316237199601e-01,-7.318216494591990584e-02,-9.648288544337457751e-02
9.730415138680837961e-01,-4.514204259317151219e-02,-2.261689816924725149e-01
8.809849852589630714e-01,5.613908242868398922e-03,-4.731109169977827378e-01
1.887445832801769030e-01,8.017347549222653136e-02,-9.787480248306239528e-01
-8.117265878902395482e-01,2.335988612110718315e-02,-5.835702718888718943e-01
-9.601068302835924495e-01,-3.486952130274251216e-02,-2.774508802056595003e-01
-9.894055818011090464e-01,-6.794048694596119264e-02,-1.282992008328291689e-01
-9.963576938456795151e-01,-8.183103185582263350e-02,-2.397974436727485364e-02
-9.942996520538213145e-01,-7.720664146083515422e-02,7.353459349161139968e-02
-9.796370188152273561e-01,-5.393851107622974622e-02,1.933958334341255858e-01
-9.178185253596139459e-01,-9.799709600321305017e-03,3.968792262117455394e-01
-5.006119483305976336e-01,6.457028900242142710e-02,8.632603054506499118e-01
7.013273543347803285e-01,4.376639109413429235e-02,7.114945151386209421e-01
9.455628927876644774e-01,-2.323938284731888113e-02,3.246086056590035129e-01
9.861286537025357735e-01,-6.159313845931498055e-02,1.541316438682975021e-01
9.956992796842317750e-01,-8.010409829277490013e-02,4.654329031120401500e-02
9.961519167962717969e-01,-8.136193450651785231e-02,-3.258211589906047367e-02
9.878092165256638912e-01,-6.561046533773799705e-02,-1.411673424879394401e-01
9.526610700516575658e-01,-3.002886338442284711e-02,-3.025477697353822215e-01
7.672526872698522959e-01,3.201558299639122723e-02,-6.405453272974230838e-01
-2.901354546765294584e-01,7.661647035400113992e-02,-9.539136933759247983e-01
-8.832433145591669366e-01,2.030043279810243590e-03,-4.689105737886453129e-01
-9.720200371804040840e-01,-4.738675369276272586e-02,-2.300685612904402044e-01
-9.926007018797898818e-01,-7.446145495190509278e-02,-9.591318133698936710e-02
-9.965685600502381947e-01,-8.234328902208018497e-02,8.407608007617880727e-03
-9.907950563661711563e-01,-7.130357672506855427e-02,1.150693539851336822e-01
-9.649668318300526071e-01,-4.089231563335908592e-02,2.591656458522180184e-01
-8.469675255206814413e-01,1.319445945216327076e-02,5.314808716718927295e-01
-6.046113125766231639e-02,8.214547387660953159e-02,9.947846866174554492e-01
8.272590050324669653e-01,1.924320978914337982e-02,5.614910840518111401e-01
9.625151326345857683e-01,-3.748115593852215793e-02,2.686257292198989122e-01
9.902121618881707388e-01,-6.955997216333953403e-02,1.210011765289026181e-01
9.964880633021147016e-01,-8.214719521634712696e-02,1.622892524096474290e-02
9.944967426789487197e-01,-7.812528338861432498e-02,-6.980450484315463278e-02
9.791190360199766296e-01,-5.547504155056395131e-02,-1.955720661757737178e-01
9.154811565908840265e-01,-1.139418635323808347e-02,-4.021994833964172011e-01
5.398050230971942476e-01,6.082378595684617001e-02,-8.395897832280225792e-01
-6.032096016629658886e-01,5.396582444943640033e-02,-7.957549033798438920e-01
-9.227303084553156731e-01,-1.599993223706942455e-02,-3.851139831612815922e-01
-9.803974185657786666e-01,-5.806895390985680055e-02,-1.882787780429817925e-01
-9.948823680940263037e-01,-7.911963018987834551e-02,-6.284232470419311156e-02
-9.957390135405987941e-01,-8.073096163059526043e-02,4.456824819737711940e-02
-9.843673521694725759e-01,-6.295167222983806543e-02,1.644931699077964715e-01
-9.390391221524447829e-01,-2.469152452118503899e-02,3.429225214009246070e-01
-7.067160500629653397e-01,4.046770930898858226e-02,7.063390043645138006e-01
3.753558266615376060e-01,7.264146432996716751e-02,9.240298810380500605e-01
8.911057702529413538e-01,-1.454211834179162119e-03,4.537933356604433865e-01
9.738170242669825782e-01,-4.973861810848878573e-02,2.218253211796222535e-01
9.932147172705821925e-01,-7.571321403819734897e-02,8.827250204401969336e-02
9.965985997776337646e-01,-8.240892500966001677e-02,3.362575341949634262e-13
9.909300629090725954e-01,-7.254154236943309575e-02,-1.131164667662172968e-01
9.638783568412560010e-01,-4.250375630807636668e-02,-2.629295417268445179e-01
8.461994311576093164e-01,1.127390604992257843e-02,-5.327470523155350968e-01
1.619813018898973445e-01,8.065787946368278838e-02,-9.834919238704684652e-01
-7.651088783516432068e-01,2.930832833649552396e-02,-6.432335704528974185e-01
-9.470035579819097160e-01,-3.151135745917808817e-02,-3.196737329225944335e-01
-9.865215671911352624e-01,-6.692920371901130150e-02,-1.493173772749576134e-01
-9.962567352889837302e-01,-8.179118455654560416e-02,-2.797712494451510060e-02
-9.933504460199561459e-01,-7.684618248561519982e-02,8.572954933585834325e-02
-9.731325319682456731e-01,-5.192956870411014059e-02,2.243131630539350885e-01
-8.924897512654388354e-01,-4.857599530893400193e-03,4.510415142899054097e-01
-4.430330180334912660e-01,6.778695433020681671e-02,8.939388534764183269e-01
6.430078823387964659e-01,4.911553586987964931e-02,7.642830152413165878e-01
9.274451248657552549e-01,-1.909191248873520069e-02,3.734716043292273802e-01
9.817965126947327814e-01,-6.013216922115187379e-02,1.801658399508801467e-01
9.953000285456706786e-01,-7.994529333841009222e-02,5.464982387904392808e-02
9.959628183113230504e-01,-8.128907388428059655e-02,-3.808084831500294087e-02
9.842919640545971793e-01,-6.442673238729189344e-02,-1.643731293473044697e-01
9.372852989174662586e-01,-2.634895246967114760e-02,-3.475658227399934797e-01
7.159239831657545627e-01,3.771912975699573400e-02,-6.971586028863341333e-01
-2.518332018516797333e-01,7.776993868667909926e-02,-9.646408010662630428e-01
-8.507062918816852282e-01,7.443203207121275658e-03,-5.255886259032882535e-01
-9.631847362402281565e-01,-4.490573064266497466e-02,-2.650634626448433728e-01
-9.910378941560676891e-01,-7.390399563173959130e-02,-1.112748479053426581e-01
-9.965565354418156607e-01,-8.233871393770171576e-02,9.767694470953059913e-03
-9.885477896121341868e-01,-7.052290199523172931e-02,1.334158459371334593e-01
-9.538447199845261348e-01,-3.795643912339780740e-02,2.978918577045969185e-01
-8.073927282990956966e-01,1.892209177538979950e-02,5.897108924995030366e-01
-5.191051711283203862e-02,8.220027650029480826e-02,9.952629867308000478e-01
7.837341079393166376e-01,2.506890949785333181e-02,6.205903623398647539e-01
9.502159779146885921e-01,-3.430556178261731648e-02,3.096977942226803449e-01
9.876205658125337683e-01,-6.865693531030526986e-02,1.410384458859132439e-01
9.964411341917001064e-01,-8.212899484747010481e-02,1.897088021389934862e-02
9.936578168301275493e-01,-7.782305527313090887e-02,-8.116474062255345234e-02
9.726579002144919439e-01,-5.355922719554046668e-02,-2.259823407537340512e-01
8.905985596411262195e-01,-6.632957172611943057e-03,-4.547419152049611002e-01
4.834395544408667256e-01,6.432737126263889105e-02,-8.730109887672772295e-01
-5.461773152215076976e-01,5.818844209428312986e-02,-8.356461245910445923e-01
-9.002042763511042267e-01,-1.149781617241208906e-02,-4.353160473293273269e-01
-9.746120678228638035e-01,-5.633762018089846779e-02,-2.166965385196060190e-01
-9.942306859576800493e-01,-7.888724236958757907e-02,-7.267837430370417684e-02
-9.954111094123910819e-01,-8.061252656708693676e-02,5.155912934534965381e-02
-9.799351602191703758e-01,-6.156829894304183259e-02,1.895690542558957081e-01
-9.207767227078252903e-01,-2.069738327943008646e-02,3.895405566109917950e-01
-6.525926179070925537e-01,4.567213623290251184e-02,7.563312310258375470e-01
3.293794678570047818e-01,7.445670119189740088e-02,9.412573324026850541e-01
8.605970165651266601e-01,3.763006114148649030e-03,5.092726331388373051e-01
9.655649468712859118e-01,-4.741637120075676420e-02,2.558046542101740095e-01
9.918750271656213702e-01,-7.524009439982991265e-02,1.025809859568980603e-01
9.965985997776459770e-01,-8.240892500950504351e-02,2.604443211084941959e-13
9.888017855173211190e-01,-7.183637399969852733e-02,-1.308073557882706295e-01
9.527882102680169663e-01,-3.967376704854208569e-02,-3.010325872433575189e-01
8.081117821306778026e-01,1.677681401410770212e-02,-5.887901885163254745e-01
1.405677753178418143e-01,8.100135458918542031e-02,-9.867519856057398453e-01
-7.169873560308898108e-01,3.477497731308824835e-02,-6.962182360759298083e-01
-9.314293623583880244e-01,-2.795969459287933612e-02,-3.628465218448437835e-01
-9.829667809738286133e-01,-6.582096419856825475e-02,-1.715922730600224766e-01
-9.961310590719003599e-01,-8.174710518905432821e-02,-3.225405316375395265e-02
-9.921724181406861298e-01,-7.644857455838625915e-02,9.873959757281008942e-02
-9.652171017406558917e-01,-4.975510910968382328e-02,2.566717273577972525e-01
-8.637339893496771559e-01,1.367332470292528411e-04,5.039479903185325460e-01
-3.931797200900095657e-01,7.026635392977814698e-02,9.167727893078633228e-01
5.873527876063356912e-01,5.365003817426138022e-02,8.075508505939015258e-01
9.062351776554232741e-01,-1.478439719722799035e-02,4.225153540160844767e-01
9.764591318658873975e-01,-5.853843130443223824e-02,2.076073598312890289e-01
9.948007873573202486e-01,-7.976970232028190999e-02,6.331025244757745862e-02
9.957270526133034094e-01,-8.120836074136422722e-02,-4.396406304824952010e-02
9.799608531053204397e-01,-6.313026582669380160e-02,-1.889214014285515719e-01
9.191604983330017298e-01,-2.248389841527844921e-02,-3.932409599930549726e-01
